Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
20-24,388.7,388.7,388.7,388.7,388.7,390.6,394.147993912,391.839279114,386.331385907,383.342182503,381.53944135,376.791237718,373.097282507,368.064072437,358.900111661,355.715617252,352.176827682,353.824301365,359.330525036,368.42864182,380.18954391,387.660416482,394.733662224,399.280049863,404.89205121,404.791563266,404.133116242,403.071531571,399.992083712,396.108407623,393.440136331,
25-29,367.1,367.1,367.1,367.1,367.1,370.3,377.173659933,382.445791676,392.102557751,399.097799053,400.904904754,404.445826923,402.263038966,396.748164426,394.283775046,391.94231168,387.852543256,384.950060257,378.979756934,371.405332679,367.949418353,364.544179137,365.52879385,371.171295962,381.072947523,391.643627183,399.253267784,405.801000613,411.417142558,416.900250129,416.035111574,
30-34,351.7,351.7,351.7,351.7,351.7,360.0,363.05366485,363.704406857,365.676237194,368.838178776,372.791075687,378.339766166,384.018508127,392.220929379,398.959153498,400.242805937,403.784897991,401.73410664,396.349513594,394.277624536,392.195337876,388.233406453,385.855583964,380.010334945,372.695266257,368.966229377,366.226332854,366.816741626,372.599449674,382.110157294,385.942270754,
35-39,342.0,342.0,342.0,342.0,342.0,332.6,330.193716087,336.155438378,343.570783886,352.576276435,361.30990476,364.242928453,365.439987413,366.76206992,369.274897187,373.112734684,378.815215749,383.716759685,392.471515557,397.898221618,399.996641267,403.013466454,401.495720762,395.840843959,394.027563682,392.466467676,388.89267393,385.574640578,379.851307445,373.054355442,378.06099001,
40-44,402.1,402.1,402.1,402.1,402.1,393.5,381.628292294,369.05245592,353.911735684,339.270854123,331.380637335,328.853374225,334.970251924,342.415563472,351.056890594,360.493549139,362.92752997,363.489105498,365.636880266,368.30728907,372.304622382,377.906513388,382.174746566,390.159901533,397.476152776,397.999654137,401.150691046,399.765369925,394.900917846,392.671901547,393.233083125,
45-49,406.9,406.9,406.9,406.9,406.9,407.6,408.62827468,405.620970979,405.229870726,400.68322526,390.24875391,379.649564821,366.752202495,351.42540107,338.065358336,329.602674377,327.485713043,333.88934601,340.965309056,350.436289222,359.509797866,363.038001447,362.427970458,364.996372356,367.558369959,370.781272935,376.542256798,381.373707515,389.521655215,395.796184517,392.428829735,
50-54,365.2,365.2,365.2,365.2,365.2,375.0,386.35288604,397.78143987,403.304508135,404.398714855,404.787063397,405.509331558,402.997917478,402.171837648,397.319115486,388.566225444,377.098080789,365.184301183,350.04115464,335.932303244,328.729333156,327.143019293,333.427479219,341.062811409,349.776590966,358.891307312,361.385410337,362.402156182,364.199846876,367.045632811,368.882232694,
55-59,322.9,322.9,322.9,322.9,322.9,325.8,329.318862589,335.3134873,346.573310525,359.528987022,369.388541988,381.307565457,393.184515147,398.498730069,400.44367345,399.41886525,400.796460211,398.260458752,397.792090902,393.407603282,384.448235538,374.467209228,362.293862776,347.284058061,333.721026415,326.94171784,324.942731128,332.184264468,338.805890722,347.837260959,347.655329676,
60-64,320.6,320.6,320.6,320.6,320.6,313.7,309.87357987,306.993748189,308.39812305,313.195463399,317.659868345,321.269110691,327.64979868,338.526534219,351.516829972,361.961569169,373.75530794,385.098406682,391.326366228,392.955235099,392.935038454,394.311291993,392.002821765,391.734446814,388.069694817,379.390321296,368.830562646,357.5386624,342.601906755,329.902353458,338.832814576,
65-69,303.2,303.2,303.2,303.2,303.2,311.9,317.297279799,322.303985014,325.09074336,310.165154613,304.098656758,300.580553487,298.075146852,300.446928345,304.398952998,308.586749366,313.74321699,320.49686406,331.108826047,343.70877512,354.183882043,365.547308715,377.888536671,384.292438725,385.948949617,385.901320447,387.130904694,385.860642407,385.247297272,381.294513645,373.176195444,
70-74,227.3,227.3,227.3,227.3,227.3,234.3,246.179658515,255.984364255,266.223023018,288.26292095,298.45882223,303.416434814,308.81709481,312.297571859,298.609099959,293.257497513,290.263291548,287.652427989,289.830545854,294.688096404,300.269154837,304.443365018,311.959822905,322.69830207,335.477248196,346.258342977,357.441362863,369.215498307,375.919860577,378.162739868,376.273706429,
75-79,185.2,185.2,185.2,185.2,185.2,190.2,197.423883085,202.634590794,203.499913734,207.832926302,217.151640263,228.680795403,238.820633519,248.450986074,270.475077318,280.170354527,286.168548027,291.480500842,295.333377196,283.386626252,279.112682336,276.495681598,275.60847949,277.861792174,282.527104388,288.900741954,293.394939876,301.358513967,311.925745529,324.912707428,332.82609245,
80-84,138.9,138.9,138.9,138.9,138.9,140.7,144.254464527,148.095173898,153.158199968,158.982479737,166.434131319,173.496986225,178.831704121,180.457110489,185.048522276,195.217002896,206.685653035,216.368274281,225.337453357,246.936694603,256.934632986,263.136365126,269.123096746,272.733226924,263.018771246,260.316482213,258.71531617,258.067017667,261.559628826,266.46330101,278.381325577,
85-89,83.1,83.1,83.1,83.1,83.1,84.3,88.5367466538,94.3105410893,100.665646182,106.17305343,110.827878074,114.546859644,118.713222224,124.208998748,130.193888794,138.146113945,144.59438687,149.880416784,151.859736522,157.660880334,167.310664724,178.127119018,187.80169098,196.851192663,215.029556909,224.793677492,232.473138288,237.334104325,241.137109334,235.189877651,240.346415701,
90+,44.9,44.9,44.9,44.9,44.9,47.2,52.1806501838,57.6830973455,64.8860139522,71.2623457645,78.2040435456,84.6410732246,90.6789702164,99.0175506613,107.579647532,116.265522831,123.484854892,132.088125043,142.83843992,154.294116555,166.082519021,177.291577757,188.640382434,199.846405104,213.562688114,230.686835173,248.324573236,265.366481862,282.000151251,306.993329762,330.229636637,
Total,5642.6,5642.6,5642.6,5642.6,5642.6,5671.6,5715.74456252,5760.45715814,5810.03101126,5856.1447788,5900.62097423,5944.94336238,5987.95594681,6033.85645857,6076.53752753,6120.18136281,6163.72481878,6206.49595156,6248.54619728,6293.00110966,6337.35003329,6377.97405943,6422.54756674,6463.44814022,6506.74665944,6547.23615353,6585.93445582,6629.60442572,6669.41880916,6711.98879208,6766.44596769,
Births,na,na,na,na,na,na,69.16,69.16,69.54,69.54,69.73,69.635,69.445,69.35,69.255,69.255,68.97,68.78,68.78,68.685,68.4,68.305,68.4,68.4,68.495,68.59,68.685,68.875,69.54,70.015,70.3264073883,
Deaths,na,na,na,na,na,na,51.3617311277,52.5601990987,52.9933141331,54.1678390286,54.6079660678,54.5106113445,55.1370807609,55.0568010912,55.3950304195,55.6353609069,55.986415224,56.3241909075,56.2386127557,55.8699307477,56.6087184709,57.0990918285,57.1192927916,57.2196802912,57.6664378505,57.9755856433,58.6896260559,59.5503501166,59.5678613528,59.3979685363,47.659216881,
Migration,na,na,na,na,na,na,26.3462936444,28.1127947253,33.027167253,30.7416065624,29.3541614989,29.1979994966,28.7046651896,31.6073128542,28.8210993778,30.0241961856,30.5598711954,30.315323691,29.5088584714,31.6398431239,32.5576421071,29.418117969,33.2928001024,29.7202537683,32.4699570742,29.8750797346,28.7029283426,34.3453200165,29.8422447916,31.9529514573,31.7899851015,
South West,
0-4,303.4,303.4,303.4,303.4,303.4,304.8,305.763380961,305.81063435,303.973218142,300.895776241,299.974115292,300.199884861,300.369224544,300.139649665,300.081936406,299.891412337,299.605626019,299.566814012,298.692409575,298.083355161,297.341693488,296.733078428,295.782672754,295.687373127,295.516538701,295.364477696,295.63058511,295.763628184,296.71361347,299.031880616,300.035978142,
5-9,282.4,282.4,282.4,282.4,282.4,290.9,298.13669335,307.203163167,314.674661932,320.950694003,321.514863647,323.010721148,322.526162941,320.689166113,317.213195959,316.158837159,316.251400342,316.55337034,316.988458961,316.930027428,316.606025269,316.320051581,316.414147039,315.406400712,314.265237539,313.789292029,312.914405531,312.230059681,311.602729544,311.431712529,311.165180749,
10-14,288.2,288.2,288.2,288.2,288.2,283.2,279.252144459,278.659237529,283.883623517,294.69376747,305.238218938,314.569753624,322.439422576,329.64525878,336.985746135,337.284351001,338.381978791,337.898112395,335.396774109,332.054336517,331.532570598,332.157080544,332.459094305,333.160174982,333.101712567,333.17661824,332.757540971,331.654549021,330.646566812,330.037200079,331.197155003,
15-19,323.3,323.3,323.3,323.3,323.3,322.8,320.951912823,318.559568034,313.097787896,305.365913438,302.016220892,297.805411739,297.449848908,302.81271009,313.629742326,325.378781529,333.907142624,342.702854528,350.16993659,356.840166323,357.931590887,358.897812655,358.947647254,356.980007401,353.506146466,352.320762014,353.211146643,352.981130441,353.814844145,353.756777927,355.483739381,
20-24,338.7,338.7,338.7,338.7,338.7,339.7,342.892879849,342.356753021,341.415219635,342.32754752,341.102639181,339.508138897,337.770084335,332.963711235,324.691563449,322.398290879,318.983648811,320.09001882,326.385593089,337.336960875,349.754419905,357.489255622,366.689110683,373.761862165,379.905192354,380.866540103,381.170936989,381.090826214,379.657814292,376.452755761,374.978479636,
25-29,310.2,310.2,310.2,310.2,310.2,313.3,318.035788603,321.701843301,327.093503764,330.621199606,329.493996162,331.482043614,330.27385967,328.927231541,328.238841324,327.806921138,326.072211733,324.459825973,320.311764003,314.292602475,311.327833838,307.912168343,308.487909888,315.185357285,325.211563747,335.507435982,343.913558862,352.056056744,358.20327172,363.287343068,363.186469156,
30-34,306.3,306.3,306.3,306.3,306.3,312.6,314.418207803,314.761782683,315.228785503,317.149481722,322.121999665,326.594435388,329.733956574,334.600524909,338.137292517,337.417229729,339.539297959,338.064870034,334.855918027,334.960510394,333.858932467,331.98450418,330.497634041,326.474288593,320.714334547,318.406155965,315.521719715,315.833992047,322.004042158,331.771792682,336.67499862,
35-39,307.2,307.2,307.2,307.2,307.2,298.2,296.520719746,302.407133692,310.14461757,318.537317344,326.523994718,328.746011533,328.830523914,329.173054339,331.37138394,335.558556806,339.651208308,343.873711936,349.159775508,351.648903075,350.944589631,353.463728189,351.453886691,349.16878725,348.733495892,346.555016298,345.06839041,343.703332532,339.267378989,334.026117195,339.084265073,
40-44,369.3,369.3,369.3,369.3,369.3,361.0,351.548271508,341.219086776,327.658522483,314.858275351,308.542313673,307.265149001,313.297998801,321.190221898,330.011167567,337.629564715,340.143492689,340.649593453,341.813431522,343.231084348,348.368777931,352.217229845,356.597000767,361.905000266,364.683630329,363.595293465,365.851489951,364.63976658,361.151715521,359.775917529,360.033462191,
45-49,394.6,394.6,394.6,394.6,394.6,393.0,391.775397586,386.502681341,383.970802466,377.402828541,370.394497983,360.313199388,350.316538801,335.631039612,324.50798056,317.748748138,316.345810407,322.394079154,330.97741102,340.088911424,348.134536979,350.669952695,351.728682197,351.979062332,354.348921022,358.840399824,363.380464926,367.389996538,372.589821623,376.854625251,374.124222185,
50-54,362.9,362.9,362.9,362.9,362.9,371.4,383.802943663,394.793937321,401.333394466,405.288515083,403.346377996,402.047020289,396.97097669,394.105832518,387.475584943,380.399036324,370.769756956,360.819291105,346.317660239,334.841043909,328.274133572,327.662110502,333.723706571,342.864129345,352.412367828,360.359828908,363.184438249,364.530437803,365.461431746,367.183531947,368.508815362,
55-59,326.9,326.9,326.9,326.9,326.9,332.0,338.007991746,347.388408214,359.363698414,370.746809735,380.884587523,393.820800735,404.964973683,412.597895625,416.591736543,414.813338949,413.339025399,409.263003763,406.327903452,399.997691073,392.550108706,382.931757608,373.12274697,359.423120512,347.03413681,340.357410776,341.18916318,347.268222611,356.577892845,365.914955037,365.364173185,
60-64,342.1,342.1,342.1,342.1,342.1,332.3,328.44983177,324.814721532,326.898095574,333.926959404,343.00013322,348.934521088,359.209126256,371.57900471,383.524777881,393.840462903,408.629544964,419.619696131,427.495772194,431.683569012,429.953741215,429.359447645,424.949535915,422.444421826,416.665604168,409.328191312,398.714864244,390.035193998,375.330667887,364.489089933,374.102916251,
65-69,331.9,331.9,331.9,331.9,331.9,346.1,358.18622323,366.029379841,369.054487498,348.417274012,338.566552397,334.91103196,331.430580164,333.884593031,341.107498335,350.025759289,357.38586346,367.769959841,380.960300237,393.049334376,404.9896315,419.074719896,431.219992532,439.682499905,444.565807316,443.589010352,442.925525212,438.545740821,436.270232508,430.6942224,424.239076208,
70-74,239.6,239.6,239.6,239.6,239.6,248.9,262.279143206,276.603934897,293.668194327,326.266298823,342.695126396,353.281378284,361.654605109,364.835665281,346.113228465,336.450906701,332.961409966,330.219247278,333.645868676,341.356102137,351.003377577,358.742427694,369.975194921,382.302618119,395.953556872,407.574921636,422.288670499,433.860781795,443.791313359,448.097077344,445.138434513,
75-79,199.1,199.1,199.1,199.1,199.1,203.4,211.906133519,217.047610931,219.244586681,226.428258052,239.951842105,252.682697976,266.313005672,283.653130518,315.485241153,331.872761057,343.356393319,350.898514355,354.103068993,336.163867598,329.244698538,327.071734515,325.242831965,328.88678856,336.312398979,345.998040426,354.382584008,365.847436816,378.566622707,391.744522075,402.616552455,
80-84,156.0,156.0,156.0,156.0,156.0,157.7,163.487802053,168.413478793,173.198456714,179.474469773,186.908157666,194.305101545,200.052411339,203.328041593,210.576070779,224.050517756,237.469165545,250.884757005,267.101871113,297.37398271,313.699683498,325.168201311,332.806006168,335.860316786,322.144316235,316.079778557,314.482813266,314.375716022,318.15113415,326.288050163,341.581955334,
85-89,99.8,99.8,99.8,99.8,99.8,100.2,105.926667397,113.141471383,119.541667636,126.70344285,132.658168951,136.033298597,141.409917669,147.026848243,154.030808396,161.43458031,168.95451835,176.121848561,179.104212613,186.531054862,199.842630019,212.599611104,226.443820928,241.622102623,268.397260751,283.708260543,295.318495282,302.702359285,306.309721553,297.057381395,304.005936663,
90+,58.4,58.4,58.4,58.4,58.4,60.4,68.1758230525,76.0230282097,83.2871657942,91.1959790952,99.9116523802,106.451743385,114.794994903,124.818543174,133.581665322,143.72416044,152.746240574,164.030934758,175.059426444,188.29313283,202.047549068,215.552930018,228.937700751,242.184116228,259.017913918,280.244921137,301.772878675,323.840558508,347.568117797,381.553488047,411.91260153,
