Region,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
25-29,367.1,367.1,367.1,367.1,367.1,370.3,377.142309287,382.383006046,392.008256642,398.970953992,400.745080022,404.252846366,402.03784901,396.493054497,394.001421691,391.635692509,387.525192719,384.604998839,378.619609175,371.03243461,367.564079438,364.148915971,365.121934095,370.750457203,380.63605632,391.188354453,398.778243845,405.306076309,410.903817021,416.36995189,415.481078686,426.888903968,438.853938457,451.376249457,464.604681122,476.532651427,477.397041686,477.906503215,478.067888886,477.769811492,479.583709996,
30-34,351.7,351.7,351.7,351.7,351.7,360.0,363.009206494,363.615703745,365.54378732,368.661662836,372.570655992,378.075928012,383.710663216,391.869568898,398.564432932,399.805788215,403.304856887,401.21418238,395.793879806,393.691625265,391.582393985,387.59735425,385.200537109,379.339221966,372.009795236,368.26642295,365.516051012,366.091362562,371.854725836,381.342981025,385.140175532,390.267957657,396.58631737,404.180863901,413.150042021,412.108847741,423.34537356,435.136602979,447.482478137,460.535458194,472.2853275,
35-39,342.0,342.0,342.0,342.0,342.0,332.6,330.131268704,336.031269674,343.384470796,352.326316586,360.995433814,363.863372402,364.995967332,366.255136737,368.705581921,372.480788964,378.120577533,382.959288466,391.65295467,397.021145418,399.064536932,402.0237305,400.455467484,394.758040522,392.910230783,391.320174713,387.723080921,384.385176119,378.645879011,371.83556346,376.811453681,379.035568344,382.103282383,386.094468638,391.104262272,395.579478117,401.377722732,408.360513465,416.613203163,426.239996576,425.885374915,
40-44,402.1,402.1,402.1,402.1,402.1,393.5,381.523792039,368.849623119,353.616199265,338.886214847,330.910710832,328.304667107,334.337604923,341.694267415,350.242976795,359.585276421,361.92228093,362.390971186,364.449773746,367.034122006,370.944080591,376.457271949,380.637282356,388.538627283,395.775866143,396.229076184,399.307061949,397.858935462,392.945427898,390.681387815,391.19216212,389.682404005,385.638260948,378.809422639,368.969847626,373.739244578,375.766328543,378.630039405,382.4101738,387.206602431,391.478355724,
45-49,406.9,406.9,406.9,406.9,406.9,407.6,408.473297472,405.316434125,404.783323961,400.099082037,389.536208402,378.818864683,365.812633301,350.384967825,336.926797211,328.363495233,326.156890091,332.458013092,339.419825624,348.771132882,357.72114624,361.121800782,360.39200257,362.848002352,365.299584697,368.41142566,374.061381638,378.779893546,386.821326341,392.999796205,389.522655399,388.781880686,387.455928232,385.495348133,382.879231517,382.956189707,381.025182988,376.573636264,369.352558051,359.139341034,363.453264898,
50-54,365.2,365.2,365.2,365.2,365.2,375.0,386.123083909,397.325201483,402.627100408,403.505219755,403.688971463,404.214644401,401.518678819,400.524938633,395.519117229,386.633099764,375.043455788,363.026828543,347.79072433,333.590888064,326.282241301,324.607243008,330.776476027,338.274175859,346.836650051,355.797217608,358.130336107,358.996737343,360.655576338,363.37096222,365.03235662,367.772930749,372.412403235,379.121158325,388.115456065,384.491526221,383.58264525,382.095308106,379.982649834,377.239418515,377.13652462,
55-59,322.9,322.9,322.9,322.9,322.9,325.8,328.992154292,334.659731003,345.593763893,358.216644407,367.742969279,379.330572931,390.882792965,395.888308999,397.546782205,396.26139168,397.385154871,394.624703008,393.966549775,389.427633937,380.346467171,370.25846382,358.007890989,342.933341841,329.296674156,322.413936096,320.339721617,327.450949362,333.900678459,342.744040037,342.302893985,344.172066431,347.426480192,352.209269269,358.728806778,360.584191153,363.495087997,368.275511705,375.092642858,384.183216356,380.790335431,
60-64,320.6,320.6,320.6,320.6,320.6,313.7,309.407370326,306.075497665,307.03810881,311.385909642,315.393993077,318.553767803,324.473747889,334.883889014,347.398254885,357.365671859,368.670432278,379.5496614,385.353618369,386.615146643,386.274446984,387.328430472,384.757741191,384.288080439,380.47607616,371.714764672,361.092817437,349.775362127,334.829941672,322.10843926,330.85413886,334.537027394,338.601352864,343.060552097,348.031466771,348.493864193,351.193885211,355.230473912,360.741633721,367.964768008,370.648664814,
65-69,303.2,303.2,303.2,303.2,303.2,311.9,316.572146488,320.886689273,323.013274415,307.443816824,300.794546216,296.726983072,293.665978941,295.471233463,298.822495439,302.382042366,306.918342931,313.027198769,322.975633828,334.904970538,344.704354298,355.362203902,367.055356787,372.882997395,374.052697951,373.61732476,374.450687028,372.869334758,372.050520231,368.002113433,359.718941576,351.546418136,340.421427483,326.177232334,308.799972626,316.862698202,320.000480182,323.46778749,327.274961214,331.568865551,331.606182435,
70-74,227.3,227.3,227.3,227.3,227.3,234.3,245.232316899,254.065827169,263.335273708,284.398143042,293.601308223,297.558620409,302.043679518,304.690273354,290.23039366,284.204208054,280.567038699,277.293466363,278.770830828,282.865354085,287.594369573,290.912601833,297.535622134,307.344084576,319.163521676,328.993499535,339.167679015,350.009117932,355.917986097,357.54699487,354.91248067,354.725351654,354.457648926,354.159206957,354.152778909,346.518666295,339.032573242,328.743096844,315.502294987,299.378471968,307.430681668,
75-79,185.2,185.2,185.2,185.2,185.2,190.2,196.17070167,200.138535381,199.771721872,202.871918549,210.926255673,221.144994007,229.901343592,238.139091905,258.791546982,267.136377465,271.703656629,275.784562118,278.594439677,265.777673793,260.766751144,257.438184824,255.803993247,257.211881658,260.882114404,266.122732901,269.464283408,276.166278813,285.409488208,297.057521789,303.19456117,309.980049438,316.863559121,323.869058553,331.43490812,329.188474762,329.176848467,329.103003274,329.020049482,329.360675062,322.291969883,
80-84,138.9,138.9,138.9,138.9,138.9,140.7,142.582585696,144.841626503,148.392293397,152.721589589,158.690396628,164.215567301,167.964252256,167.974433667,170.923451095,179.331996069,188.915443407,196.587809808,203.543053985,223.22306706,231.346777567,235.524111406,239.880016416,242.192077242,231.456325479,227.981703907,225.620831641,224.084398981,226.534762039,230.168145255,239.906321358,247.737936011,255.551561706,263.36485746,271.779995672,278.218112344,285.028828876,291.88038944,298.792962741,306.384255769,305.311229495,
85-89,83.1,83.1,83.1,83.1,83.1,84.3,86.6759353501,90.6424907134,95.2245488511,98.9475209771,101.841830935,103.788751392,106.216197343,109.979746742,114.201627581,120.351560324,124.816468236,128.041501106,127.890624601,131.532049368,138.727975194,146.908485413,153.749556973,159.935544409,175.347771917,182.534897921,187.460933301,190.103851771,192.281103126,185.204651129,188.453008773,190.725056549,192.482465352,193.766482228,195.313598966,204.120762104,211.211465034,218.203434858,225.111629395,232.714761135,239.125356422,
90+,44.9,44.9,44.9,44.9,44.9,47.2,49.7622935081,52.7263372437,57.3058975168,60.8502030373,64.8297289371,68.3318327261,71.1547087749,76.0854939088,80.933303504,85.6091800463,88.797146212,93.0748276229,99.1512062847,105.539526842,111.813967255,117.388563766,122.540648669,126.998521876,133.442053282,142.438037105,151.733665225,159.569100008,166.383840388,181.151057939,188.996804361,196.723160298,204.411088159,212.07566216,221.454381691,228.285760528,234.64913394,240.887055094,246.987939683,254.942088919,266.363942436,
Total,5642.6,5642.6,5642.6,5642.6,5642.6,5671.6,5719.92267594,5768.88530823,5822.88446123,5873.22604916,5921.9091227,5970.39633694,6017.25848214,6066.87217848,6112.9621002,6159.69784028,6205.92434073,6251.06742841,6295.28419657,6341.76293149,6387.48412498,6429.0256549,6474.23670984,6515.53494888,6559.05718212,6599.38636221,6637.52541456,6680.26902404,6719.31110966,6761.3528683,6809.6549932,6857.204738,6904.23470138,6950.93184326,7001.62040387,7052.00199638,7102.16660868,7152.16745312,7202.06002036,7256.22788623,7309.8595516,
Births,na,na,na,na,na,na,83.72,83.72,84.18,84.18,84.41,84.295,84.065,83.95,83.835,83.835,83.49,83.26,83.26,83.145,82.8,82.685,82.8,82.8,82.915,83.03,83.145,83.375,84.18,84.755,87.284842364,88.253457368,89.2962333504,90.3837403982,91.4937189885,92.6221262963,93.7294463294,94.7958798785,95.8357490172,96.7735804873,97.6249379555,
Deaths,na,na,na,na,na,na,61.7436177015,62.8701624335,63.2080142526,64.5800186416,65.0810879532,65.0057852557,65.9075199949,65.9436165098,66.5661776629,67.1234561049,67.8233707463,68.4322360118,68.5520903116,68.3061082038,69.6364486094,70.5615880541,70.8817451616,71.2220147311,71.8627238254,72.575899653,73.7088759872,74.9767105412,74.9801591684,74.6661928164,70.7727025705,72.6031015131,74.275062759,75.804795164,73.0327588616,74.5775381157,76.0112422122,77.3508474581,78.6083976421,75.3803343348,76.8772961529,
Migration,na,na,na,na,na,na,26.3462936444,28.1127947253,33.027167253,30.7416065624,29.3541614989,29.1979994966,28.7046651896,31.6073128542,28.8210993778,30.0241961856,30.5598711954,30.315323691,29.5088584714,31.6398431239,32.5576421071,29.418117969,33.2928001024,29.7202537683,32.4699570742,29.8750797346,28.7029283426,34.3453200165,29.8422447916,31.9529514573,31.7899851015,31.8993889475,32.0087927935,32.1181966395,32.2276004855,32.3370043315,32.4464081775,32.5558120235,32.6652158695,32.7746197155,32.8840235616,
South West,
0-4,303.4,303.4,303.4,303.4,303.4,304.8,317.735797036,329.812399815,340.083095435,349.133811569,360.3221089,360.706177549,360.9942831,360.743964159,360.645286746,360.414042712,360.067943138,359.908969525,358.934273352,358.225590874,357.38405381,356.675561107,355.66519483,355.549933685,355.398857949,355.326717434,355.732681292,356.005649045,357.155623259,359.653698254,362.821609995,367.024156628,372.27467131,378.662171586,386.173123165,391.253485839,396.390408631,401.476284089,406.448140783,411.197127504,415.630864473,
5-9,282.4,282.4,282.4,282.4,282.4,290.9,298.132109868,307.193418494,314.659094757,320.928524997,321.483546175,334.941739308,346.479374905,356.744276986,365.390931852,376.44178997,376.692434335,377.113120483,377.52742434,377.428348507,377.063806135,376.717525026,376.691408195,375.583543528,374.342748332,373.767075973,372.792481696,372.04812155,371.400847782,371.249705958,371.062701606,371.269884299,371.992746053,373.24466904,375.1663284,378.252621188,382.373451157,387.542139603,393.848202124,401.276956499,406.275694068,
