Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
5-9,134.5,134.5,134.5,134.5,134.5,134.6,137.113795177,139.644760689,142.184357002,144.720054748,147.245926523,152.820173586,158.16459117,163.620838488,168.50504539,173.62730863,173.421483717,173.667957565,173.806414835,174.511193252,174.873136517,174.893793114,174.567374386,174.127255405,173.343462096,172.671474385,171.772574828,170.874429314,169.858434824,169.182828864,168.511859361,168.183444793,167.856014855,167.868967708,167.996667217,166.388730863,165.047076537,164.150545533,163.539122018,163.264053814,165.191935938,167.35128856,169.684262953,172.119675418,174.571957891,176.967057982,179.231348208,181.311512119,183.151273129,184.733224855,186.058605405,
10-14,149.9,149.9,149.9,149.9,149.9,147.1,144.578700013,142.058481825,139.532272405,137.031624199,134.549844867,137.061522052,139.595266304,142.132615698,144.676004622,147.204257758,152.773363025,158.114845741,163.571057821,168.45422311,173.577009742,173.372518718,173.622054316,173.763661433,174.467505424,174.832302576,174.847931646,174.526676939,174.087730003,173.309108995,172.650589169,171.759245329,170.862156696,169.84660201,169.166549615,168.497191811,168.170257541,167.844350473,167.85875424,167.988004206,166.381792872,165.041741599,164.146788121,163.537003951,163.263451542,165.19246734,167.35287732,169.686858969,172.123163888,174.576460168,176.972569048,
15-19,172.6,172.6,172.6,172.6,172.6,170.6,165.871910663,161.137825239,156.420919839,151.718860894,147.028049828,144.515982436,141.999718489,139.482578893,136.984668571,134.509507215,137.027616712,139.561617291,142.102990465,144.645080588,147.172613146,152.746180119,158.093449307,163.55005695,168.432224355,173.551682108,173.353237509,173.603489996,173.74345671,174.453120633,174.822094865,174.846985813,174.528678912,174.09281967,173.312956394,172.656449906,171.767098811,170.872086186,169.858429614,169.180278503,168.512735153,168.187411779,167.863007121,167.879181373,168.009830234,166.405229462,165.066698601,164.173083103,163.564400632,163.292272683,165.221957526,
20-24,190.3,190.3,190.3,190.3,190.3,192.0,187.695339101,183.411110308,179.119454218,174.815135667,170.51889884,165.810350301,161.095563664,156.39847981,151.71926565,147.043931377,144.540600429,142.033580083,139.528912481,137.042864397,134.579581434,137.103590444,139.641729641,142.187193367,144.732156052,147.271466834,152.842503163,158.187434415,163.642182594,168.522847262,173.648496873,173.454382663,173.712381597,173.858090673,174.570702682,174.942520863,174.970454279,174.655574172,174.223142016,173.446845132,172.793806157,171.907898549,171.016193238,170.006253222,169.331000794,168.66629954,168.343677193,168.021888036,168.040058087,168.173104997,166.571416618,
25-29,161.5,161.5,161.5,161.5,161.5,166.5,171.520771646,176.552341384,181.583442733,186.600641023,191.603018238,187.326918276,183.056953957,178.793401431,174.509097765,170.234416402,165.542693972,160.84982825,156.171621486,151.507780076,146.850740604,144.357761125,141.864199715,139.369735273,136.890652735,134.431080261,136.959214625,139.495240608,142.043183856,144.586235906,147.090995634,152.646693819,157.988275252,163.455345153,168.370477816,173.494738669,173.303160902,173.563819547,173.712174862,174.427056299,174.801136,174.831460508,174.519171368,174.089865667,173.316061544,172.66537366,171.781774215,170.892431324,169.884304601,169.211149217,168.548453216,
30-34,137.4,137.4,137.4,137.4,137.4,139.2,144.556986004,149.921770229,155.303493081,160.697176378,166.07478477,171.094754864,176.129110298,181.163001137,186.181578086,191.187744138,186.927271745,182.681280743,178.438017356,174.181554697,169.925874022,165.253654011,160.578474641,155.915760232,151.269017955,146.627425469,144.142983998,141.661065811,139.174634135,136.706468294,134.274766896,136.815207889,139.359765063,141.90929074,144.465328063,146.97342149,152.53107245,157.874694344,163.342959217,168.259552479,173.384489176,173.200066328,173.467513152,173.623746205,174.344671138,174.724688858,174.761014444,174.454967738,174.031242204,173.264302181,172.62018819,
35-39,171.0,171.0,171.0,171.0,171.0,164.6,159.363336093,154.132391581,148.923510311,143.771011706,138.685483567,144.034111618,149.397208036,154.766546241,160.145487823,165.512799123,170.537345348,175.561878252,180.592197724,185.60514718,190.610190089,186.380237565,182.154223221,177.938666122,173.704503095,169.475393751,164.822431201,160.168951694,155.531079382,150.907037163,146.322847546,143.880240007,141.428089914,138.964508715,136.490176247,134.072361221,136.617712462,139.1676681,141.722164557,144.283041139,146.795757738,152.354855661,157.699749672,163.170380314,168.08810844,173.213711415,173.038240563,173.314029702,173.477073979,174.20539942,174.592890476,
40-44,191.8,191.8,191.8,191.8,191.8,188.2,183.243233544,178.339138296,173.459609619,168.597244848,163.743659546,158.557830826,153.372543227,148.209119263,143.098463031,138.055433631,143.395819141,148.744747136,154.112104888,159.482127436,164.83855635,169.857367284,174.88308446,179.906866032,184.917045311,189.909191624,185.707301058,181.523852007,177.334535001,173.127319567,168.955431369,164.352219492,159.746407673,155.138098751,150.528250731,145.966531171,143.537686253,141.100253481,138.651029414,136.190993756,133.787031025,136.335498051,138.888317935,141.447327734,144.010608677,146.525541146,152.082696385,157.425809225,162.892549739,167.808776483,172.932312025,
45-49,188.7,188.7,188.7,188.7,188.7,191.1,190.15905316,189.258736104,188.380980123,187.52635342,186.700689569,181.823913084,176.998744794,172.195950692,167.408081097,162.635191499,157.506416386,152.384941058,147.286383721,142.233121083,137.251927921,142.58430566,147.926282601,153.277287267,158.635169165,163.979549621,168.999242832,174.020480081,179.040902231,184.050169435,189.038667017,184.891350309,180.746765353,176.603921492,172.468390275,168.328586443,163.751781366,159.174530946,154.59427636,150.012869404,145.479305847,143.06652608,140.645344498,138.2146184,135.770224207,133.381515422,135.932159192,138.487159374,141.045836904,143.61048529,146.126154943,
50-54,171.6,171.6,171.6,171.6,171.6,174.0,176.854741836,179.753649367,182.687691496,185.654462334,188.660626498,187.809214497,186.996433528,186.200153151,185.431248053,184.67937348,179.910558706,175.188998783,170.492315929,165.80587605,161.134183838,156.078377787,151.035559595,146.010545565,141.036963298,136.133929021,141.451375682,146.785591319,152.118177417,157.459286616,162.792434812,167.832209198,172.877029081,177.926570732,182.988963112,187.970131212,183.869664776,179.776272164,175.684070072,171.600091193,167.51104574,162.975993753,158.441022275,153.907508225,149.368523071,144.876739048,142.489005968,140.093077836,137.6844276,135.265634982,132.901834897,
55-59,162.5,162.5,162.5,162.5,162.5,161.1,162.880484575,164.750641651,166.681149571,168.661319693,170.680994989,173.584976538,176.532258313,179.517215158,182.527798433,185.573688248,184.830678047,184.119358005,183.427584045,182.751469058,182.091739987,177.448115688,172.842180291,168.258860431,163.692213644,159.137097173,154.190636532,149.248565781,144.32058438,139.446951971,134.703212601,140.054301344,145.407390959,150.765079905,156.136090533,161.4524079,166.492952575,171.542181848,176.593518043,181.657019076,186.637260808,182.606112079,178.582231018,174.566496058,170.550813685,166.529070539,162.051292987,157.573790384,153.092295228,148.611063104,144.176098488,
60-64,158.6,158.6,158.6,158.6,158.6,162.6,161.071439036,159.717400433,158.455429836,157.359139774,156.4124227,158.329245679,160.296745066,162.310451894,164.358091129,166.428609993,169.392017832,172.396016312,175.44501691,178.502402589,181.585680624,180.959513153,180.347912495,179.7666992,179.196800101,178.632190292,174.149047671,169.702403211,165.279934793,160.866744351,156.576015731,151.837330336,147.092963212,142.344272198,137.604733479,132.979104789,138.315260411,143.657436155,148.999407986,154.352783317,159.647368617,164.692225305,169.743740048,174.805409359,179.864889472,184.837351277,180.890576608,176.951855274,173.012392269,169.084048972,165.148631727,
65-69,119.8,119.8,119.8,119.8,119.8,121.0,127.75675887,134.543813516,141.39471169,148.215380948,155.015473668,153.846322905,152.829505468,151.895951242,151.099424054,150.409685803,152.465900102,154.549083092,156.662690493,158.790400267,160.924644121,163.945505452,166.979350551,170.060701046,173.149348611,176.260646618,175.786459298,175.330535015,174.8779534,174.434251263,174.15316482,170.002382145,165.857641709,161.716907972,157.605248957,153.499169405,148.915132373,144.338785852,139.756184188,135.183987374,130.721885031,136.046208813,141.373997716,146.711823598,152.043966452,157.314067523,162.363818619,167.417957619,172.465134385,177.522141286,182.488999123,
70-74,109.9,109.9,109.9,109.9,109.9,111.7,111.457943584,111.50221374,111.753786098,112.155516454,112.692972135,119.372273781,126.044148529,132.747279064,139.412776313,146.031135379,145.232000772,144.5756431,143.986218498,143.503213462,143.080633307,145.254582941,147.41959213,149.59764421,151.783495726,153.974930761,157.0504797,160.155273232,163.271992718,166.38714149,169.713402704,169.574848617,169.435416015,169.294621167,169.182746913,169.045057308,165.120011067,161.222470606,157.324881861,153.458314262,149.594970316,145.213944203,140.841978249,136.481227444,132.110593106,127.847029142,133.150966791,138.456250723,143.750804906,149.052576333,154.286946193,
75-79,90.5,90.5,90.5,90.5,90.5,90.9,91.8926101078,93.300180818,95.0278300509,96.9950702894,99.1385488563,99.617817427,100.229352084,100.941530527,101.70161753,102.523638325,109.056501372,115.542102015,122.02122475,128.412664318,134.723996505,134.287769486,133.961203347,133.69649782,133.515542158,133.375994771,135.682847049,137.960616203,140.221642068,142.467619488,145.006409709,148.409446437,151.794330393,155.161155617,158.55454557,161.898284183,161.956666498,162.047040327,162.126851639,162.237880452,162.31460751,158.703960111,155.126623465,151.58244512,148.036568705,144.492933188,140.370702981,136.263369949,132.146268664,128.048753736,124.055705662,
80-84,63.4,63.4,63.4,63.4,63.4,64.1,65.4613375236,67.102308715,68.9156137787,70.8809359242,72.9847839402,74.8596373073,76.9540211767,79.2391471007,81.6179034122,84.0331678056,85.1629366498,86.3127577836,87.4534976629,88.550475648,89.6130284546,95.8292614441,101.912537514,107.943384824,113.854391763,119.645231919,119.637501962,119.714798723,119.810105236,119.965953639,120.586780175,123.389712003,126.100258154,128.730919633,131.359589972,133.945516895,137.408199182,140.891460123,144.334891025,147.798894079,151.193822842,151.546509466,151.936110609,152.362597879,152.759371311,153.112219743,149.916127088,146.765472608,143.610411274,140.505148205,137.400807342,
85-89,37.3,37.3,37.3,37.3,37.3,37.9,39.0441221713,40.3316911348,41.5957671425,42.790345009,43.9186642091,45.8545449944,47.8450606552,49.9075081514,52.0009724373,54.1348184896,56.5478066059,59.0626164382,61.6411039299,64.1960918078,66.6662480368,68.2212858071,69.6771371703,71.057517534,72.3520625382,73.5553957768,79.2620201396,84.790350099,90.1813816858,95.4038177194,101.042025778,101.932109079,102.822953599,103.705715565,104.651212092,105.556994739,108.409647696,111.24062454,113.976819375,116.707805878,119.374755958,122.922144093,126.489028256,130.073042708,133.585534704,137.007681653,137.709000295,138.456683084,139.170682109,139.923246927,140.621249609,
90+,15.6,15.6,15.6,15.6,15.6,16.5,19.5364788253,21.4407222582,22.485714877,22.9648305699,23.1095444688,25.8943718439,28.0308016778,29.73582713,31.0646203178,32.1652514572,35.5669638889,38.6329417987,41.4583703827,44.0877008798,46.5463106839,50.8156695212,54.8607188959,58.7938056276,62.5988589821,66.2277391526,70.6017490313,74.782286096,78.7279082799,82.4932298995,87.6219385027,96.8632185261,105.702612532,114.15846506,122.475325393,130.46928468,138.008253385,145.622492935,153.010115472,160.419257655,167.639573374,176.245534808,184.935571521,193.694046714,202.289394742,210.746756656,221.267478676,231.935702977,242.439495916,253.056233404,263.52681825,
Total,2571.4,2571.4,2571.4,2571.4,2571.4,2581.0,2592.93442871,2605.11421039,2617.57897643,2629.7169188,2642.44496704,2655.68764585,2669.28938253,2683.11162497,2697.00026322,2710.90929046,2724.77320283,2738.59038503,2752.36736776,2765.64771332,2778.75408162,2791.19409229,2803.26776709,2815.1043053,2826.77983827,2838.2233029,2849.45605948,2860.39470569,2871.13887283,2881.76883509,2893.89930799,2905.76938749,2917.4642266,2929.07260499,2941.18201276,2953.31663401,2965.52979896,2978.4112743,2991.41132427,3005.0218348,3018.70973667,3032.43830116,3046.6878868,3061.39795047,3076.02096661,3090.53461398,3104.90709772,3119.6361081,3134.17004529,3148.97252248,3163.54841168,
Births,na,na,na,na,na,na,35.19,34.96,35.075,34.5,34.73,34.96,35.19,35.19,35.19,35.075,34.96,34.845,34.73,34.385,34.385,34.04,33.925,33.695,33.695,33.695,33.695,33.58,33.695,33.81,32.0605482893,32.327345118,32.6588987671,33.0574033551,33.5056974475,33.9824186907,34.4812528192,34.9853962115,35.4864912441,35.9517692837,36.3711990135,36.7389681275,37.0585835877,37.3174444435,37.5262154205,37.6887344068,37.811535834,37.8988395176,37.9464630431,37.9598593025,37.9503077449,
Deaths,na,na,na,na,na,na,23.3175298532,22.853387749,22.6772340827,22.436817448,22.0712537823,21.7703981391,21.6758630472,21.4267336128,21.3837881517,21.23047556,21.1730700185,21.0845783595,21.043751554,21.1649370803,21.3619859414,21.6938437374,21.938575571,21.9517590705,22.0933720215,22.3542800561,22.5348842723,22.7272895103,23.0347150055,23.2672044632,20.0197212302,20.5479445763,21.0557717373,21.5417701753,21.4900679984,21.9426088972,22.3639324374,22.2007985774,22.5843520886,22.4402026953,22.7832742169,23.1114138184,22.9110412604,22.7104572146,23.0073088382,23.2802297202,23.5452278939,23.2770380658,23.5207679033,23.2666572905,23.4847268382,
Migration,na,na,na,na,na,na,0.061958566351,0.0731694279669,0.0670001171691,0.0747598207058,0.0693020202782,0.0530769476598,0.0875997318537,0.0589760473684,0.0824264110648,0.0645027976284,0.0769823828949,0.0567605600351,0.0907342864175,0.0602826397697,0.0833542421242,0.0938544082525,0.0872503752717,0.0932972723091,0.0739049904284,0.102744692463,0.0726408545264,0.0859357147472,0.0838821466017,0.087166724195,0.0896458365074,0.090678959501,0.0917120824946,0.0927452054883,0.0937783284819,0.0948114514756,0.0958445744692,0.0968776974629,0.0979108204565,0.0989439434502,0.0999770664438,0.101010189437,0.102043312431,0.103076435425,0.104109558418,0.105142681412,0.106175804406,0.107208927399,0.108242050393,0.109275173387,0.11030829638,
Northern Ireland,
0-4,119.32,119.32,119.32,119.32,119.32,122.06,126.52810275,130.874539407,135.117786793,139.276635138,143.401485218,143.031099973,142.73659463,142.467523277,142.145924681,141.71488207,141.129212274,140.35291781,139.380963468,138.262823379,137.020010535,135.707630808,134.394446099,133.123169899,131.930365019,130.842752642,129.878448992,129.051349767,128.388755487,127.910459274,128.423833468,129.221484764,130.295770636,131.639885104,133.230234494,134.229779886,135.324564967,136.478015825,137.643784623,138.762009133,139.781166172,140.648047018,141.32484388,141.769402668,141.970926292,141.932383904,141.668216228,141.198828007,140.562119574,139.797161225,138.945859804,
5-9,113.33,113.33,113.33,113.33,113.33,112.45,114.347999096,116.254439175,118.169720246,120.095549426,122.008580225,126.475369149,130.82148064,135.065196818,139.224714081,143.350169532,142.981936764,142.689328308,142.422258363,142.102396705,141.672993809,141.089199096,140.31448331,139.344162748,138.227461278,136.986099188,135.675101561,134.363421089,133.093541075,131.902086618,130.818976529,129.859037157,129.03591095,128.377024145,127.902228856,128.417141666,129.216348766,130.292246034,131.638004886,133.229802403,134.230907952,135.327264569,136.482215633,137.649623298,138.769358831,139.790059114,140.658539512,141.336950251,141.783000179,141.986134324,141.949229363,
10-14,123.21,123.21,123.21,123.21,123.21,122.3,120.320905948,118.337587146,116.351338314,114.373904287,112.407290122,114.305867757,116.212832582,118.129015245,120.055579645,121.969146498,126.435943015,130.782305609,135.026031122,139.185406512,143.310724557,142.943950856,142.652571467,142.386452126,142.067899825,141.639415138,141.056675922,140.283008474,139.313833655,138.19835733,136.966239752,135.661934426,134.353264446,133.082087498,131.884719401,130.802498333,129.843359491,129.021041009,128.362920822,127.888940169,128.404443261,129.204147096,130.280540232,131.626830007,133.219032509,134.220629257,135.317422452,136.472774157,137.640493121,138.760638575,139.781743824,
15-19,126.57,126.57,126.57,126.57,126.57,125.43,124.765291274,124.1059179,123.453494154,122.807953941,122.168060147,120.194436654,118.217123473,116.237300052,114.265891523,112.305298097,114.206324472,116.115354365,118.03320557,119.961438909,121.876176278,126.343666568,130.690417694,134.934092294,139.093072103,143.217499857,142.853262621,142.56416654,142.300302931,141.983829225,141.559374624,140.979893605,140.209050732,139.241984689,138.127944874,136.897443177,135.594719055,134.287678907,133.017948221,131.822094399,130.741243963,129.783343724,128.962145093,128.30536013,127.83238232,128.348592579,129.148841068,130.225596893,131.571987099,133.164489752,134.166534723,
20-24,132.88,132.88,132.88,132.88,132.88,132.91,131.358680779,129.804788412,128.262095913,126.719545498,125.191877635,124.538043652,123.889408955,123.24720462,122.610894207,121.979372552,120.015501748,118.047147325,116.07547194,114.111483456,112.157717987,114.061512705,115.973104719,117.893077819,119.823255355,121.739702013,126.207062913,130.553396902,134.796791847,138.955430028,143.086405848,142.72882266,142.443501446,142.181095343,141.864730554,141.442290507,140.864827955,140.096228696,139.131375242,138.019556743,136.791252696,135.490668883,134.1856338,132.918172966,131.724026847,130.644775672,129.688388879,128.86857328,128.212703951,127.740909148,128.257915876,
25-29,122.05,122.05,122.05,122.05,122.05,126.53,127.768596166,129.017221742,130.259826093,131.485474464,132.698380202,131.161228467,129.621239535,128.092266777,126.56288269,125.047494978,124.403443415,123.763692658,123.129603862,122.500722056,121.875915536,119.919505878,117.95810619,115.992969624,114.035171007,112.087321545,113.993009618,115.905879437,117.827448491,119.758580471,121.649105491,126.098665685,130.435453508,134.684476457,138.866371829,142.994439912,142.637263558,142.352569304,142.090717162,141.774906052,141.352927394,140.775872729,140.007742184,139.043761168,137.93221404,136.704130296,135.403694706,134.098817265,132.831024515,131.636851849,130.55742215,
30-34,113.29,113.29,113.29,113.29,113.29,112.86,115.50710254,118.157546191,120.824530677,123.513721428,126.202330883,127.450338666,128.707722597,129.959252518,131.193119339,132.413399521,130.889772645,129.362854575,127.846275695,126.328757606,124.82482399,124.189009575,123.556829925,122.930023891,122.308308169,121.690564852,119.741915752,117.788300906,115.830868374,113.880788453,111.962475562,113.882432459,115.805009502,117.730799189,119.660959155,121.554554589,126.00608653,130.344921587,134.595437298,138.778804003,142.907831322,142.556952964,142.278395284,142.023465568,141.713597894,141.297380989,140.725909125,139.963414029,139.004513523,137.898927025,136.676630062,
35-39,126.04,126.04,126.04,126.04,126.04,124.25,121.852163525,119.471628388,117.10479326,114.752478453,112.427606975,115.076312758,117.728071196,120.396430592,123.086571549,125.775809974,127.031592775,128.296202919,129.554167465,130.794347132,132.020470859,130.510665803,128.997824349,127.495143301,125.991153591,124.500559425,123.874276944,123.251404178,122.633798629,122.021152927,121.421187677,119.493088274,117.5604151,115.62194811,113.678609421,111.770586725,113.693501755,115.619452801,117.548267289,119.481347664,121.377681148,125.829393416,130.168272828,134.4199363,138.603015288,142.731550019,142.387040991,142.11459999,141.864422578,141.560437607,141.14997364,
40-44,131.33,131.33,131.33,131.33,131.33,130.5,129.073696267,127.676497468,126.2942544,124.927136286,123.570959811,121.204319557,118.854036832,116.517251052,114.194064753,111.897759786,114.550316514,117.204826519,119.875365903,122.566908251,125.256662863,126.52120928,127.793948003,129.059693003,130.30711149,131.539856413,130.047029392,128.550802308,127.06423507,125.575984133,124.122141812,123.517212571,122.913219473,122.310511424,121.710246562,121.120422494,119.204766498,117.285280647,115.359659219,113.42906922,111.533413952,113.460043218,115.389488773,117.323156838,119.259334407,121.158592074,125.609887589,129.948455961,134.198330287,138.381062737,142.509057932,
45-49,122.66,122.66,122.66,122.66,122.66,125.62,126.333051465,127.06827592,127.831458055,128.614368606,129.408094796,128.031731725,126.682106434,125.345244374,124.021493377,122.707097497,120.382736601,118.073191015,115.775636164,113.490431002,111.231399861,113.889590677,116.548688235,119.222581237,121.915920542,124.606427286,125.882234919,127.165325243,128.440315044,129.696430856,130.944330035,129.487677858,128.028868194,126.566905187,125.105512593,123.669368972,123.077104986,122.487230923,121.89803444,121.311207266,120.734239502,118.833605375,116.929218077,115.020490036,113.104352203,111.222796674,113.153113864,115.086245214,117.021537796,118.96076639,120.862562585,
50-54,107.69,107.69,107.69,107.69,107.69,110.17,112.879673152,115.613829642,118.369040795,121.145125163,123.950580305,124.720204976,125.507631569,126.318683385,127.145340326,127.978911499,126.662728349,125.370418152,124.088117694,122.816670649,121.552546864,119.279755767,117.020554514,114.772298351,112.535493138,110.323791814,112.987770837,115.650937913,118.326568134,121.019797034,123.707616554,125.006431586,126.309277498,127.615758515,128.93149263,130.19026576,128.759265209,127.328715902,125.894220376,124.460555976,123.051104036,122.478336561,121.907761756,121.340797527,120.77244224,120.21315586,118.332837842,116.448835776,114.557794805,112.66218322,110.800560414,
55-59,96.47,96.47,96.47,96.47,96.47,97.13,99.2285935067,101.376336609,103.556424795,105.761956283,107.985110158,110.724786121,113.486709087,116.267313993,119.064735078,121.886967504,122.715452202,123.556836613,124.417321719,125.289064822,126.164008175,124.915509651,123.688074582,122.468216432,121.257741363,120.053037839,117.843047665,115.645512202,113.457480741,111.280135129,109.180707194,111.88132582,114.582009214,117.284668915,119.995774716,122.686942065,124.005976962,125.332226275,126.660507287,127.997783209,129.2769755,127.885165808,126.493558505,125.102562516,123.706401162,122.333218555,121.787987653,121.244624591,120.700229392,120.158391858,119.624662539,
60-64,91.37,91.37,91.37,91.37,91.37,91.85,92.1480013766,92.5454225381,93.0188139243,93.5760419454,94.1930287324,96.3658355031,98.5668580076,100.783746544,103.013577378,105.252928748,108.021003264,110.806831954,113.606736142,116.417103278,119.245372168,120.136374979,121.035115939,121.948415041,122.868881942,123.788533081,122.620739655,121.471712725,120.327572656,119.191557511,118.121515885,116.046219877,113.96624665,111.882323363,109.804985896,107.778284428,110.487918163,113.201510382,115.913999759,118.634133622,121.331503389,122.679532373,124.033883561,125.396600316,126.758822763,128.061153319,126.716751267,125.372478546,124.021947251,122.673210909,121.345826846,
65-69,73.94,73.94,73.94,73.94,73.94,76.6,78.6613247195,80.7840213041,82.9618653934,85.1695872134,87.420671388,87.9043609617,88.4723606458,89.0997806096,89.7910541484,90.519240469,92.7565925059,95.0020885309,97.2478783627,99.4947207277,101.743867853,104.532513887,107.333384977,110.142584388,112.957112802,115.783171203,116.743399195,117.706965576,118.679579552,119.654838061,120.711487888,119.720791428,118.728147135,117.731360888,116.748442237,115.768133957,113.788909173,111.814111592,109.833051134,107.858762069,105.931992809,108.658034681,111.386543972,114.122313573,116.852876816,119.558160203,120.941906655,122.330952104,123.716894712,125.111459208,126.444408084,
70-74,61.61,61.61,61.61,61.61,61.61,62.81,64.2826787348,65.8879664756,67.5871331875,69.3545869253,71.1503504291,73.324249422,75.5270264706,77.7624522074,80.0113703612,82.2910088411,82.9436179915,83.6655432428,84.4309558583,85.2415850776,86.0679817188,88.3518643871,90.6268696853,92.8895706486,95.1430556453,97.390840796,100.191849274,102.998986591,105.807444907,108.613146457,111.52447758,112.655798391,113.784352238,114.909396428,116.051250213,117.168672875,116.294295756,115.431790756,114.561116175,113.704359615,112.846622853,110.99654031,109.150939683,107.311984447,105.462961561,103.65849843,106.403528634,109.14983691,111.888066837,114.631874233,117.346640053,
75-79,49.52,49.52,49.52,49.52,49.52,50.0,50.716908952,51.6740817434,52.822981331,54.1050616671,55.4786867845,57.2679419054,59.1003400271,60.9496167722,62.8005512662,64.6280435767,66.8806869703,69.1278007434,71.3803364237,73.625412356,75.881575533,76.6918366589,77.5539706264,78.4438161529,79.3615131101,80.2767087401,82.593068248,84.8848039559,87.1491403857,89.3913452079,91.7727245847,94.7159696861,97.6442308371,100.55683968,103.482378521,106.371088695,107.593533705,108.832887995,110.060428719,111.303934376,112.514867323,111.804773407,111.10795788,110.42457199,109.728670232,109.027485985,107.339199722,105.657787125,103.964627179,102.282133407,100.640720923,
80-84,35.71,35.71,35.71,35.71,35.71,36.15,36.5541535809,37.1605549929,37.9233894152,38.8140076839,39.8063518156,41.0421034983,42.4075802569,43.8668245,45.3716308717,46.889325257,48.8921224202,50.8584157082,52.7730546764,54.6300859373,56.4178867616,58.6889428029,60.920401934,63.1291009356,65.30940782,67.4802566233,68.4362782865,69.4252280702,70.4231341182,71.4307879293,72.6376948316,75.155904933,77.609835344,80.0061752727,82.3930801371,84.7415899014,87.6853100932,90.6364335518,93.5559166959,96.4824109299,99.357589619,100.719574982,102.098271151,103.494215366,104.862174932,106.188091065,105.690236017,105.209772289,104.711262506,104.232982173,103.743967311,
85-89,19.54,19.54,19.54,19.54,19.54,20.44,21.2069205252,22.040258833,22.8670673313,23.6472479054,24.3719047189,25.2619962606,26.2160854317,27.2261186968,28.2828583825,29.3778178264,30.8870470309,32.4467681375,34.0284340358,35.5915685937,37.1081440516,39.1579847098,41.1152755494,42.9723077504,44.731142988,46.3894971266,48.5848422001,50.7165699275,52.8003653799,54.8333939898,57.1069068189,58.4149272949,59.7118014191,60.9901504387,62.2897543591,63.5486227521,66.0290399313,68.4853206101,70.8725465354,73.2457172082,75.5649387628,78.5113252438,81.4619858559,84.4160537955,87.3159051879,90.1483720119,91.6654363713,93.2017772256,94.704577701,96.2214976818,97.6855534362,
90+,8.46,8.46,8.46,8.46,8.46,8.56,10.1098253809,11.0300741684,11.5383267384,11.7724473641,11.8382386982,13.4530611263,14.7238440719,15.7373988253,16.5525197271,17.2290628715,19.048921922,20.6932005174,22.2124295326,23.6388922378,25.0046924312,27.49752308,29.8914345909,32.2076182549,34.4458525813,36.6045362968,40.0259421079,43.2763865629,46.3541002455,49.275714198,52.7734999895,57.6963770317,62.400317925,66.9019424307,71.348434805,75.6384892856,80.3627246493,85.1347947981,89.7748814552,94.426933322,98.9701014633,104.986182085,111.027860009,117.088393711,123.029120955,128.865715167,136.58356717,144.352522199,151.985074701,159.655179677,167.202985611,
Total,1774.99,1774.99,1774.99,1774.99,1774.99,1788.62,1803.64366974,1818.88098805,1834.31434082,1849.91282968,1865.67958904,1881.53328813,1897.47905244,1913.46862086,1929.39477338,1945.2137371,1960.83495288,1976.2157247,1991.304244,2006.04981869,2020.43297183,2034.42824717,2048.06550239,2061.3552939,2074.30991977,2086.94057188,2099.2359561,2111.25415837,2123.01527672,2134.57381483,2148.49070212,2162.22399551,2175.81668225,2189.31533308,2203.07715125,2216.79061598,2230.4695172,2244.46245759,2258.41281734,2272.61232738,2286.70080311,2300.62880444,2314.67725816,2328.79769222,2342.61761648,2356.10474118,2369.22250575,2382.28284181,2394.94060771,2407.516291,2419.69225518,
Births,na,na,na,na,na,na,29.0168,28.89145,28.7914,28.7109,28.6649,28.62465,28.57635,28.50275,28.3705,28.21525,28.0209,27.7817,27.5126,27.2343,26.95485,26.6915,26.4523,26.22575,26.0268,25.85315,25.714,25.6128,25.55185,25.53805,26.3554634898,26.5010527737,26.6762825295,26.8844182939,27.1138223686,27.3500022773,27.5911642307,27.8240732868,28.0447322296,28.2265754251,28.3636288783,28.4523808524,28.4949815867,28.4819051115,28.4219153097,28.3187117465,28.1816980936,28.01909917,27.8397973791,27.6504879291,27.4610416197,
