Age,Yr0,Yr1,Yr2,Yr3,Yr4,Yr5,Yr6,Yr7,Yr8,Yr9,Yr10,Yr11,Yr12,Yr13,Yr14,Yr15,Yr16,Yr17,Yr18,Yr19,Yr20,Yr21,Yr22,Yr23,Yr24,Yr25,Yr26,Yr27,Yr28,Yr29,Yr30,Yr31,Yr32,Yr33,Yr34,Yr35,Yr36,Yr37,Yr38,Yr39,Yr40,Yr41,Yr42,Yr43,Yr44,Yr45,Yr46,Yr47,Yr48,Yr49,Yr50,Yr51,Yr52,Yr53,Yr54,Yr55,Yr56,Yr57,Yr58,Yr59,Yr60,Yr61,Yr62,Yr63,Yr64,Yr65,Yr66,Yr67,Yr68,Yr69,Yr70,Yr71,Yr72,Yr73,Yr74,Yr75,Yr76,Yr77,Yr78,Yr79,Yr80,Yr81,Yr82,Yr83,Yr84,Yr85,Yr86,Yr87,Yr88,Yr89,Yr90,
30,-2.09304641363,-1.6908729147,-1.22912750459,-0.728217818953,-0.306955974053,-1.34667124607,-1.06418264485,-0.78223911436,-0.559766324724,-0.416875181129,3.46773082094,3.59007308671,3.65296049523,3.61500204713,3.57637596557,4.79572613991,4.65648153012,4.55749934541,4.45829181591,4.3783024157,4.5727623897,4.45151754017,4.34978462679,4.30769542658,6.28389573956,6.6258999037,6.96790406783,7.30990823197,7.6519123961,7.99391656024,8.33592072437,8.67792488851,9.01992905265,9.36193321678,9.70393738092,10.0459415451,10.3879457092,10.7299498733,11.0719540375,11.4139582016,11.7559623657,12.0979665299,12.439970694,12.7819748581,13.1239790223,13.4659831864,13.8079873505,14.1499915147,14.4919956788,14.8339998429,15.1760040071,15.5180081712,15.8600123354,16.2020164995,16.5440206636,16.8860248278,17.2280289919,17.570033156,17.9120373202,18.2540414843,18.5960456484,18.9380498126,19.2800539767,19.6220581408,19.964062305,20.3060664691,20.6480706333,20.9900747974,21.3320789615,21.6740831257,22.0160872898,22.3580914539,22.7000956181,23.0420997822,23.3841039463,23.7261081105,24.0681122746,24.4101164387,24.7521206029,25.094124767,25.4361289312,25.7781330953,26.1201372594,26.4621414236,26.8041455877,27.1461497518,27.488153916,27.8301580801,28.1721622442,28.5141664084,28.8561705725,
31,0.425257902697,-1.66494181292,-1.20326972652,-0.703306916231,-0.284302497634,0.0151049513732,-1.04502301217,-0.764171738358,-0.543602364475,-0.40291138326,-0.281780161993,3.59846270765,3.65851848681,3.61902402675,3.58022689386,3.48095142449,4.65949766754,4.56054982972,4.46113160201,4.38169771911,4.28201470371,4.45770774592,4.35837957316,4.31902747915,5.7963445536,6.10350464088,6.41066472817,6.71782481545,7.02498490274,7.33214499003,7.63930507731,7.9464651646,8.25362525189,8.56078533917,8.86794542646,9.17510551374,9.48226560103,9.78942568832,10.0965857756,10.4037458629,10.7109059502,11.0180660375,11.3252261247,11.632386212,11.9395462993,12.2467063866,12.5538664739,12.8610265612,13.1681866485,13.4753467358,13.782506823,14.0896669103,14.3968269976,14.7039870849,15.0111471722,15.3183072595,15.6254673468,15.932627434,16.2397875213,16.5469476086,16.8541076959,17.1612677832,17.4684278705,17.7755879578,18.082748045,18.3899081323,18.6970682196,19.0042283069,19.3113883942,19.6185484815,19.9257085688,20.2328686561,20.5400287433,20.8471888306,21.1543489179,21.4615090052,21.7686690925,22.0758291798,22.3829892671,22.6901493543,22.9973094416,23.3044695289,23.6116296162,23.9187897035,24.2259497908,24.5331098781,24.8402699653,25.1474300526,25.4545901399,25.7617502272,26.0689103145,
32,0.425646914881,0.826375081998,-1.2012868097,-0.700535579031,-0.281241839035,0.018304799521,0.29867696254,-0.760369309844,-0.539695905734,-0.39870669031,-0.277367909458,-0.156170014743,3.66121887848,3.62166080814,3.58312140354,3.48427515409,3.34556143714,4.56351032526,4.46412626409,4.38468412638,4.28493925072,4.16543987747,4.36106238946,4.3215107869,5.29668324238,5.56876876709,5.8408542918,6.11293981652,6.38502534123,6.65711086595,6.92919639066,7.20128191537,7.47336744009,7.7454529648,8.01753848952,8.28962401423,8.56170953895,8.83379506366,9.10588058837,9.37796611309,9.6500516378,9.92213716252,10.1942226872,10.4663082119,10.7383937367,11.0104792614,11.2825647861,11.5546503108,11.8267358355,12.0988213602,12.3709068849,12.6429924097,12.9150779344,13.1871634591,13.4592489838,13.7313345085,14.0034200332,14.2755055579,14.5475910827,14.8196766074,15.0917621321,15.3638476568,15.6359331815,15.9080187062,16.1801042309,16.4521897557,16.7242752804,16.9963608051,17.2684463298,17.5405318545,17.8126173792,18.0847029039,18.3567884287,18.6288739534,18.9009594781,19.1730450028,19.4451305275,19.7172160522,19.9893015769,20.2613871017,20.5334726264,20.8055581511,21.0776436758,21.3497292005,21.6218147252,21.8939002499,22.1659857747,22.4380712994,22.7101568241,22.9822423488,23.2543278735,
33,0.425855747028,0.826954435252,1.28785236936,-0.698206223041,-0.278108434677,0.0217472400047,0.302287248463,0.58266801556,-0.535442590723,-0.394301597852,-0.27265603612,-0.151244356097,-0.0901787136787,3.62465228515,3.58604566981,3.48746664223,3.34916664416,3.25067560492,4.46730300953,4.38788940304,4.28812811378,4.16856504295,4.06915542802,4.32437204193,4.78124813837,5.01697916614,5.25271019392,5.48844122169,5.72417224946,5.95990327724,6.19563430501,6.43136533278,6.66709636055,6.90282738833,7.1385584161,7.37428944387,7.61002047165,7.84575149942,8.08148252719,8.31721355497,8.55294458274,8.78867561051,9.02440663829,9.26013766606,9.49586869383,9.7315997216,9.96733074938,10.2030617772,10.4387928049,10.6745238327,10.9102548605,11.1459858882,11.381716916,11.6174479438,11.8531789716,12.0889099993,12.3246410271,12.5603720549,12.7961030827,13.0318341104,13.2675651382,13.503296166,13.7390271937,13.9747582215,14.2104892493,14.4462202771,14.6819513048,14.9176823326,15.1534133604,15.3891443882,15.6248754159,15.8606064437,16.0963374715,16.3320684992,16.567799527,16.8035305548,17.0392615826,17.2749926103,17.5107236381,17.7464546659,17.9821856937,18.2179167214,18.4536477492,18.689378777,18.9251098048,19.1608408325,19.3965718603,19.6323028881,19.8680339158,20.1037649436,20.3394959714,
34,0.426163323338,0.827494930443,1.2887531115,1.78881952324,-0.275313461424,0.0253420984058,0.306215679253,0.586752746278,0.806949472746,-0.389531665375,-0.267706498084,-0.146000022718,-0.0847273959355,-0.123439599108,3.58934424836,3.49068046554,3.35265689207,3.25456833402,3.15564087131,4.39127858814,4.29153568314,4.17195146864,4.07247066986,4.03283631954,4.25004477407,4.44813923672,4.64623369937,4.84432816202,5.04242262467,5.24051708732,5.43861154997,5.63670601262,5.83480047526,6.03289493791,6.23098940056,6.42908386321,6.62717832586,6.82527278851,7.02336725116,7.22146171381,7.41955617645,7.6176506391,7.81574510175,8.0138395644,8.21193402705,8.4100284897,8.60812295235,8.806217415,9.00431187764,9.20240634029,9.40050080294,9.59859526559,9.79668972824,9.99478419089,10.1928786535,10.3909731162,10.5890675788,10.7871620415,10.9852565041,11.1833509668,11.3814454294,11.5795398921,11.7776343547,11.9757288174,12.17382328,12.3719177427,12.5700122053,12.768106668,12.9662011306,13.1642955933,13.3623900559,13.5604845186,13.7585789812,13.9566734439,14.1547679065,14.3528623692,14.5509568318,14.7490512945,14.9471457571,15.1452402198,15.3433346824,15.5414291451,15.7395236077,15.9376180704,16.135712533,16.3338069956,16.5319014583,16.7299959209,16.9280903836,17.1261848462,17.3242793089,
35,-0.453377652394,-0.431767792297,-0.470263937733,-0.389834045673,-0.190384680048,-2.33126746685,-1.98960725023,-1.60874213804,-1.18838895393,-0.827760298999,-1.88234609581,-1.64044008781,-1.39885873798,-1.19740571012,-1.07520351099,2.75432785311,2.87619653274,2.9183659439,2.89984549179,2.86088486618,4.07515173384,3.95557911035,3.85606148596,3.7763684886,3.71188174986,3.96584184602,4.21980194218,4.47376203835,4.72772213451,4.98168223068,5.23564232684,5.489602423,5.74356251917,5.99752261533,6.25148271149,6.50544280766,6.75940290382,7.01336299998,7.26732309615,7.52128319231,7.77524328847,8.02920338464,8.2831634808,8.53712357696,8.79108367313,9.04504376929,9.29900386545,9.55296396162,9.80692405778,10.0608841539,10.3148442501,10.5688043463,10.8227644424,11.0767245386,11.3306846348,11.5846447309,11.8386048271,12.0925649233,12.3465250194,12.6004851156,12.8544452117,13.1084053079,13.3623654041,13.6163255002,13.8702855964,14.1242456926,14.3782057887,14.6321658849,14.886125981,15.1400860772,15.3940461734,15.6480062695,15.9019663657,16.1559264619,16.409886558,16.6638466542,16.9178067504,17.1717668465,17.4257269427,17.6796870388,17.933647135,18.1876072312,18.4415673273,18.6955274235,18.9494875197,19.2034476158,19.457407712,19.7113678082,19.9653279043,20.2192880005,20.4732480966,
36,-0.0335750163657,-0.422196856938,-0.456630850542,-0.370974384304,-0.166957618426,0.175298102209,-1.96226445093,-1.58121582526,-1.16151469552,-0.802723483486,-0.523655994918,-1.61849873079,-1.3778952496,-1.17794947746,-1.05800669732,-0.977488698337,2.88747430515,2.926920047,2.90725336696,2.86789937975,2.76814355319,3.96154624118,3.8620417559,3.782293304,3.17283056406,3.38516593577,3.59750130748,3.80983667919,4.02217205089,4.2345074226,4.44684279431,4.65917816602,4.87151353773,5.08384890943,5.29618428114,5.50851965285,5.72085502456,5.93319039626,6.14552576797,6.35786113968,6.57019651139,6.7825318831,6.9948672548,7.20720262651,7.41953799822,7.63187336993,7.84420874164,8.05654411334,8.26887948505,8.48121485676,8.69355022847,8.90588560017,9.11822097188,9.33055634359,9.5428917153,9.75522708701,9.96756245871,10.1798978304,10.3922332021,10.6045685738,10.8169039455,11.0292393173,11.241574689,11.4539100607,11.6662454324,11.8785808041,12.0909161758,12.3032515475,12.5155869192,12.7279222909,12.9402576626,13.1525930343,13.364928406,13.5772637777,13.7895991495,14.0019345212,14.2142698929,14.4266052646,14.6389406363,14.851276008,15.0636113797,15.2759467514,15.4882821231,15.7006174948,15.9129528665,16.1252882382,16.3376236099,16.5499589817,16.7622943534,16.9746297251,17.1869650968,
37,-0.0333660162158,-0.00690632456824,-0.455663110896,-0.369733678135,-0.165482125319,0.177128883001,0.517835296626,-1.57720166994,-1.15670884287,-0.797587111108,-0.518349939388,-0.278635614654,-1.37189855363,-1.17172685371,-1.05147588262,-0.970843488367,-0.850001580862,2.9309479759,2.91113845125,2.87202645392,2.7726838917,2.65348551349,3.86589186475,3.78616287546,2.62301477626,2.79381689032,2.96461900437,3.13542111843,3.30622323248,3.47702534654,3.64782746059,3.81862957465,3.9894316887,4.16023380276,4.33103591681,4.50183803087,4.67264014492,4.84344225898,5.01424437303,5.18504648709,5.35584860114,5.5266507152,5.69745282925,5.86825494331,6.03905705736,6.20985917142,6.38066128547,6.55146339953,6.72226551358,6.89306762764,7.06386974169,7.23467185575,7.4054739698,7.57627608386,7.74707819791,7.91788031197,8.08868242602,8.25948454008,8.43028665413,8.60108876819,8.77189088224,8.9426929963,9.11349511035,9.28429722441,9.45509933846,9.62590145252,9.79670356657,9.96750568063,10.1383077947,10.3091099087,10.4799120228,10.6507141368,10.8215162509,10.992318365,11.163120479,11.3339225931,11.5047247071,11.6755268212,11.8463289352,12.0171310493,12.1879331633,12.3587352774,12.5295373915,12.7003395055,12.8711416196,13.0419437336,13.2127458477,13.3835479617,13.5543500758,13.7251521898,13.8959543039,
38,-0.0331149898305,-0.0064685344358,-0.0406560603816,-0.368558777996,-0.164065992034,0.178806934517,0.519845371007,0.900400542019,-1.15248633961,-0.79255560161,-0.512991801331,-0.273116295576,-0.0331334575393,-1.16555052331,-1.04504980683,-0.964087386259,-0.843152805101,-0.803108348807,2.91528140734,2.87602009724,2.77691185799,2.65812916188,2.55894715465,3.79008598599,2.06510198796,2.19372237436,2.32234276075,2.45096314715,2.57958353355,2.70820391994,2.83682430634,2.96544469274,3.09406507913,3.22268546553,3.35130585193,3.47992623832,3.60854662472,3.73716701112,3.86578739751,3.99440778391,4.12302817031,4.2516485567,4.3802689431,4.5088893295,4.63750971589,4.76613010229,4.89475048869,5.02337087509,5.15199126148,5.28061164788,5.40923203428,5.53785242067,5.66647280707,5.79509319347,5.92371357986,6.05233396626,6.18095435266,6.30957473905,6.43819512545,6.56681551185,6.69543589824,6.82405628464,6.95267667104,7.08129705743,7.20991744383,7.33853783023,7.46715821662,7.59577860302,7.72439898942,7.85301937581,7.98163976221,8.11026014861,8.238880535,8.3675009214,8.4961213078,8.62474169419,8.75336208059,8.88198246699,9.01060285339,9.13922323978,9.26784362618,9.39646401258,9.52508439897,9.65370478537,9.78232517177,9.91094555816,10.0395659446,10.168186331,10.2968067174,10.4254271037,10.5540474901,
39,-0.0326994452979,-0.00581677428216,-0.0398461842619,0.0462931813657,-0.162537663103,0.180546269036,0.521849111119,0.902720659121,1.32272190395,-0.787928902983,-0.507557806393,-0.267353337999,-0.0272362231605,0.172332329737,-1.03849748276,-0.957260300478,-0.836027090537,-0.795885344147,-0.815129546143,2.88036710974,2.78109677562,2.66254865337,2.56377193209,2.48434846837,1.49922443771,1.58501299175,1.67080154579,1.75659009983,1.84237865388,1.92816720792,2.01395576196,2.09974431601,2.18553287005,2.27132142409,2.35710997814,2.44289853218,2.52868708622,2.61447564027,2.70026419431,2.78605274835,2.8718413024,2.95762985644,3.04341841048,3.12920696453,3.21499551857,3.30078407261,3.38657262665,3.4723611807,3.55814973474,3.64393828878,3.72972684283,3.81551539687,3.90130395091,3.98709250496,4.072881059,4.15866961304,4.24445816709,4.33024672113,4.41603527517,4.50182382922,4.58761238326,4.6734009373,4.75918949135,4.84497804539,4.93076659943,5.01655515348,5.10234370752,5.18813226156,5.2739208156,5.35970936965,5.44549792369,5.53128647773,5.61707503178,5.70286358582,5.78865213986,5.87444069391,5.96022924795,6.04601780199,6.13180635604,6.21759491008,6.30338346412,6.38917201817,6.47496057221,6.56074912625,6.6465376803,6.73232623434,6.81811478838,6.90390334242,6.98969189647,7.07548045051,7.16126900455,
40,0.147878731296,0.135126945962,0.121357648988,0.06760019269,-0.00770890173678,-0.457419147014,-0.475946850866,-0.514807422035,-0.474528352845,-0.315063662187,-2.46233700232,-2.18133839696,-1.84088804417,-1.4612114874,-1.12137178004,-2.21012848759,-1.98860274785,-1.74817806675,-1.56735116668,-1.44608456574,2.3657652293,2.46704218268,2.50849882144,2.46948438448,0.185774777709,0.233937466411,0.282100155112,0.330262843813,0.378425532515,0.426588221216,0.474750909917,0.522913598619,0.57107628732,0.619238976021,0.667401664722,0.715564353424,0.763727042125,0.811889730826,0.860052419528,0.908215108229,0.95637779693,1.00454048563,1.05270317433,1.10086586303,1.14902855174,1.19719124044,1.24535392914,1.29351661784,1.34167930654,1.38984199524,1.43800468394,1.48616737264,1.53433006135,1.58249275005,1.63065543875,1.67881812745,1.72698081615,1.77514350485,1.82330619355,1.87146888225,1.91963157096,1.96779425966,2.01595694836,2.06411963706,2.11228232576,2.16044501446,2.20860770316,2.25677039187,2.30493308057,2.35309576927,2.40125845797,2.44942114667,2.49758383537,2.54574652407,2.59390921277,2.64207190148,2.69023459018,2.73839727888,2.78655996758,2.83472265628,2.88288534498,2.93104803368,2.97921072238,3.02737341109,3.07553609979,3.12369878849,3.17186147719,3.22002416589,3.26818685459,3.31634954329,3.36451223199,
41,-0.0511244166982,0.134521703354,0.12148811677,0.0678004957544,-0.00605301203871,-0.0400046570868,-0.466963155674,-0.502099680374,-0.457329949638,-0.293835913806,0.0280971676454,-2.15584467066,-1.81501009096,-1.4360180094,-1.09787052622,-0.85956730396,-1.9681564404,-1.72846950641,-1.54932839113,-1.43000178807,-1.3505500119,2.47630540849,2.51535929328,2.47517154177,-0.120613817804,-0.0989646439041,-0.0773154700039,-0.0556662961037,-0.0340171222035,-0.0123679483032,0.00928122559697,0.0309303994972,0.0525795733974,0.0742287472976,0.0958779211978,0.117527095098,0.139176268998,0.160825442898,0.182474616799,0.204123790699,0.225772964599,0.247422138499,0.269071312399,0.2907204863,0.3123696602,0.3340188341,0.355668008,0.377317181901,0.398966355801,0.420615529701,0.442264703601,0.463913877501,0.485563051402,0.507212225302,0.528861399202,0.550510573102,0.572159747002,0.593808920903,0.615458094803,0.637107268703,0.658756442603,0.680405616503,0.702054790404,0.723703964304,0.745353138204,0.767002312104,0.788651486005,0.810300659905,0.831949833805,0.853599007705,0.875248181605,0.896897355506,0.918546529406,0.940195703306,0.961844877206,0.983494051106,1.00514322501,1.02679239891,1.04844157281,1.07009074671,1.09173992061,1.11338909451,1.13503826841,1.15668744231,1.17833661621,1.19998579011,1.22163496401,1.24328413791,1.26493331181,1.28658248571,1.30823165961,
42,-0.0503463765561,-0.0614417234105,0.123359642478,0.069953121416,-0.00363740335001,-0.0375671613389,-0.0521440147805,-0.49891535044,-0.454066318454,-0.290257843529,0.0318759545704,0.312077307272,-1.80834704878,-1.42863220231,-1.09016823783,-0.851754929381,-0.63258173864,-1.71988376513,-1.54048733821,-1.42084914224,-1.34138799432,-1.24162136195,2.52080513777,2.48040497048,-0.434849310422,-0.439685209201,-0.444521107979,-0.449357006757,-0.454192905535,-0.459028804314,-0.463864703092,-0.46870060187,-0.473536500648,-0.478372399427,-0.483208298205,-0.488044196983,-0.492880095761,-0.49771599454,-0.502551893318,-0.507387792096,-0.512223690874,-0.517059589653,-0.521895488431,-0.526731387209,-0.531567285987,-0.536403184766,-0.541239083544,-0.546074982322,-0.5509108811,-0.555746779879,-0.560582678657,-0.565418577435,-0.570254476213,-0.575090374992,-0.57992627377,-0.584762172548,-0.589598071326,-0.594433970105,-0.599269868883,-0.604105767661,-0.608941666439,-0.613777565218,-0.618613463996,-0.623449362774,-0.628285261552,-0.63312116033,-0.637957059109,-0.642792957887,-0.647628856665,-0.652464755443,-0.657300654222,-0.662136553,-0.666972451778,-0.671808350556,-0.676644249335,-0.681480148113,-0.686316046891,-0.691151945669,-0.695987844448,-0.700823743226,-0.705659642004,-0.710495540782,-0.715331439561,-0.720167338339,-0.725003237117,-0.729839135895,-0.734675034674,-0.739510933452,-0.74434683223,-0.749182731008,-0.754018629787,
43,-0.0495947696763,-0.0599714082725,-0.0716098849921,0.0724385969323,-0.000936605628053,-0.0346216106592,-0.0492072305149,-0.0842372051752,-0.450390510936,-0.286542021546,0.0359115106213,0.316284784137,0.656733206032,-1.42139255469,-1.08220095488,-0.843494639016,-0.624226250419,-0.385329394627,-1.53134828548,-1.4114391543,-1.33165947117,-1.23191667276,-1.19277946578,2.48615826962,-0.74489336699,-0.775900263939,-0.806907160887,-0.837914057836,-0.868920954784,-0.899927851733,-0.930934748681,-0.96194164563,-0.992948542578,-1.02395543953,-1.05496233648,-1.08596923342,-1.11697613037,-1.14798302732,-1.17898992427,-1.20999682122,-1.24100371817,-1.27201061512,-1.30301751206,-1.33402440901,-1.36503130596,-1.39603820291,-1.42704509986,-1.45805199681,-1.48905889376,-1.5200657907,-1.55107268765,-1.5820795846,-1.61308648155,-1.6440933785,-1.67510027545,-1.7061071724,-1.73711406934,-1.76812096629,-1.79912786324,-1.83013476019,-1.86114165714,-1.89214855409,-1.92315545104,-1.95416234798,-1.98516924493,-2.01617614188,-2.04718303883,-2.07818993578,-2.10919683273,-2.14020372968,-2.17121062662,-2.20221752357,-2.23322442052,-2.26423131747,-2.29523821442,-2.32624511137,-2.35725200832,-2.38825890526,-2.41926580221,-2.45027269916,-2.48127959611,-2.51228649306,-2.54329339001,-2.57430028696,-2.6053071839,-2.63631408085,-2.6673209778,-2.69832787475,-2.7293347717,-2.76034166865,-2.7913485656,
44,-0.0487532966264,-0.0584960350182,-0.0694332685868,-0.121548853698,0.00212064604909,-0.0314075015526,-0.0457782731093,-0.080840102164,-0.0359117119687,-0.282438386099,0.0400160567865,0.32071334152,0.661318754687,1.04075761431,-1.07449936496,-0.835060742074,-0.615491658186,-0.376504514141,-0.197936243031,-1.40182428173,-1.3218034531,-1.22172078779,-1.1826394245,-1.22300974909,-1.05086647644,-1.10773522378,-1.16460397111,-1.22147271845,-1.27834146578,-1.33521021312,-1.39207896046,-1.44894770779,-1.50581645513,-1.56268520246,-1.6195539498,-1.67642269713,-1.73329144447,-1.7901601918,-1.84702893914,-1.90389768647,-1.96076643381,-2.01763518114,-2.07450392848,-2.13137267581,-2.18824142315,-2.24511017048,-2.30197891782,-2.35884766515,-2.41571641249,-2.47258515983,-2.52945390716,-2.5863226545,-2.64319140183,-2.70006014917,-2.7569288965,-2.81379764384,-2.87066639117,-2.92753513851,-2.98440388584,-3.04127263318,-3.09814138051,-3.15501012785,-3.21187887518,-3.26874762252,-3.32561636985,-3.38248511719,-3.43935386452,-3.49622261186,-3.5530913592,-3.60996010653,-3.66682885387,-3.7236976012,-3.78056634854,-3.83743509587,-3.89430384321,-3.95117259054,-4.00804133788,-4.06491008521,-4.12177883255,-4.17864757988,-4.23551632722,-4.29238507455,-4.34925382189,-4.40612256922,-4.46299131656,-4.51986006389,-4.57672881123,-4.63359755857,-4.6904663059,-4.74733505324,-4.80420380057,
45,-0.307793395048,-0.196791956482,-0.147164323674,-0.0986583523939,-0.0708473498978,0.0722591318686,0.0579809669647,0.0431213657228,-0.0120258774049,-0.0881241643863,-0.555406138144,-0.594746835602,-0.633823253579,-0.59425505815,-0.455359536841,-2.62681699483,-2.34655668429,-2.02728809225,-1.688622382,-1.36959616019,-2.47167264725,-2.25135189626,-2.03194466488,-1.87236242052,-2.35150734421,-2.46540177602,-2.57929620782,-2.69319063963,-2.80708507143,-2.92097950324,-3.03487393505,-3.14876836685,-3.26266279866,-3.37655723046,-3.49045166227,-3.60434609407,-3.71824052588,-3.83213495768,-3.94602938949,-4.05992382129,-4.1738182531,-4.2877126849,-4.40160711671,-4.51550154851,-4.62939598032,-4.74329041213,-4.85718484393,-4.97107927574,-5.08497370754,-5.19886813935,-5.31276257115,-5.42665700296,-5.54055143476,-5.65444586657,-5.76834029837,-5.88223473018,-5.99612916198,-6.11002359379,-6.22391802559,-6.3378124574,-6.4517068892,-6.56560132101,-6.67949575282,-6.79339018462,-6.90728461643,-7.02117904823,-7.13507348004,-7.24896791184,-7.36286234365,-7.47675677545,-7.59065120726,-7.70454563906,-7.81844007087,-7.93233450267,-8.04622893448,-8.16012336628,-8.27401779809,-8.3879122299,-8.5018066617,-8.61570109351,-8.72959552531,-8.84348995712,-8.95738438892,-9.07127882073,-9.18517325253,-9.29906768434,-9.41296211614,-9.52685654795,-9.64075097975,-9.75464541156,-9.86853984336,
46,0.15221222755,-0.192183577887,-0.143060698212,-0.0946904399525,-0.0673202570248,-0.120763415713,0.0613556241176,0.0465389470339,-0.0086319303083,-0.083842123519,-0.138977493725,-0.583589860134,-0.619546396709,-0.575887276516,-0.433474961033,-0.152308172403,-2.31961794491,-2.00029110122,-1.66216986626,-1.34462541627,-1.12748245303,-2.22894284927,-2.01050403642,-1.85239435513,-1.97239163306,-2.07184897094,-2.17130630883,-2.27076364672,-2.37022098461,-2.4696783225,-2.56913566038,-2.66859299827,-2.76805033616,-2.86750767405,-2.96696501194,-3.06642234982,-3.16587968771,-3.2653370256,-3.36479436349,-3.46425170138,-3.56370903926,-3.66316637715,-3.76262371504,-3.86208105293,-3.96153839082,-4.0609957287,-4.16045306659,-4.25991040448,-4.35936774237,-4.45882508026,-4.55828241814,-4.65773975603,-4.75719709392,-4.85665443181,-4.9561117697,-5.05556910758,-5.15502644547,-5.25448378336,-5.35394112125,-5.45339845914,-5.55285579702,-5.65231313491,-5.7517704728,-5.85122781069,-5.95068514858,-6.05014248646,-6.14959982435,-6.24905716224,-6.34851450013,-6.44797183802,-6.5474291759,-6.64688651379,-6.74634385168,-6.84580118957,-6.94525852746,-7.04471586534,-7.14417320323,-7.24363054112,-7.34308787901,-7.4425452169,-7.54200255478,-7.64145989267,-7.74091723056,-7.84037456845,-7.93983190634,-8.03928924422,-8.13874658211,-8.23820392,-8.33766125789,-8.43711859578,-8.53657593366,
47,0.153449212061,0.263278389472,-0.139867174577,-0.0908548411047,-0.0631227811705,-0.116052130452,-0.129143262781,0.0517770452827,-0.00339238943299,-0.0784511571159,-0.13372928916,-0.169289767284,-0.613584705141,-0.570058591048,-0.427345299251,-0.146072724956,0.133561357893,-1.99035237682,-1.65158432269,-1.33380552956,-1.11657508513,-0.898563041888,-1.99868186561,-1.84035185627,-1.56214419958,-1.64408636159,-1.7260285236,-1.80797068561,-1.88991284762,-1.97185500963,-2.05379717164,-2.13573933365,-2.21768149566,-2.29962365767,-2.38156581969,-2.4635079817,-2.54545014371,-2.62739230572,-2.70933446773,-2.79127662974,-2.87321879175,-2.95516095376,-3.03710311577,-3.11904527778,-3.20098743979,-3.2829296018,-3.36487176381,-3.44681392582,-3.52875608783,-3.61069824984,-3.69264041185,-3.77458257387,-3.85652473588,-3.93846689789,-4.0204090599,-4.10235122191,-4.18429338392,-4.26623554593,-4.34817770794,-4.43011986995,-4.51206203196,-4.59400419397,-4.67594635598,-4.75788851799,-4.83983068,-4.92177284201,-5.00371500402,-5.08565716603,-5.16759932805,-5.24954149006,-5.33148365207,-5.41342581408,-5.49536797609,-5.5773101381,-5.65925230011,-5.74119446212,-5.82313662413,-5.90507878614,-5.98702094815,-6.06896311016,-6.15090527217,-6.23284743418,-6.31478959619,-6.3967317582,-6.47867392021,-6.56061608223,-6.64255824424,-6.72450040625,-6.80644256826,-6.88838473027,-6.97032689228,
48,0.154863911676,0.265858950298,0.315747508367,-0.0862914119414,-0.0579544562901,-0.110591161871,-0.123200680285,-0.137124556496,0.00297466768912,-0.0721295645083,-0.12725767746,-0.162995278586,-0.198989586947,-0.563052434559,-0.420489275002,-0.138918782472,0.140811969271,0.459986841566,-1.64025616194,-1.32183048948,-1.10441882914,-0.88633958203,-0.668832820639,-1.82708486466,-1.10357518496,-1.16416948721,-1.22476378946,-1.2853580917,-1.34595239395,-1.40654669619,-1.46714099844,-1.52773530068,-1.58832960293,-1.64892390518,-1.70951820742,-1.77011250967,-1.83070681191,-1.89130111416,-1.9518954164,-2.01248971865,-2.0730840209,-2.13367832314,-2.19427262539,-2.25486692763,-2.31546122988,-2.37605553212,-2.43664983437,-2.49724413662,-2.55783843886,-2.61843274111,-2.67902704335,-2.7396213456,-2.80021564784,-2.86080995009,-2.92140425234,-2.98199855458,-3.04259285683,-3.10318715907,-3.16378146132,-3.22437576356,-3.28497006581,-3.34556436806,-3.4061586703,-3.46675297255,-3.52734727479,-3.58794157704,-3.64853587928,-3.70913018153,-3.76972448377,-3.83031878602,-3.89091308827,-3.95150739051,-4.01210169276,-4.072695995,-4.13329029725,-4.19388459949,-4.25447890174,-4.31507320399,-4.37566750623,-4.43626180848,-4.49685611072,-4.55745041297,-4.61804471521,-4.67863901746,-4.73923331971,-4.79982762195,-4.8604219242,-4.92101622644,-4.98161052869,-5.04220483093,-5.10279913318,
