Age,Yr0,Yr1,Yr2,Yr3,Yr4,Yr5,Yr6,Yr7,Yr8,Yr9,Yr10,Yr11,Yr12,Yr13,Yr14,Yr15,Yr16,Yr17,Yr18,Yr19,Yr20,Yr21,Yr22,Yr23,Yr24,Yr25,Yr26,Yr27,Yr28,Yr29,Yr30,Yr31,Yr32,Yr33,Yr34,Yr35,Yr36,Yr37,Yr38,Yr39,Yr40,Yr41,Yr42,Yr43,Yr44,Yr45,Yr46,Yr47,Yr48,Yr49,Yr50,Yr51,Yr52,Yr53,Yr54,Yr55,Yr56,Yr57,Yr58,Yr59,Yr60,Yr61,Yr62,Yr63,Yr64,Yr65,Yr66,Yr67,Yr68,Yr69,Yr70,Yr71,Yr72,Yr73,Yr74,Yr75,Yr76,Yr77,Yr78,Yr79,Yr80,Yr81,Yr82,Yr83,Yr84,Yr85,Yr86,Yr87,Yr88,Yr89,Yr90,
29,0.242764613201,0.402848129798,0.563368857081,0.723541193551,-0.994485482252,-0.854533452862,-0.714452695561,-0.634558170955,-0.654149208397,3.00141135482,2.90271487394,2.76437725883,2.64628014725,2.56787227215,4.00916552815,3.91014747529,3.79109012741,3.67214040363,3.61314078008,3.92985962295,4.00959643371,4.14874021214,4.30728050292,4.50569010998,5.20386996925,5.44731339716,5.69075682508,5.934200253,6.17764368091,6.42108710883,6.66453053675,6.90797396466,7.15141739258,7.3948608205,7.63830424841,7.88174767633,8.12519110425,8.36863453216,8.61207796008,8.855521388,9.09896481591,9.34240824383,9.58585167175,9.82929509966,10.0727385276,10.3161819555,10.5596253834,10.8030688113,11.0465122392,11.2899556672,11.5333990951,11.776842523,12.0202859509,12.2637293788,12.5071728067,12.7506162347,12.9940596626,13.2375030905,13.4809465184,13.7243899463,13.9678333742,14.2112768022,14.4547202301,14.698163658,14.9416070859,15.1850505138,15.4284939417,15.6719373697,15.9153807976,16.1588242255,16.4022676534,16.6457110813,16.8891545092,17.1325979372,17.3760413651,17.619484793,17.8629282209,18.1063716488,18.3498150767,18.5932585047,18.8367019326,19.0801453605,19.3235887884,19.5670322163,19.8104756443,20.0539190722,20.2973625001,20.540805928,20.7842493559,21.0276927838,21.2711362118,
30,-2.09698335897,-1.71674437171,-1.31605475156,-0.935679168706,-0.655558256256,-2.35332197516,-2.19300272799,-2.05306283571,-1.91266866319,-1.75137936655,2.06349236488,2.16518746911,2.24719568456,2.20886083912,2.17001916911,3.61111646407,3.49207310601,3.3931586083,3.31419485356,3.23457522803,3.45042171716,3.34954293563,3.24805012348,3.1863864177,4.76256629349,5.06307219862,5.36357810375,5.66408400888,5.96458991401,6.26509581914,6.56560172427,6.8661076294,7.16661353453,7.46711943966,7.76762534479,8.06813124992,8.36863715505,8.66914306018,8.96964896531,9.27015487044,9.57066077557,9.8711666807,10.1716725858,10.472178491,10.7726843961,11.0731903012,11.3736962063,11.6742021115,11.9747080166,12.2752139217,12.5757198269,12.876225732,13.1767316371,13.4772375423,13.7777434474,14.0782493525,14.3787552576,14.6792611628,14.9797670679,15.280272973,15.5807788782,15.8812847833,16.1817906884,16.4822965935,16.7828024987,17.0833084038,17.3838143089,17.6843202141,17.9848261192,18.2853320243,18.5858379295,18.8863438346,19.1868497397,19.4873556448,19.78786155,20.0883674551,20.3888733602,20.6893792654,20.9898851705,21.2903910756,21.5908969808,21.8914028859,22.191908791,22.4924146961,22.7929206013,23.0934265064,23.3939324115,23.6944383167,23.9949442218,24.2954501269,24.595956032,
31,0.302213946918,-1.69288667208,-1.2942205407,-0.916086987355,-0.637955717868,-0.439155812712,-2.17650610539,-2.03653676133,-1.89672718891,-1.73704254017,-1.63765494392,2.1745138248,2.25416438122,2.21393183381,2.17475346674,2.07546510597,3.49613237412,3.39723695508,3.31810995514,3.23873072006,3.15928617528,3.35605467921,3.25693386975,3.19783344242,4.25417703443,4.51734257232,4.78050811021,5.0436736481,5.30683918599,5.57000472387,5.83317026176,6.09633579965,6.35950133754,6.62266687542,6.88583241331,7.1489979512,7.41216348909,7.67532902698,7.93849456486,8.20166010275,8.46482564064,8.72799117853,8.99115671641,9.2543222543,9.51748779219,9.78065333008,10.043818868,10.3069844059,10.5701499437,10.8333154816,11.0964810195,11.3596465574,11.6228120953,11.8859776332,12.1491431711,12.412308709,12.6754742468,12.9386397847,13.2018053226,13.4649708605,13.7281363984,13.9913019363,14.2544674742,14.5176330121,14.7807985499,15.0439640878,15.3071296257,15.5702951636,15.8334607015,16.0966262394,16.3597917773,16.6229573152,16.886122853,17.1492883909,17.4124539288,17.6756194667,17.9387850046,18.2019505425,18.4651160804,18.7282816183,18.9914471562,19.254612694,19.5177782319,19.7809437698,20.0441093077,20.3072748456,20.5704403835,20.8336059214,21.0967714593,21.3599369971,21.623102535,
32,0.302405573797,0.68153146623,-1.29348226783,-0.915180833749,-0.636916836224,-0.437905113191,-0.278346426559,-2.0347409097,-1.89468399317,-1.7350166466,-1.63563597351,-1.53563432386,2.25525180531,2.21505266815,2.17597903318,2.07676083988,1.95803874072,3.39839618163,3.31928465544,3.23993771279,3.16054905345,3.06108101667,3.25792970087,3.19880109759,3.73231295226,3.9578864677,4.18345998314,4.40903349858,4.63460701403,4.86018052947,5.08575404491,5.31132756035,5.5369010758,5.76247459124,5.98804810668,6.21362162212,6.43919513757,6.66476865301,6.89034216845,7.11591568389,7.34148919934,7.56706271478,7.79263623022,8.01820974567,8.24378326111,8.46935677655,8.69493029199,8.92050380744,9.14607732288,9.37165083832,9.59722435376,9.82279786921,10.0483713846,10.2739449001,10.4995184155,10.725091931,10.9506654464,11.1762389619,11.4018124773,11.6273859927,11.8529595082,12.0785330236,12.3041065391,12.5296800545,12.75525357,12.9808270854,13.2064006008,13.4319741163,13.6575476317,13.8831211472,14.1086946626,14.3342681781,14.5598416935,14.7854152089,15.0109887244,15.2365622398,15.4621357553,15.6877092707,15.9132827862,16.1388563016,16.364429817,16.5900033325,16.8155768479,17.0411503634,17.2667238788,17.4922973943,17.7178709097,17.9434444251,18.1690179406,18.394591456,18.6201649715,
33,0.302622175064,0.681900549405,1.08008713272,-0.914172736887,-0.635730180914,-0.436621504877,-0.276851320787,-0.137007110361,-1.8925727805,-1.73264992932,-1.63328916839,-1.53329500193,-1.45343120309,2.21631374159,2.17726804741,2.07814610758,1.95949783378,1.86086862763,3.32055983196,3.24122021046,3.16186042848,3.06244807731,2.96313423575,3.19989533019,3.19701011352,3.38390358463,3.57079705574,3.75769052685,3.94458399796,4.13147746906,4.31837094017,4.50526441128,4.69215788239,4.87905135349,5.0659448246,5.25283829571,5.43973176682,5.62662523793,5.81351870903,6.00041218014,6.18730565125,6.37419912236,6.56109259346,6.74798606457,6.93487953568,7.12177300679,7.3086664779,7.495559949,7.68245342011,7.86934689122,8.05624036233,8.24313383343,8.43002730454,8.61692077565,8.80381424676,8.99070771786,9.17760118897,9.36449466008,9.55138813119,9.7382816023,9.9251750734,10.1120685445,10.2989620156,10.4858554867,10.6727489578,10.8596424289,11.0465359001,11.2334293712,11.4203228423,11.6072163134,11.7941097845,11.9810032556,12.1678967267,12.3547901978,12.5416836689,12.72857714,12.9154706111,13.1023640822,13.2892575533,13.4761510245,13.6630444956,13.8499379667,14.0368314378,14.2237249089,14.41061838,14.5975118511,14.7844053222,14.9712987933,15.1581922644,15.3450857355,15.5319792066,
34,0.302847443704,0.682364386928,1.08068096115,1.45853893164,-0.63439111646,-0.43511390872,-0.275245768763,-0.13522635371,0.00469734641297,-1.73020123172,-1.63060163205,-1.53063845555,-1.4507401805,-1.49076356757,2.17871820633,2.07963013973,1.96107555938,1.86252318753,1.78366085236,3.24262782133,3.16326257447,3.06388946929,2.96461839861,2.90528969644,2.64833167598,2.79545986752,2.94258805907,3.08971625061,3.23684444215,3.3839726337,3.53110082524,3.67822901678,3.82535720833,3.97248539987,4.11961359142,4.26674178296,4.4138699745,4.56099816605,4.70812635759,4.85525454914,5.00238274068,5.14951093222,5.29663912377,5.44376731531,5.59089550686,5.7380236984,5.88515188994,6.03228008149,6.17940827303,6.32653646458,6.47366465612,6.62079284766,6.76792103921,6.91504923075,7.0621774223,7.20930561384,7.35643380538,7.50356199693,7.65069018847,7.79781838002,7.94494657156,8.0920747631,8.23920295465,8.38633114619,8.53345933774,8.68058752928,8.82771572082,8.97484391237,9.12197210391,9.26910029546,9.416228487,9.56335667854,9.71048487009,9.85761306163,10.0047412532,10.1518694447,10.2989976363,10.4461258278,10.5932540194,10.7403822109,10.8875104024,11.034638594,11.1817667855,11.3288949771,11.4760231686,11.6231513602,11.7702795517,11.9174077432,12.0645359348,12.2116641263,12.3587923179,
35,0.0431046250076,-0.117160244847,-0.258626591353,-0.300650052719,-0.182619078536,-2.31344572681,-1.99340128024,-1.65329976159,-1.33319961311,-1.07339220308,-2.78774523703,-2.64752614641,-2.5076875561,-2.36769095416,-2.22662008904,1.56131010104,1.66277042973,1.72429831998,1.70552842188,1.64642825831,3.10481737914,3.00542813454,2.90619605221,2.82691218316,2.1829371306,2.36282633648,2.54271554236,2.72260474825,2.90249395413,3.08238316001,3.26227236589,3.44216157177,3.62205077765,3.80193998353,3.98182918942,4.1617183953,4.34160760118,4.52149680706,4.70138601294,4.88127521882,5.06116442471,5.24105363059,5.42094283647,5.60083204235,5.78072124823,5.96061045411,6.14049965999,6.32038886588,6.50027807176,6.68016727764,6.86005648352,7.0399456894,7.21983489528,7.39972410116,7.57961330705,7.75950251293,7.93939171881,8.11928092469,8.29917013057,8.47905933645,8.65894854233,8.83883774822,9.0187269541,9.19861615998,9.37850536586,9.55839457174,9.73828377762,9.91817298351,10.0980621894,10.2779513953,10.4578406011,10.637729807,10.8176190129,10.9975082188,11.1773974247,11.3572866306,11.5371758364,11.7170650423,11.8969542482,12.0768434541,12.25673266,12.4366218658,12.6165110717,12.7964002776,12.9762894835,13.1561786894,13.3360678953,13.5159571011,13.695846307,13.8757355129,14.0556247188,
36,-0.116498807168,-0.114020740748,-0.249872633341,-0.286288698415,-0.16394698199,0.0765599655291,-1.97254948861,-1.6338732367,-1.31571081979,-1.05754783713,-0.879040327502,-2.63264356647,-2.49295931057,-2.35360677966,-2.21432032832,-2.13514039555,1.66990155365,1.72922148114,1.70893203069,1.64932788893,1.56999585453,3.00775197388,2.90849613034,2.82923276435,1.67836944988,1.82086767357,1.96336589725,2.10586412094,2.24836234463,2.39086056831,2.533358792,2.67585701569,2.81835523937,2.96085346306,3.10335168675,3.24584991043,3.38834813412,3.53084635781,3.67334458149,3.81584280518,3.95834102887,4.10083925255,4.24333747624,4.38583569993,4.52833392361,4.6708321473,4.81333037099,4.95582859467,5.09832681836,5.24082504205,5.38332326573,5.52582148942,5.66831971311,5.81081793679,5.95331616048,6.09581438417,6.23831260785,6.38081083154,6.52330905523,6.66580727891,6.8083055026,6.95080372629,7.09330194997,7.23580017366,7.37829839735,7.52079662103,7.66329484472,7.80579306841,7.94829129209,8.09078951578,8.23328773947,8.37578596315,8.51828418684,8.66078241053,8.80328063421,8.9457788579,9.08827708159,9.23077530527,9.37327352896,9.51577175265,9.65826997633,9.80076820002,9.94326642371,10.0857646474,10.2282628711,10.3707610948,10.5132593185,10.6557575421,10.7982557658,10.9407539895,11.0832522132,
37,-0.11617361722,-0.271604984007,-0.24902792318,-0.285249407425,-0.162692529745,0.0779134668484,0.39719938782,-1.63142385574,-1.31310033589,-1.05484479859,-0.876211715274,-0.736856867045,-2.4891921544,-2.34963324432,-2.21038151569,-2.13116723248,-2.03149068026,1.73139848565,1.71109734829,1.65156770193,1.5723307279,1.47317122707,2.91036826601,2.8311004115,1.16040537224,1.26508081482,1.36975625739,1.47443169997,1.57910714254,1.68378258511,1.78845802769,1.89313347026,1.99780891283,2.10248435541,2.20715979798,2.31183524055,2.41651068313,2.5211861257,2.62586156828,2.73053701085,2.83521245342,2.939887896,3.04456333857,3.14923878114,3.25391422372,3.35858966629,3.46326510887,3.56794055144,3.67261599401,3.77729143659,3.88196687916,3.98664232173,4.09131776431,4.19599320688,4.30066864945,4.40534409203,4.5100195346,4.61469497718,4.71937041975,4.82404586232,4.9287213049,5.03339674747,5.13807219004,5.24274763262,5.34742307519,5.45209851776,5.55677396034,5.66144940291,5.76612484549,5.87080028806,5.97547573063,6.08015117321,6.18482661578,6.28950205835,6.39417750093,6.4988529435,6.60352838608,6.70820382865,6.81287927122,6.9175547138,7.02223015637,7.12690559894,7.23158104152,7.33625648409,7.44093192666,7.54560736924,7.65028281181,7.75495825439,7.85963369696,7.96430913953,8.06898458211,
38,-0.115835817575,-0.270964635569,-0.406201429466,-0.284116263256,-0.161366329718,0.0794508585045,0.398842583658,0.737190266249,-1.31027269504,-1.05189224916,-0.873168942506,-0.733696751767,-0.594061762847,-2.34544027851,-2.20599895732,-2.12684373384,-2.02711787216,-1.96791563745,1.71349155213,1.65394224286,1.57478797893,1.47571850874,1.37662564615,2.83311943891,0.630807965804,0.696711684002,0.762615402199,0.828519120397,0.894422838595,0.960326556793,1.02623027499,1.09213399319,1.15803771139,1.22394142958,1.28984514778,1.35574886598,1.42165258418,1.48755630238,1.55346002057,1.61936373877,1.68526745697,1.75117117517,1.81707489336,1.88297861156,1.94888232976,2.01478604796,2.08068976616,2.14659348435,2.21249720255,2.27840092075,2.34430463895,2.41020835714,2.47611207534,2.54201579354,2.60791951174,2.67382322994,2.73972694813,2.80563066633,2.87153438453,2.93743810273,3.00334182092,3.06924553912,3.13514925732,3.20105297552,3.26695669372,3.33286041191,3.39876413011,3.46466784831,3.53057156651,3.5964752847,3.6623790029,3.7282827211,3.7941864393,3.8600901575,3.92599387569,3.99189759389,4.05780131209,4.12370503029,4.18960874848,4.25551246668,4.32141618488,4.38731990308,4.45322362128,4.51912733947,4.58503105767,4.65093477587,4.71683849407,4.78274221226,4.84864593046,4.91454964866,4.98045336686,
39,-0.115480667003,-0.270283547881,-0.405264331066,-0.440888318277,-0.159974242397,0.0810139039518,0.400610934427,0.739061369731,1.05709298675,-1.04877053434,-0.869920749449,-0.730353686524,-0.590601123839,-0.451101917839,-2.20146649845,-2.12212939431,-2.02248925158,-1.96323968156,-1.98368583371,1.65651012375,1.57732289007,1.47834099097,1.37933246936,1.30020722151,0.089574324768,0.115760793708,0.141947262649,0.168133731589,0.19432020053,0.22050666947,0.246693138411,0.272879607351,0.299066076292,0.325252545232,0.351439014172,0.377625483113,0.403811952053,0.429998420994,0.456184889934,0.482371358875,0.508557827815,0.534744296756,0.560930765696,0.587117234636,0.613303703577,0.639490172517,0.665676641458,0.691863110398,0.718049579339,0.744236048279,0.77042251722,0.79660898616,0.8227954551,0.848981924041,0.875168392981,0.901354861922,0.927541330862,0.953727799803,0.979914268743,1.00610073768,1.03228720662,1.05847367556,1.0846601445,1.11084661345,1.13703308239,1.16321955133,1.18940602027,1.21559248921,1.24177895815,1.26796542709,1.29415189603,1.32033836497,1.34652483391,1.37271130285,1.39889777179,1.42508424073,1.45127070967,1.47745717861,1.50364364755,1.52983011649,1.55601658543,1.58220305437,1.60838952331,1.63457599225,1.66076246119,1.68694893014,1.71313539908,1.73932186802,1.76550833696,1.7916948059,1.81788127484,
40,0.12488194171,0.110409087153,0.0557478671006,-0.03966916626,-0.176350196826,-0.137348425292,-0.297593667774,-0.43896209867,-0.480854326012,-0.382731916921,-2.52654327348,-2.2468597342,-1.92704973853,-1.62742617662,-1.38804006702,-3.0973603329,-2.97753459506,-2.83839147624,-2.69883066474,-2.57855771304,1.20001344094,1.28097083618,1.34205778962,1.32302240285,-1.08290148116,-1.10145693231,-1.12001238345,-1.1385678346,-1.15712328575,-1.17567873689,-1.19423418804,-1.21278963918,-1.23134509033,-1.24990054148,-1.26845599262,-1.28701144377,-1.30556689491,-1.32412234606,-1.34267779721,-1.36123324835,-1.3797886995,-1.39834415064,-1.41689960179,-1.43545505294,-1.45401050408,-1.47256595523,-1.49112140638,-1.50967685752,-1.52823230867,-1.54678775981,-1.56534321096,-1.58389866211,-1.60245411325,-1.6210095644,-1.63956501554,-1.65812046669,-1.67667591784,-1.69523136898,-1.71378682013,-1.73234227128,-1.75089772242,-1.76945317357,-1.78800862471,-1.80656407586,-1.82511952701,-1.84367497815,-1.8622304293,-1.88078588044,-1.89934133159,-1.91789678274,-1.93645223388,-1.95500768503,-1.97356313617,-1.99211858732,-2.01067403847,-2.02922948961,-2.04778494076,-2.06634039191,-2.08489584305,-2.1034512942,-2.12200674534,-2.14056219649,-2.15911764764,-2.17767309878,-2.19622854993,-2.21478400107,-2.23333945222,-2.25189490337,-2.27045035451,-2.28900580566,-2.30756125681,
41,-0.0545196484831,0.108759795956,0.0529781674192,-0.0429434745355,-0.178840142478,-0.294746804267,-0.29351923406,-0.429954960329,-0.466890849766,-0.365101791765,-0.144916481772,-2.22665897013,-1.90814186099,-1.61027009055,-1.37236186637,-1.19410656216,-2.96276630416,-2.82364469112,-2.6850172305,-2.56632994286,-2.48755102455,1.28755355811,1.34676033607,1.32622346483,-1.33309370864,-1.3731211833,-1.41314865796,-1.45317613263,-1.49320360729,-1.53323108195,-1.57325855661,-1.61328603128,-1.65331350594,-1.6933409806,-1.73336845527,-1.77339592993,-1.81342340459,-1.85345087925,-1.89347835392,-1.93350582858,-1.97353330324,-2.01356077791,-2.05358825257,-2.09361572723,-2.13364320189,-2.17367067656,-2.21369815122,-2.25372562588,-2.29375310054,-2.33378057521,-2.37380804987,-2.41383552453,-2.4538629992,-2.49389047386,-2.53391794852,-2.57394542318,-2.61397289785,-2.65400037251,-2.69402784717,-2.73405532184,-2.7740827965,-2.81411027116,-2.85413774582,-2.89416522049,-2.93419269515,-2.97422016981,-3.01424764448,-3.05427511914,-3.0943025938,-3.13433006846,-3.17435754313,-3.21438501779,-3.25441249245,-3.29443996711,-3.33446744178,-3.37449491644,-3.4145223911,-3.45454986577,-3.49457734043,-3.53460481509,-3.57463228975,-3.61465976442,-3.65468723908,-3.69471471374,-3.73474218841,-3.77476966307,-3.81479713773,-3.85482461239,-3.89485208706,-3.93487956172,-3.97490703638,
42,-0.0540053915332,-0.0682090290181,0.0541359054279,-0.0415643202495,-0.17716756482,-0.292915291851,-0.449093676396,-0.427811035292,-0.464618259896,-0.362720257461,-0.142465242617,0.136514490715,-1.90424611858,-1.60630066044,-1.36835997074,-1.18998415205,-1.07124751259,-2.81842271629,-2.67962370157,-2.5610854366,-2.48228530746,-2.40319290151,1.3496757483,1.32905685577,-1.59116965456,-1.65281010844,-1.71445056231,-1.77609101619,-1.83773147006,-1.89937192394,-1.96101237782,-2.02265283169,-2.08429328557,-2.14593373944,-2.20757419332,-2.2692146472,-2.33085510107,-2.39249555495,-2.45413600882,-2.5157764627,-2.57741691657,-2.63905737045,-2.70069782433,-2.7623382782,-2.82397873208,-2.88561918595,-2.94725963983,-3.0089000937,-3.07054054758,-3.13218100146,-3.19382145533,-3.25546190921,-3.31710236308,-3.37874281696,-3.44038327084,-3.50202372471,-3.56366417859,-3.62530463246,-3.68694508634,-3.74858554021,-3.81022599409,-3.87186644797,-3.93350690184,-3.99514735572,-4.05678780959,-4.11842826347,-4.18006871734,-4.24170917122,-4.3033496251,-4.36499007897,-4.42663053285,-4.48827098672,-4.5499114406,-4.61155189448,-4.67319234835,-4.73483280223,-4.7964732561,-4.85811370998,-4.91975416385,-4.98139461773,-5.04303507161,-5.10467552548,-5.16631597936,-5.22795643323,-5.28959688711,-5.35123734098,-5.41287779486,-5.47451824874,-5.53615870261,-5.59779915649,-5.65943961036,
43,-0.053419699196,-0.0671269253392,-0.122143114709,-0.0399316218557,-0.17534090426,-0.290831524351,-0.446848236845,-0.582874235946,-0.462137316081,-0.360108106975,-0.139781845313,0.139274524363,0.457516543961,-1.60202329104,-1.3640104487,-1.18560766987,-1.06676080601,-0.927715296292,-2.67397259508,-2.55529657775,-2.47665088057,-2.39755389085,-2.33872291387,1.33217160504,-1.84620353421,-1.92923349952,-2.01226346483,-2.09529343014,-2.17832339545,-2.26135336076,-2.34438332607,-2.42741329138,-2.51044325669,-2.59347322201,-2.67650318732,-2.75953315263,-2.84256311794,-2.92559308325,-3.00862304856,-3.09165301387,-3.17468297918,-3.2577129445,-3.34074290981,-3.42377287512,-3.50680284043,-3.58983280574,-3.67286277105,-3.75589273636,-3.83892270167,-3.92195266699,-4.0049826323,-4.08801259761,-4.17104256292,-4.25407252823,-4.33710249354,-4.42013245885,-4.50316242416,-4.58619238948,-4.66922235479,-4.7522523201,-4.83528228541,-4.91831225072,-5.00134221603,-5.08437218134,-5.16740214665,-5.25043211197,-5.33346207728,-5.41649204259,-5.4995220079,-5.58255197321,-5.66558193852,-5.74861190383,-5.83164186914,-5.91467183446,-5.99770179977,-6.08073176508,-6.16376173039,-6.2467916957,-6.32982166101,-6.41285162632,-6.49588159163,-6.57891155694,-6.66194152226,-6.74497148757,-6.82800145288,-6.91103141819,-6.9940613835,-7.07709134881,-7.16012131412,-7.24315127943,-7.32618124475,
44,-0.0526809446269,-0.0658499078917,-0.120420926117,-0.215421276588,-0.173154285975,-0.288467606045,-0.444260566887,-0.58014503447,-0.616584916007,-0.357201901103,-0.136741175765,0.142376086547,0.460669701111,0.758368244278,-1.3591843645,-1.18071705323,-1.0618708964,-0.92274969013,-0.784003450455,-2.54905382558,-2.47027872576,-2.39134913774,-2.33255499617,-2.35359334099,-2.09799236671,-2.20218218941,-2.30637201211,-2.41056183482,-2.51475165752,-2.61894148022,-2.72313130292,-2.82732112562,-2.93151094832,-3.03570077103,-3.13989059373,-3.24408041643,-3.34827023913,-3.45246006183,-3.55664988454,-3.66083970724,-3.76502952994,-3.86921935264,-3.97340917534,-4.07759899804,-4.18178882075,-4.28597864345,-4.39016846615,-4.49435828885,-4.59854811155,-4.70273793426,-4.80692775696,-4.91111757966,-5.01530740236,-5.11949722506,-5.22368704777,-5.32787687047,-5.43206669317,-5.53625651587,-5.64044633857,-5.74463616127,-5.84882598398,-5.95301580668,-6.05720562938,-6.16139545208,-6.26558527478,-6.36977509749,-6.47396492019,-6.57815474289,-6.68234456559,-6.78653438829,-6.89072421099,-6.9949140337,-7.0991038564,-7.2032936791,-7.3074835018,-7.4116733245,-7.51586314721,-7.62005296991,-7.72424279261,-7.82843261531,-7.93262243801,-8.03681226071,-8.14100208342,-8.24519190612,-8.34938172882,-8.45357155152,-8.55776137422,-8.66195119693,-8.76614101963,-8.87033084233,-8.97452066503,
45,-0.17184626465,-0.124326861078,-0.0984091624919,-0.113009870895,-0.127767566813,-0.00565794085626,-0.0212800565584,-0.0769805035974,-0.173326278841,-0.310972784366,-0.273344390102,-0.41410323476,-0.555741630388,-0.618009795764,-0.520246511085,-2.6752546671,-2.3963587905,-2.11726977854,-1.81846615613,-1.59981478807,-3.32333226295,-3.18427537053,-3.06569252472,-2.92676316982,-3.00242192614,-3.1535748457,-3.30472776525,-3.45588068481,-3.60703360436,-3.75818652392,-3.90933944348,-4.06049236303,-4.21164528259,-4.36279820214,-4.5139511217,-4.66510404126,-4.81625696081,-4.96740988037,-5.11856279992,-5.26971571948,-5.42086863904,-5.57202155859,-5.72317447815,-5.8743273977,-6.02548031726,-6.17663323681,-6.32778615637,-6.47893907593,-6.63009199548,-6.78124491504,-6.93239783459,-7.08355075415,-7.23470367371,-7.38585659326,-7.53700951282,-7.68816243237,-7.83931535193,-7.99046827149,-8.14162119104,-8.2927741106,-8.44392703015,-8.59507994971,-8.74623286926,-8.89738578882,-9.04853870838,-9.19969162793,-9.35084454749,-9.50199746704,-9.6531503866,-9.80430330616,-9.95545622571,-10.1066091453,-10.2577620648,-10.4089149844,-10.5600679039,-10.7112208235,-10.862373743,-11.0135266626,-11.1646795822,-11.3158325017,-11.4669854213,-11.6181383408,-11.7692912604,-11.9204441799,-12.0715970995,-12.2227500191,-12.3739029386,-12.5250558582,-12.6762087777,-12.8273616973,-12.9785146168,
46,0.0886905488365,-0.121350824978,-0.0954127758942,-0.110368188075,-0.125543471207,-0.181482055465,-0.0205466197349,-0.0774913665668,-0.174480902679,-0.311470697206,-0.428337610606,-0.408684206788,-0.546052659671,-0.603656980821,-0.502293444693,-0.30264953533,-2.37514235163,-2.09762734926,-1.80027341758,-1.58318318786,-1.42544650882,-3.16787160014,-3.0498039441,-2.91169935546,-2.56197365236,-2.69249094953,-2.8230082467,-2.95352554387,-3.08404284104,-3.21456013821,-3.34507743538,-3.47559473255,-3.60611202972,-3.73662932689,-3.86714662406,-3.99766392123,-4.1281812184,-4.25869851557,-4.38921581274,-4.51973310991,-4.65025040708,-4.78076770425,-4.91128500142,-5.04180229859,-5.17231959576,-5.30283689293,-5.4333541901,-5.56387148727,-5.69438878444,-5.82490608161,-5.95542337878,-6.08594067595,-6.21645797312,-6.34697527029,-6.47749256746,-6.60800986463,-6.7385271618,-6.86904445897,-6.99956175614,-7.13007905331,-7.26059635048,-7.39111364765,-7.52163094482,-7.65214824199,-7.78266553916,-7.91318283633,-8.0437001335,-8.17421743067,-8.30473472784,-8.43525202501,-8.56576932218,-8.69628661935,-8.82680391652,-8.95732121369,-9.08783851086,-9.21835580803,-9.3488731052,-9.47939040237,-9.60990769954,-9.74042499671,-9.87094229388,-10.001459591,-10.1319768882,-10.2624941854,-10.3930114826,-10.5235287797,-10.6540460769,-10.7845633741,-10.9150806712,-11.0455979684,-11.1761152656,
47,0.0897328061191,0.137180084875,-0.0926350276717,-0.107015604379,-0.121767190702,-0.177363392191,-0.193038365797,-0.0731411935234,-0.169993846086,-0.306860714911,-0.423698805499,-0.560754560636,-0.541315418253,-0.598869848953,-0.497441088911,-0.29782760995,-0.0193147378246,-2.09050783841,-1.79311835388,-1.57608756159,-1.41833307123,-1.28010147821,-3.04095506565,-2.90278258334,-2.08920393239,-2.19615354543,-2.30310315847,-2.4100527715,-2.51700238454,-2.62395199757,-2.73090161061,-2.83785122365,-2.94480083668,-3.05175044972,-3.15870006276,-3.26564967579,-3.37259928883,-3.47954890186,-3.5864985149,-3.69344812794,-3.80039774097,-3.90734735401,-4.01429696704,-4.12124658008,-4.22819619312,-4.33514580615,-4.44209541919,-4.54904503223,-4.65599464526,-4.7629442583,-4.86989387133,-4.97684348437,-5.08379309741,-5.19074271044,-5.29769232348,-5.40464193651,-5.51159154955,-5.61854116259,-5.72549077562,-5.83244038866,-5.9393900017,-6.04633961473,-6.15328922777,-6.2602388408,-6.36718845384,-6.47413806688,-6.58108767991,-6.68803729295,-6.79498690599,-6.90193651902,-7.00888613206,-7.11583574509,-7.22278535813,-7.32973497117,-7.4366845842,-7.54363419724,-7.65058381027,-7.75753342331,-7.86448303635,-7.97143264938,-8.07838226242,-8.18533187546,-8.29228148849,-8.39923110153,-8.50618071456,-8.6131303276,-8.72007994064,-8.82702955367,-8.93397916671,-9.04092877974,-9.14787839278,
