Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
40-44,406.0,406.0,406.0,406.0,406.0,405.6,397.480095759,389.439072461,381.43738102,373.470875991,365.535069956,353.006258617,340.512510695,328.087307129,315.758899596,303.552596612,312.048421473,320.581309533,329.140249077,337.715214167,346.287340408,350.796086758,355.319954957,359.850120396,364.373990424,368.879885599,366.526617538,364.184118649,361.824688433,359.443380508,357.101717497,
45-49,374.7,374.7,374.7,374.7,374.7,382.9,386.60248291,390.380451262,394.226242517,398.138659178,402.099208545,394.171057978,386.310644384,378.493468096,370.714542471,362.934036446,350.575579782,338.242898177,325.964066808,313.77767795,301.701727015,310.203221902,318.733943251,327.292298312,335.864520656,344.421114842,348.961487985,353.502620324,358.051916235,362.596241855,367.113838453,
50-54,332.2,332.2,332.2,332.2,332.2,335.9,344.054636963,352.335987043,360.694973051,369.130321438,377.636261165,381.515583664,385.451573789,389.448286221,393.486953451,397.552014818,389.860451672,382.227275928,374.622607982,367.02636615,359.444740883,347.273204468,335.123593363,323.034570768,311.038658785,299.151854172,307.658567776,316.185517884,324.723466499,333.267386162,341.827446558,
55-59,323.9,323.9,323.9,323.9,323.9,319.4,320.961494342,322.745321295,324.700830127,326.795089247,328.995966709,337.276193011,345.654625242,354.110398373,362.625521644,371.196887414,375.253283908,379.349861349,383.473915294,387.618197987,391.77162127,384.320925084,376.929379833,369.553638761,362.203931483,354.853466924,342.92272115,331.025115706,319.162692239,307.396926742,295.915147217,
60-64,327.0,327.0,327.0,327.0,327.0,329.8,324.932756332,320.544852383,316.456764543,312.784821692,309.416452421,311.397823451,313.508588795,315.750456749,318.074121705,320.487551651,328.875708949,337.341079779,345.86186517,354.39871201,362.966970727,367.163891273,371.384488547,375.630105578,379.891463328,384.143842153,377.00023299,369.911414295,362.827398673,355.765097473,348.942715289,
65-69,254.6,254.6,254.6,254.6,254.6,262.1,272.009010248,282.118146366,292.442514469,302.846446055,313.307129973,309.456057832,305.977956607,302.759308169,299.846499486,297.148647998,299.532386111,301.985647351,304.479617263,307.015051428,309.599828314,318.016105816,326.507444026,335.029121589,343.571751469,352.123979298,356.495200043,360.865590878,365.241639402,369.601990914,374.207088773,
70-74,217.7,217.7,217.7,217.7,217.7,223.3,226.308612086,229.917385208,233.931280994,238.286661856,242.810557516,253.027142639,263.295066785,273.727209534,284.147963933,294.581138609,291.679865733,289.086873857,286.646731267,284.418633481,282.331427658,285.028507601,287.751900555,290.47503607,293.238535681,296.021638515,304.473745136,312.962023818,321.464499705,329.943081417,338.774076469,
75-79,180.3,180.3,180.3,180.3,180.3,179.7,181.46729903,184.258459084,187.78901213,191.919641286,196.392348961,200.875523394,205.550882799,210.404658393,215.298413317,220.193250332,230.531013092,240.806574342,251.07748432,261.237438283,271.312150411,269.266895283,267.489727526,265.828957251,264.375044218,262.976100229,266.040026385,269.052226353,272.026657856,274.987170629,278.506917359,
80-84,130.5,130.5,130.5,130.5,130.5,131.6,132.197852655,133.746124281,135.957849931,138.757392031,141.952261212,145.923321692,150.37913762,155.257978508,160.345579127,165.490490965,171.040459319,176.512015276,181.815456876,186.940394622,191.858249275,201.929596799,211.817909862,221.608425173,231.261456362,240.73326698,239.683103128,238.802261711,237.987434956,237.290239347,237.434361283,
85-89,81.2,81.2,81.2,81.2,81.2,83.1,82.9882853914,83.7389168165,84.8357117874,86.1635509369,87.5064343112,90.3442747292,93.4380057978,96.8509695805,100.461861786,104.227179317,109.352158677,114.686611874,120.080590368,125.395553961,130.524610903,136.430352004,142.064285015,147.378651301,152.437942653,157.162305578,166.667547385,175.846367525,184.821800477,193.512684179,202.997025222,
90+,35.6,35.6,35.6,35.6,35.6,37.7,42.978817019,45.9691269148,47.3935167723,47.9335871923,47.8625329625,52.4301470943,55.9383648627,58.794649662,61.1113287239,63.0715840044,69.0189757429,74.4886215718,79.5614393368,84.2779409521,88.7804342439,97.1058604267,105.159244177,112.934830795,120.56188792,127.830375468,138.705628368,148.995917109,158.719902277,167.915526437,179.336818835,
Total,5408.8,5408.8,5408.8,5408.8,5408.8,5433.9,5461.42372634,5491.45048783,5522.52417732,5555.36528102,5589.9582835,5625.75555358,5662.64356283,5701.40570828,5740.97914747,5781.26172992,5821.65528601,5862.28315417,5902.7120682,5942.41766657,5981.65002208,6020.37975375,6058.81576371,6096.86742792,6134.820023,6171.9364621,6208.69702946,6244.724673,6280.56535752,6316.02523125,6355.69599175,
Births,na,na,na,na,na,na,81.65,81.65,81.075,80.96,81.65,81.995,82.34,83.03,83.26,83.605,83.49,83.49,83.375,82.915,82.8,82.57,82.455,82.455,82.455,82.34,82.225,82.11,82.57,82.8,81.269515172,
Deaths,na,na,na,na,na,na,54.3102871254,51.810749521,50.1906365188,48.3220068075,47.2445018616,46.416177088,45.6373977771,44.4552090246,43.9101668703,43.470787696,43.3143533457,43.0591627345,43.1271247418,43.4266263469,43.7738867281,44.0657378333,44.2197677502,44.6129362359,44.7110328113,45.4299469869,45.6654179199,46.3145847759,46.9176110471,47.5572466954,41.8126930362,
Migration,na,na,na,na,na,na,0.184013469536,0.187511002355,0.189326014337,0.203110501535,0.1875043481,0.218447171008,0.185407022655,0.187354475648,0.223606056036,0.148370147109,0.217909434957,0.197030895301,0.1810387743,0.217224714352,0.20624223719,0.225469506875,0.200777711212,0.209600446223,0.208627891779,0.206386084718,0.200985281923,0.232228317696,0.188295562337,0.217120425738,0.213938362774,
South West,
0-4,279.2,279.2,279.2,279.2,279.2,284.6,292.432686223,300.171522164,308.246339153,316.552276885,325.125511807,326.689431814,329.044274379,331.62552451,334.774102003,338.037520069,340.835021511,343.285797452,345.265708591,346.453841565,347.298807778,347.791615976,347.941319155,348.199292819,348.459802738,348.602706729,348.745233808,348.88747863,348.804310382,348.831737192,345.029278607,
5-9,272.9,272.9,272.9,272.9,272.9,271.8,274.318730906,276.866793635,279.449853613,282.037649625,284.588401691,292.428816257,300.173995155,308.249740381,316.556119925,325.132297648,326.700047929,329.060661653,331.643358355,334.799015947,338.061449322,340.864023463,343.31778682,345.311434866,346.499590831,347.341342268,347.837923806,347.989076625,348.254059872,348.517818327,348.669982528,
10-14,305.1,305.1,305.1,305.1,305.1,302.2,296.110879543,290.018036804,283.904289011,277.831426058,271.786016323,274.316959766,276.872426074,279.468150656,282.052939356,284.612717726,292.455833571,300.19641233,308.280297833,316.589384819,325.158708033,326.730093248,329.096846456,331.684633696,334.845481767,338.10345601,340.908533255,343.365175243,345.359837494,346.552064739,347.409757404,
15-19,336.5,336.5,336.5,336.5,336.5,335.0,328.354344111,321.724350764,315.130127678,308.568633353,302.028696787,295.950992602,289.882148111,283.789959829,277.740476328,271.714223866,274.251760956,276.821281019,279.417541049,282.022275272,284.590447984,292.441974417,300.179961607,308.268383181,316.574888486,325.145791406,326.724409682,329.093707853,331.688415495,334.848769725,338.114029275,
20-24,335.0,335.0,335.0,335.0,335.0,342.6,341.004672594,339.415033592,337.818542553,336.194851545,334.581076562,327.984742292,321.402132613,314.863046504,308.341118676,301.826103717,295.788073176,289.744472322,283.685177378,277.65380788,271.662475708,274.219355413,276.796231831,279.407471438,282.019552229,284.594387731,292.436716034,300.178758111,308.266140752,316.574413978,325.160633973,
25-29,295.5,295.5,295.5,295.5,295.5,304.6,312.055472493,319.50417077,326.983076395,334.483479184,341.948482723,340.392605368,338.851833953,337.295320596,335.709763041,334.132999127,327.576976282,321.029986526,314.519597492,308.0237007,301.542414244,295.518933327,289.502648929,283.46874794,277.45805565,271.47430454,274.045150229,276.63162132,279.241629279,281.852698457,284.374081913,
30-34,279.3,279.3,279.3,279.3,279.3,278.2,283.251783969,288.358063376,293.488482913,298.629271323,303.804384308,311.282220657,318.769830717,326.26707661,333.786057904,341.262351304,339.742770349,338.232741058,336.713775003,335.156312993,333.603152265,327.080592864,320.557995114,314.079573899,307.62134157,301.164077323,295.170874369,289.168283352,283.157911006,277.174691001,271.258038771,
35-39,349.6,349.6,349.6,349.6,349.6,338.9,326.424545463,313.984183614,301.608757174,289.327793427,277.170080286,282.24222448,287.374917563,292.519741462,297.689225311,302.868787807,310.362243735,317.857824646,325.374995503,332.898718154,340.371258132,338.892410869,337.42007515,335.931202557,334.41211746,332.892445637,326.407949712,319.935283177,313.486657177,307.063381612,300.696209127,
40-44,387.2,387.2,387.2,387.2,387.2,384.9,375.140781164,365.49175642,355.914261242,346.41997071,336.96499269,324.653477669,312.354582964,300.121566413,287.973871269,275.927678475,281.024582112,286.168522407,291.326213227,296.503823897,301.693119632,309.208428707,316.703761809,324.230144083,331.765802564,339.24778813,337.81325147,336.376353245,334.93692415,333.452502909,332.005848636,
45-49,364.7,364.7,364.7,364.7,364.7,374.0,375.295955231,376.706147079,378.230779408,379.792823222,381.427681092,371.939167594,362.539958647,353.188358327,343.900844652,334.636998505,322.480405088,310.339757989,298.255105283,286.248948141,274.353731378,279.46586343,284.629100946,289.806904685,295.00019998,300.198660812,307.73057045,315.243215221,322.778462502,330.312780513,337.76575623,
50-54,329.5,329.5,329.5,329.5,329.5,335.2,341.599062153,348.170037653,354.84882005,361.660799634,368.571637454,370.179707979,371.854302397,373.609928291,375.364358269,377.171438301,367.939065044,358.782804623,349.666919456,340.598785544,331.549136745,319.586505803,307.63440556,295.732188013,283.914861351,272.200785222,277.343723873,282.533275187,287.728209913,292.933463475,298.137142343,
55-59,331.8,331.8,331.8,331.8,331.8,326.0,325.890797151,326.077597939,326.494911128,327.118320861,327.886467194,334.583976845,341.39678349,348.290547591,355.270585673,362.316939603,364.16055778,366.034937636,367.973032288,369.907553958,371.859159753,362.915960009,354.028219383,345.178375947,336.385453596,327.592957899,315.867195181,304.152116306,292.47231532,280.885672506,269.497971483,
60-64,353.3,353.3,353.3,353.3,353.3,359.6,349.553843983,340.208884447,331.330270975,323.023368467,315.188090978,315.750358878,316.48800334,317.352888732,318.334438217,319.4254897,326.293421156,333.246409078,340.271234135,347.360549295,354.498952659,356.564122677,358.644629808,360.783591902,362.912484934,365.037177763,356.440199079,347.894692638,339.369827944,330.895204472,322.550548168,
65-69,267.0,267.0,267.0,267.0,267.0,278.7,290.53658006,302.667128145,315.10177849,327.656157567,340.307375399,331.962914824,324.123830796,316.575305129,309.429883731,302.597448009,303.676686354,304.81972646,306.05130958,307.351022196,308.736660315,315.741076869,322.81658906,329.953929833,337.150336835,344.366200349,346.69367143,349.048160729,351.407424675,353.732630871,356.152370728,
70-74,229.4,229.4,229.4,229.4,229.4,233.7,237.091556616,241.264526354,245.98561037,251.13445478,256.556430999,269.043557715,281.603598472,294.320581769,306.974020517,319.62522131,312.630966489,305.992367628,299.587669457,293.501151855,287.64522793,289.171869681,290.715734807,292.309137575,293.975344492,295.671189125,302.821437603,310.032820479,317.259380431,324.519942108,331.900032049,
75-79,196.8,196.8,196.8,196.8,196.8,196.3,195.309843067,195.857988108,197.536322312,200.119613634,203.297947199,208.815477424,214.555606193,220.413869976,226.305867149,232.174264286,244.770938651,257.247896199,269.769947582,282.15039813,294.438341954,288.744266085,283.36214434,278.186457497,273.30733008,268.564337927,270.578684524,272.593855593,274.588292269,276.601547307,278.893249481,
80-84,151.2,151.2,151.2,151.2,151.2,152.3,149.518158679,148.463757248,148.662813237,149.912222409,151.950088816,154.706844843,158.160241877,162.100108467,166.318664492,170.689651815,177.349566785,183.845314841,190.192195403,196.369083247,202.327708564,214.618087625,226.666576131,238.680267526,250.510295768,262.132132871,257.918579329,253.995693787,250.180349295,246.596779377,243.514380589,
85-89,100.9,100.9,100.9,100.9,100.9,103.3,99.6603057482,97.9362727326,97.2921551563,97.322665885,97.8057019563,99.5379223349,101.800631975,104.48647284,107.519353632,110.853560075,115.333595732,120.047024824,124.943761007,129.87605444,134.67621126,141.697340818,148.378783952,154.776127713,160.908425409,166.686116696,178.267421119,189.560540004,200.633030623,211.405290353,222.312221067,
90+,46.7,46.7,46.7,46.7,46.7,48.2,52.7750122879,54.9765991775,55.7750590542,55.7983198278,55.4731524481,59.7638790763,63.1821065612,65.9512324521,68.2262440136,70.2319338532,75.8809088272,81.103891544,86.139561295,91.0504105067,95.8978596193,104.03347478,112.017581987,120.030485262,128.07629225,135.92505025,147.922976609,159.589874174,170.764257818,181.54948656,193.236616883,
