Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons
90+,8.458,8.458,8.458,8.458,8.458,8.561,9.204518788,9.865322081,10.56295722,11.232015,11.99300888,12.74580059,13.64390767,14.5605525,15.32702306,16.16056013,17.05345572,18.07277122,19.06932951,20.13612067,21.30619511,22.52220652,23.93834588,25.59686373,27.12428086,28.76879112,30.21454866,31.5493776,33.29171418,35.51741399,37.78660872,39.68469654,41.74577427,43.89151661,45.64921097,46.73103752,47.76165516,49.47729275,51.1321383,52.44065899,53.87339419,55.23937961,57.33767794,59.54455542,61.22436836,63.13553221,64.96836166,67.64164294,70.24551264,72.47900327,74.30601406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,1775.003,1775.003,1775.003,1775.003,1775.003,1788.598,1802.27158,1814.99215,1827.257909,1839.174615,1850.833827,1862.195817,1873.490056,1884.610148,1895.368546,1906.338316,1916.754054,1926.654528,1936.48714,1945.846189,1954.637978,1962.873734,1971.172644,1978.564881,1985.649171,1992.461562,1998.698424,2004.6924,2010.368959,2015.588789,2024.632859,2020.04115,2029.324541,2045.702738,2040.819886,2035.805139,2030.637485,2047.415028,2061.447728,2055.695735,2049.745536,2043.583322,2058.384895,2069.846562,2062.979269,2055.895084,2048.591352,2061.17609,2070.026189,2062.043252,2053.859927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,25.232,25.123,25.036,24.966,24.926,24.891,24.849,24.785,24.67,24.535,24.366,24.158,23.924,23.682,23.439,23.21,23.002,22.805,22.632,22.481,22.36,22.272,22.219,22.207,22.10690765,22.14209838,22.05920198,22.14619818,22.31991166,22.25938743,22.19910437,22.13211416,22.29352703,22.40805642,22.28271108,22.13711408,21.97059043,22.00685342,21.99088033,21.77232329,21.54555977,21.31247416,21.27577163,21.20084537,20.95173895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,16.30193836,16.25869765,16.28463653,16.39699147,16.48832441,16.56903106,16.58108517,16.6439107,16.78515981,16.90943664,17.03927426,17.11606046,17.22109956,17.43309679,17.6717472,17.90418058,18.06768319,18.24264139,18.52572669,18.83435564,19.14812063,19.35974458,19.57148035,19.86551416,19.88189449,20.51595189,20.98151374,21.56103852,21.68530298,22.07850514,22.4420461,22.2407067,22.84298572,22.86979965,23.22592757,23.56258857,23.33123223,23.35253534,23.91590794,24.25865151,24.57865253,24.27813298,24.83415388,24.75470522,25.05348972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,4.641938359,4.056880231,3.422583595,3.341082598,3.223292313,3.0710378,3.02763723,3.018438051,3.075341413,3.094088815,3.101057431,3.041151087,2.991491917,3.034779524,3.08310767,3.11073916,3.054567047,2.988579496,3.022872323,3.064332292,3.109077534,3.027407982,2.948035556,2.94151204,2.768546929,2.735060579,2.701574228,2.668087877,2.634601527,2.601115176,2.567628826,2.534142475,2.500656125,2.467169774,2.433683424,2.400197073,2.366710723,2.333224372,2.299738021,2.266251671,2.23276532,2.19927897,2.165792619,2.132306269,2.098819918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,282.972,282.972,282.972,282.972,282.972,287.827,290.9493986,293.1057018,293.3436627,291.2349632,289.4547309,288.7500194,288.5541733,288.6560236,288.8823349,289.1437316,289.0936839,288.6244964,287.8266701,286.6800561,285.2413867,283.6034818,281.916925,280.0861551,278.2632114,276.489117,274.7538426,273.1416115,271.7073398,270.4679334,269.4583267,267.032886,266.9012685,268.2212088,267.2641728,266.1810195,265.2653339,267.2586826,268.9970748,268.1404515,267.2473161,266.2805073,267.9032395,268.9619543,267.58479,266.1084136,264.5416918,265.4108501,265.7925701,263.9520314,262.0743911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,269.48,269.48,269.48,269.48,269.48,267.797,269.5661934,272.5043116,278.281082,285.1710446,290.0607105,293.1217692,295.2629869,295.4021923,293.2482755,291.4997074,290.8010537,290.5819281,290.714673,290.9850382,291.2006613,291.1286167,290.736656,289.8978443,288.737625,287.3242365,285.7023889,283.9820865,282.1872896,280.3647286,279.4619864,276.8696443,276.3935085,277.1142387,275.1388016,272.7098088,270.6442819,271.8630364,273.2333187,272.4952559,271.6176295,270.8991176,273.0048548,274.728114,274.1045184,273.4421201,272.7029593,274.4606416,275.6929987,274.5671246,273.3296373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,297.754,297.754,297.754,297.754,297.754,293.008,287.5052045,282.1738097,275.34266,271.0806762,269.3994718,271.1050034,274.0242291,279.7171219,286.5584176,291.4773212,294.5441264,296.6592272,296.8297164,294.7213245,292.9287301,292.2060032,292.060388,292.1498147,292.4023001,292.6415855,292.5840224,292.1572622,291.3554555,290.1935633,290.693288,288.7069217,288.1009519,287.759253,283.564999,281.0668117,278.7302116,279.5380526,280.1602757,278.2373728,275.8807531,273.9142877,275.1575811,276.3635235,275.683829,274.9038927,274.3223075,276.4835943,278.2286646,277.673466,277.1166692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,327.435,327.435,327.435,327.435,327.435,325.736,322.6131832,315.9438548,310.0127946,304.5878934,299.7195873,294.0606733,288.6807266,281.7745562,277.4751301,275.8322886,277.5428932,280.4389328,286.1580094,293.0422008,297.9141682,300.95697,303.1499321,303.2759002,301.1523248,299.3898121,298.6883918,298.5107741,298.6388393,298.8894844,299.5218563,297.9102078,298.0794452,298.9496209,296.240019,294.9092983,293.0145916,293.5894634,292.9948712,288.7027717,286.1168675,283.707159,284.3661435,284.6663724,282.6576051,280.2406521,278.2393223,279.3583197,280.4297027,279.6794837,278.8509964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,354.053,354.053,354.053,354.053,354.053,356.854,355.5070372,356.0822927,356.3967321,353.545055,351.4107368,347.5439734,340.4369168,334.1899727,328.6503729,323.8153662,318.1935846,312.8122959,305.9635878,301.7305982,300.0576099,301.7514928,304.7263449,310.3997066,317.2634074,322.1638741,325.2236318,327.3799084,327.5494271,325.4351223,325.306354,323.2013142,323.5589794,325.2419758,323.666439,322.3874099,320.8631611,322.4300457,323.2028393,320.4032851,318.974939,316.9791021,317.5423858,316.7625659,312.4021606,309.7530672,307.2844062,307.9511867,308.2634893,306.2097076,303.7435486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,334.831,334.831,334.831,334.831,334.831,340.785,347.536588,352.7946643,358.9117346,364.5810384,366.5376743,363.5846053,363.0229364,362.5268971,359.4138633,357.2466196,353.4193736,346.322669,340.1435906,334.6829068,329.8245584,324.2020304,318.9280555,312.0578516,307.8261393,306.1888684,307.9046993,310.8435905,316.553705,323.4095795,322.9015015,321.0277514,322.2243059,325.5225808,326.4137645,324.0110327,321.766937,323.1057861,324.2290546,322.4001729,320.8282016,318.9774733,319.9988288,320.1277725,317.1016939,315.4170505,313.1344061,313.1593936,311.9489855,307.3930589,304.5042657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,299.272,299.272,299.272,299.272,299.272,301.666,309.5454467,319.0305868,330.3118927,339.4870843,344.8137439,350.4728892,354.9142509,360.3859896,365.8350101,367.7633889,364.8508826,364.2817973,363.8485545,360.8206284,358.6212518,354.7895355,347.8219363,341.6304107,336.1832714,331.3831217,325.8037379,320.5188613,313.7217845,309.5122983,311.1066606,311.8472572,316.0684743,322.9137378,327.9577855,325.6764452,324.146288,326.8421352,330.1159138,331.2526081,329.0405442,326.9371977,328.2578045,329.284953,327.7292735,326.3795606,324.7020745,325.7219273,325.977172,323.2555164,321.807492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,363.027,363.027,363.027,363.027,363.027,348.574,335.9849369,322.2919788,309.3243332,302.3484089,304.3081328,311.5309495,320.513333,331.3281872,340.3057127,345.6063278,351.2468827,355.6376742,361.1105183,366.5855736,368.4459686,365.5319675,365.0769829,364.6091424,361.5981158,359.460013,355.6868505,348.7328724,342.6408783,337.244425,336.5982618,332.3693866,328.9733004,325.0097382,315.7358955,315.7775335,317.0145961,322.963787,329.9299131,335.1919743,333.1999333,332.017516,335.0415783,338.3629664,339.7258075,337.8247858,336.1115909,337.8082476,339.099602,337.7779352,336.7404139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,402.888,402.888,402.888,402.888,402.888,398.058,390.5780139,385.7766975,376.2644569,364.0518846,349.4236228,336.5130967,322.6553603,309.5270521,302.5158173,304.4770842,311.6503952,320.5367456,331.2977189,340.2536325,345.4714356,351.0546534,355.5207192,360.9142451,366.3378754,368.2289612,365.3791491,364.9068471,364.5108467,361.5493621,359.379856,353.6813307,349.1790582,344.4309015,334.4655771,331.4838438,327.1551069,324.8249694,320.2684129,310.6451628,310.3564759,311.3081223,316.7957998,323.0562399,327.9291734,325.6436151,324.2312484,326.8246063,329.6457595,330.653258,328.4699558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,392.085,392.085,392.085,392.085,392.085,397.66,402.4066806,402.9119118,402.9205121,400.1719339,395.2275086,387.6110128,382.7544228,373.2293147,361.1234587,346.7289051,334.0024422,320.3089789,307.3876113,300.5337043,302.4613988,309.5715782,318.4871274,329.1216935,337.9927477,343.2199465,348.807824,353.2261386,358.6476595,364.04419,362.7173284,359.1932574,358.3808921,359.0659747,356.2286275,351.6854162,345.9938492,342.6799062,337.4299969,327.3258022,324.1429437,319.6072025,316.825252,311.7043934,301.9411024,301.4730913,302.2363988,307.26088,313.09889,317.7860219,315.3434627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,350.577,350.577,350.577,350.577,350.577,358.591,366.8596771,374.5935264,381.8436447,388.4320355,393.9416539,398.5520101,399.0792808,399.0684676,396.3964829,391.6750467,384.2832765,379.5566854,370.3078469,358.5101343,344.3451644,331.8473252,318.5109075,305.7921646,299.0837073,301.0690004,308.1549728,316.9604904,327.5244654,336.2968838,338.4988984,340.0317762,345.6227978,354.3765106,361.4674444,358.0363126,354.7890202,355.4684902,355.9684575,353.3439619,348.9233557,343.3008306,339.8084937,334.36903,324.5560674,321.5222379,317.0763353,314.1251112,309.002504,299.5300884,299.2143313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,325.201,325.201,325.201,325.201,325.201,323.272,324.4332858,328.7312379,336.3368039,343.6319723,351.5215912,359.6075499,367.2690989,374.3964349,380.9147778,386.4823885,391.1264644,391.7315578,391.8852824,389.4562706,384.8962931,377.7491184,373.3232968,364.3241772,352.8446866,339.0869884,326.9437962,313.9308943,301.5789151,295.0800658,300.1190057,304.8938241,313.62817,325.5823821,336.3229562,336.940736,339.0634716,346.4301902,355.3283548,362.8808128,359.9716993,357.180835,358.1092717,358.8289005,356.8442838,352.9791069,347.8613162,344.6861089,339.7296606,330.662651,328.1820958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,312.382,312.382,312.382,312.382,312.382,320.182,327.2244431,331.4744652,318.2688261,313.230185,311.6491189,312.9481297,317.2885426,324.7263244,331.8927277,339.7245087,347.6910497,355.2310528,362.3207246,368.8487119,374.3448146,378.9632934,379.7956187,380.0425253,377.8121036,373.5640462,366.7929681,362.5842042,354.0308401,342.9917328,336.5893346,326.2673317,316.4308712,305.6454253,289.5464518,292.8045593,297.6924018,307.6013488,319.0795858,329.4890257,330.1452969,332.3349078,339.5634817,348.0384801,355.4091599,352.6001559,349.9947798,350.9376376,351.5563513,349.6442683,345.8955233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,247.796,247.796,247.796,247.796,247.796,252.049,254.5303459,260.9079412,281.0987233,291.855422,299.5437818,306.4373345,310.7820977,298.8583325,294.5472926,293.4959864,295.0475836,299.4019758,306.7021711,313.7680899,321.3641536,329.100464,336.5586963,343.4523598,349.8581957,355.3304071,359.9434627,360.8753007,361.3489971,359.4004293,355.7153898,348.8232651,343.4982616,338.4198947,328.8854985,321.0378411,311.5780287,303.7219347,293.3865665,278.1379677,281.6829328,286.7964109,296.6127601,307.7562771,318.0441439,319.0508416,321.5740012,328.8378507,337.2172976,344.6903049,342.3052156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,215.568,215.568,215.568,215.568,215.568,218.213,220.0013998,219.1430657,220.6851466,224.5950529,228.9489481,231.5691971,237.7184356,256.657826,266.9449732,274.4768741,281.1661838,285.4777793,275.0880755,271.6298651,271.0357993,272.7923863,277.2036908,284.1933735,291.0015698,298.3442949,305.7901223,312.9452934,319.6450109,325.863524,329.3903659,330.1948825,332.7206231,335.818105,334.8266906,329.3524484,323.0817553,319.5046358,314.5449706,305.6782767,298.3218858,289.4377647,281.8963892,271.9063695,257.488733,261.0831403,266.1655971,275.5081767,285.9646825,295.7630869,296.8990543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,173.347,173.347,173.347,173.347,173.347,174.416,176.553951,178.8419427,180.8894097,184.5060958,187.886921,190.3427604,190.3516441,192.3215232,196.3356802,200.6897465,203.3995266,209.1030533,226.438592,236.0498204,243.0971503,249.2768707,253.4117907,244.7321094,242.1497632,242.1020844,244.0742771,248.3511434,254.9550417,261.3927017,267.8878686,272.8504999,279.9568357,288.389645,294.2399067,295.7901814,296.8087719,300.5946756,303.4440456,302.8944242,298.0394726,292.4418212,289.1749571,284.6761551,276.8506461,270.2389469,262.1831632,255.1870811,245.8840135,232.7792069,236.5239463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,119.349,119.349,119.349,119.349,119.349,121.032,123.5439632,125.9367088,129.4236318,132.2950874,134.5529179,137.5965966,140.8005517,143.7176542,147.7260594,151.4655242,154.3482746,155.0504076,157.3116824,161.2649701,165.3486165,167.9774352,173.0490388,188.0803792,196.5515754,202.8189906,208.1701381,211.7597126,205.1329338,203.4982728,208.0900246,211.2627198,215.8870993,221.3153344,224.6279405,229.205079,233.9249201,241.5356365,249.0943174,254.6429154,256.4111745,257.708943,261.3645362,264.292943,264.3826937,260.4737466,255.9287659,253.387296,249.6884193,243.4290412,237.968456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,69.292,69.292,69.292,69.292,69.292,72.124,71.83904902,73.1715972,74.33774649,75.86602681,78.01794298,80.6406024,83.31974733,86.71892268,89.68350236,92.4062496,95.74341005,99.21292565,102.4466458,106.3286262,109.8859486,112.7604471,113.9098374,116.1307936,119.6550908,123.2101282,125.5690213,129.6394972,141.6858743,148.5386555,149.9623755,150.1348508,151.114363,152.4179231,152.1363874,154.7394415,157.2678735,161.6976457,165.9164713,168.7110586,172.5686251,176.5130002,182.6277406,188.7970877,193.4045099,194.9672286,196.1683573,199.1634993,201.4181366,201.8555614,198.7728299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,31.191,31.191,31.191,31.191,31.191,31.25,34.51794551,36.89454654,38.8298109,40.33301294,42.37799474,44.32527336,46.67562558,48.6543862,50.61327784,53.30329253,56.25412935,59.53074116,63.07960087,66.40623801,70.07127164,74.33772479,78.92111959,83.45726451,88.21831671,92.91509412,97.46709367,100.9467116,105.0769563,110.1440893,117.6777658,124.1177154,131.0953046,138.3706952,144.3954536,147.6293507,150.6349298,155.6633007,160.479181,164.1352201,167.9118935,171.4883792,177.2780815,183.3756366,187.9081978,193.2243246,198.3427176,205.9872735,213.5067934,219.8950029,224.5068216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,5168.5,5168.5,5168.5,5168.5,5168.5,5189.094,5211.696743,5232.310841,5252.823604,5271.004873,5288.79679,5306.313446,5324.10436,5341.857179,5359.063167,5377.310358,5394.405217,5410.500924,5426.861272,5442.29839,5456.556382,5469.601395,5483.109064,5494.347912,5504.932027,5514.93057,5523.440391,5531.3932,5538.49226,5544.317042,5561.076448,5540.416823,5557.814511,5594.565146,5573.124811,5551.42457,5529.43553,5567.313723,5597.803622,5574.70852,5551.38194,5527.830578,5561.32918,5586.059735,5561.748389,5537.325978,5512.801439,5542.259682,5562.145693,5537.196815,5512.249107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,58.31,57.97,57.76,57.62,57.567,57.648,57.797,57.876,57.869,57.772,57.589,57.341,57.036,56.692,56.329,55.956,55.586,55.217,54.857,54.518,54.213,53.951,53.749,53.611,53.56913115,53.61048649,53.36821394,53.54586867,53.94371177,53.78814181,53.64763324,53.50739036,53.94389428,54.28801754,54.07859626,53.84747602,53.59381133,53.85677354,54.00920371,53.67753237,53.336698,52.99057468,53.13781507,53.1919537,52.80455166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,49.94976412,49.70263924,49.46573997,49.39771135,49.22863472,49.17228874,48.98083872,48.88413347,49.02453256,49.13782579,49.31120907,49.42721101,49.54822413,50.09117583,50.61084871,51.05582391,51.39269368,51.66728962,52.36295782,53.06382308,53.69756346,54.11109823,54.42557568,55.30004171,54.8622286,56.46399395,57.61656995,59.08314123,59.33845769,60.26610534,61.09594356,60.33830689,61.76660328,61.67423505,62.40371597,63.06627882,62.16277583,62.01087977,63.23590958,63.87421027,64.44476036,63.33857308,64.50283027,64.07290369,64.538685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,13.94876412,12.92506837,11.95457301,9.940021707,9.458568393,9.129327626,8.978485223,8.872728696,8.932053972,8.90749457,8.850967815,8.69474884,8.485222613,8.625503958,8.703346249,8.648650301,8.451977797,8.12984125,8.214427759,8.263661852,8.226783483,7.963047403,7.552471219,7.687582454,6.926931513,6.749268305,6.571605098,6.39394189,6.216278682,6.038615474,5.860952266,5.683289058,5.50562585,5.327962643,5.150299435,4.972636227,4.794973019,4.617309811,4.439646603,4.261983395,4.084320187,3.90665698,3.728993772,3.551330564,3.373667356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,497.1,497.1,497.1,497.1,497.1,507.4,515.5290564,520.9656178,521.2975688,518.7999025,516.299505,516.0911013,518.0984981,520.8838519,523.9317934,527.8163701,532.0142836,535.0637756,537.8125129,540.2338546,541.3026373,542.8548414,543.7519573,543.7925169,543.4809324,543.5159585,542.5916544,542.3994305,542.5285971,542.2057439,543.9526204,542.5969934,545.6448241,551.3576985,552.0127068,552.486839,553.2453463,560.0566678,566.3068027,567.0635175,567.7587947,568.3366602,574.5336342,579.5958308,579.4647953,579.2074928,578.8434979,583.9278206,588.0166008,587.2460375,586.4664344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,473,473,473,473,473,474.3,477.126892,486.4735484,500.8983925,516.2001244,526.1995018,534.990469,540.4837647,541.6784477,539.2216699,536.3926356,536.4897115,537.5467126,539.8817538,543.7066547,548.0052967,552.2557268,555.0434503,557.9088254,560.696635,561.9104194,563.4888514,563.8156377,563.9227368,563.7055344,564.965379,562.727813,564.7209006,569.0803851,567.7787604,566.6294272,565.9729303,571.923074,577.8568442,578.9182976,579.7782366,580.9122065,588.0887329,594.4015376,595.6001146,596.741407,597.767917,604.3734917,609.8922772,610.2496543,610.4649555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,511.4,511.4,511.4,511.4,511.4,505.3,500.3281997,494.2732973,485.7976271,482.2994245,482.8990531,486.9910203,496.0912874,510.9802691,526.1238584,537.2936671,545.8895144,551.0305351,552.5758385,549.2975239,547.6817033,547.9317233,549.1259999,553.3779828,555.8692571,559.4128045,564.0904044,567.5063216,570.339345,572.6218045,576.9093091,576.5816043,579.3842561,583.1812203,579.6506115,577.7754782,576.1384392,580.9303104,585.2725671,584.1877072,583.2839956,582.9141213,589.0811388,594.8450504,596.1431961,597.3058597,598.808041,606.2594159,612.796767,614.2641443,615.7325633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,545.2,545.2,545.2,545.2,545.2,543,537.6303021,531.0711573,523.9979071,518.5997828,513.1992785,507.5908122,501.4906811,492.1799633,489.3279116,490.5916197,494.3890162,505.4420141,519.7782435,534.4985218,544.9823519,553.9302472,559.1112818,559.7725677,557.6603808,555.8891696,556.1661943,557.7889664,560.7080751,564.7942951,569.8496455,570.8676373,575.5504886,581.9227268,581.6671609,582.5018275,582.5116995,587.8126772,591.2571265,587.7243277,585.8557719,584.2449568,588.8737211,592.7141196,591.6507803,590.8104702,590.5456031,596.5991387,602.253915,603.6122317,604.867265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,514.1,514.1,514.1,514.1,514.1,524.4,531.9299808,540.1703086,545.7980298,542.6000288,539.8995453,534.4906774,526.4899572,520.1793347,515.2247046,509.6923802,504.2894575,498.4426111,490.7772971,488.2965902,488.8813828,493.9367102,502.4158635,515.3747207,529.5623261,540.5895272,547.0654187,553.4745209,554.5023263,552.3854321,554.0883367,552.5007906,555.1586278,560.2380509,559.8971173,561.3648195,562.5093504,569.2911367,575.0016588,574.6194789,575.3027962,575.145905,579.8907309,582.5233257,578.8961074,576.9321111,575.2244596,579.3323252,582.7541594,581.6426909,580.7355114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,503.2,503.2,503.2,503.2,503.2,510.8,519.6292875,528.2709993,540.9980973,556.8000246,566.5993998,571.3898016,578.2893734,582.1776379,579.4164017,575.3937593,569.5902361,561.7366231,555.9777904,551.0993394,545.8818618,540.7325128,534.1179452,526.1741262,523.3625815,525.0891257,529.7678174,539.1817025,551.8043857,564.8863115,567.0833205,566.512008,570.9907506,578.7550168,581.7211515,579.6344703,577.9220111,582.6876998,587.1690312,586.4654535,587.5199997,588.2118662,594.4700576,599.4077402,598.7159938,599.0604678,598.5341342,602.7684255,605.0045351,601.1321459,598.8688163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,501.7,501.7,501.7,501.7,501.7,501.3,508.5286619,517.9714819,526.3978888,535.5998614,544.1994028,553.6902346,563.589865,576.9777773,592.9145389,602.0937825,607.0893684,613.7307621,617.5759603,614.499929,610.082359,604.7267671,596.0214062,590.5736486,585.4607955,579.9901735,574.7664115,567.882386,559.9043384,557.4869799,564.7128625,569.7477539,580.4495049,595.137779,605.5152779,604.549133,604.5666318,612.0532536,620.0373312,623.350595,621.5486147,620.0661992,625.1446374,629.6905917,629.388202,630.7932302,631.7905176,638.3919822,643.7841855,643.5539353,644.2878022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,604.2,604.2,604.2,604.2,604.2,591.5,579.3326525,563.3695025,546.4972579,536.0991947,537.0986883,543.4896398,552.0901601,562.0780791,570.7173111,580.4931519,590.8894698,601.4324775,614.9762521,630.9004277,641.2814967,647.1211601,652.9242096,656.9715153,654.0570412,649.7914576,643.2641247,634.3816062,628.4074777,623.0875105,624.6186036,620.1953569,618.1467862,615.9709118,604.7371143,608.9677753,614.748737,628.8245277,643.9051393,654.551505,653.9678446,654.4510644,662.6946442,670.9115811,674.5381544,673.1796762,672.2581475,678.1675674,683.345569,683.3943263,685.2590645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,659.5,659.5,659.5,659.5,659.5,654.6,644.8363445,637.6649921,629.9976989,620.1999985,608.0994217,596.489503,580.3892614,564.0769945,554.9181284,554.9910676,561.588037,570.5351376,579.4760503,589.1990514,599.4813982,610.7251645,621.5224473,635.671967,652.2570456,662.6908968,668.0618607,674.3811074,679.2080895,675.0865696,674.6230707,668.0579628,664.3886976,660.9980415,648.3838957,646.3298265,642.4860108,643.5478716,641.3428641,630.2376388,634.6030771,640.584661,654.8785243,669.6935919,680.3916533,680.0232986,680.8208548,689.3617093,697.7310101,701.4875215,700.372554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,607.7,607.7,607.7,607.7,607.7,624.7,640.7361134,652.7637965,660.9976317,661.1000823,656.1994892,647.4887486,639.987797,631.2753819,621.9097792,610.1921491,599.0887646,582.8339262,567.1747024,557.7968905,558.0792183,564.2282265,574.8196007,583.3727823,592.5593769,603.8898377,615.5640078,626.5809177,641.3067023,658.4861826,660.1624134,658.3329125,662.0236089,669.1425361,670.3868414,665.3207646,658.6062223,657.0838283,652.6536717,639.676635,637.1137024,632.7302946,632.8015088,629.4117169,617.9482253,621.8466512,627.3238688,640.5792525,654.4727227,664.7415259,663.9762746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
