Ages,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
65,319.344,319.344,319.344,319.344,319.344,328.265,333.567,339.897,416.206,394.983,367.576,356.592,345.314,342.008,343.35,348.582,346.576,355.588,367.95,381.252,387.785,396.403,413.265,424.479,436.9,443.628,448.215,445.96,445.271,436.517,436.517,436.517,429.935,429.935,429.935,429.935,429.935,364.142,364.142,364.142,364.142,364.142,409.83,409.83,409.83,409.83,409.83,464.782,464.782,464.782,464.782,464.782,484.246,484.246,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476,469.476
66,288.052,288.052,288.052,288.052,288.052,315.599,324.646,329.948,336.281,412.004,391.047,363.944,353.123,341.997,338.774,340.155,345.393,343.443,352.431,364.752,378.009,384.547,393.157,409.962,421.159,433.554,440.293,444.906,442.716,442.082,442.082,442.082,420.658,420.658,420.658,420.658,420.658,370.105,370.105,370.105,370.105,370.105,401.753,401.753,401.753,401.753,401.753,454.748,454.748,454.748,454.748,454.748,475.626,475.626,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156,479.156
67,269.296,269.296,269.296,269.296,269.296,284.338,311.807,320.815,326.122,332.455,407.558,386.885,360.103,349.454,338.489,335.354,336.773,342.02,340.129,349.093,361.368,374.579,381.121,389.723,406.466,417.644,430.012,436.763,441.403,439.283,439.283,439.283,429.257,429.257,429.257,429.257,429.257,374.855,374.855,374.855,374.855,374.855,380.128,380.128,380.128,380.128,380.128,430.722,430.722,430.722,430.722,430.722,472.957,472.957,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39,479.39
68,278.904,278.904,278.904,278.904,278.904,265.689,280.743,307.978,316.948,322.261,328.594,403.043,382.667,356.223,345.754,334.956,331.914,333.373,338.628,336.8,345.739,357.967,371.128,377.675,386.269,402.948,414.103,426.442,433.206,437.876,437.876,437.876,426.868,426.868,426.868,426.868,426.868,390.067,390.067,390.067,390.067,390.067,358.623,358.623,358.623,358.623,358.623,407.361,407.361,407.361,407.361,407.361,470.834,470.834,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633,470.633
69,277.249,277.249,277.249,277.249,277.249,275.254,262.374,277.315,304.304,313.232,318.551,324.883,398.648,378.583,352.491,342.21,331.585,328.638,330.141,335.403,333.641,342.555,354.733,367.842,374.392,382.979,399.589,410.721,423.03,429.809,429.809,429.809,432.087,432.087,432.087,432.087,432.087,408.376,408.376,408.376,408.376,408.376,347.444,347.444,347.444,347.444,347.444,398.354,398.354,398.354,398.354,398.354,456.341,456.341,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115,468.115
70,272.193,272.193,272.193,272.193,272.193,273.674,271.907,259.254,274.077,300.807,309.691,315.016,321.348,394.399,374.657,348.93,338.842,328.398,325.55,327.096,332.367,330.675,339.56,351.687,364.742,371.296,379.874,396.414,407.522,419.799,419.799,419.799,429.435,429.435,429.435,429.435,429.435,415.232,415.232,415.232,415.232,415.232,352.358,352.358,352.358,352.358,352.358,397.862,397.862,397.862,397.862,397.862,452.568,452.568,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327,466.327
71,264.822,264.822,264.822,264.822,264.822,268.479,270.173,268.523,256.105,270.803,297.261,306.099,311.429,317.763,390.066,370.658,345.312,335.424,325.168,322.423,324.016,329.295,327.676,336.532,348.605,361.603,368.161,376.73,393.195,404.279,404.279,404.279,428.093,428.093,428.093,428.093,428.093,406.072,406.072,406.072,406.072,406.072,358.215,358.215,358.215,358.215,358.215,390.04,390.04,390.04,390.04,390.04,442.791,442.791,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082,452.082
72,256.484,256.484,256.484,256.484,256.484,260.623,264.492,266.287,264.759,252.591,267.155,293.325,302.115,307.452,313.787,385.293,366.238,341.293,331.615,321.558,318.921,320.562,325.85,324.309,333.136,345.152,358.09,364.652,373.212,389.595,389.595,389.595,419.685,419.685,419.685,419.685,419.685,413.992,413.992,413.992,413.992,413.992,362.656,362.656,362.656,362.656,362.656,368.869,368.869,368.869,368.869,368.869,419.2,419.2,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911,447.911
73,246.519,246.519,246.519,246.519,246.519,251.705,256.083,260.049,261.95,260.55,248.645,263.067,288.932,297.672,303.015,309.348,380.004,361.321,336.803,327.347,317.501,314.978,316.671,321.968,320.51,329.306,341.261,354.134,360.701,369.251,369.251,369.251,408.749,408.749,408.749,408.749,408.749,410.803,410.803,410.803,410.803,410.803,376.738,376.738,376.738,376.738,376.738,347.481,347.481,347.481,347.481,347.481,395.907,395.907,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415,437.415
74,235.776,235.776,235.776,235.776,235.776,241.424,246.863,251.359,255.423,257.432,256.167,244.541,258.812,284.349,293.035,298.383,304.712,374.454,356.166,332.104,322.885,313.263,310.86,312.608,317.915,316.546,325.309,337.197,350.001,356.575,356.575,356.575,392.314,392.314,392.314,392.314,392.314,414.554,414.554,414.554,414.554,414.554,393.358,393.358,393.358,393.358,393.358,335.851,335.851,335.851,335.851,335.851,386.317,386.317,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497,413.497
75,231.844,231.844,231.844,231.844,231.844,230.415,236.329,241.887,246.5,250.664,252.783,251.657,240.33,254.438,279.623,288.249,293.602,299.926,368.685,350.818,327.241,318.273,308.889,306.613,308.419,313.736,312.464,321.19,333.009,345.74,345.74,345.74,376.944,376.944,376.944,376.944,376.944,410.348,410.348,410.348,410.348,410.348,398.503,398.503,398.503,398.503,398.503,339.483,339.483,339.483,339.483,339.483,384.7,384.7,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218,390.218
76,229.522,229.522,229.522,229.522,229.522,225.954,224.979,231.013,236.686,241.415,245.679,247.91,246.933,235.923,249.856,274.666,283.226,288.582,294.901,362.607,345.186,322.123,313.419,304.288,302.146,304.015,309.341,308.172,316.859,328.604,328.604,328.604,356.345,356.345,356.345,356.345,356.345,407.122,407.122,407.122,407.122,407.122,388.041,388.041,388.041,388.041,388.041,343.802,343.802,343.802,343.802,343.802,375.822,375.822,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429,380.429
77,226.999,226.999,226.999,226.999,226.999,222.857,219.838,219.168,225.318,231.108,235.952,240.316,242.663,241.843,231.168,244.91,269.319,277.809,283.167,289.476,356.057,339.108,316.589,308.164,299.3,297.301,299.233,304.569,303.51,312.159,312.159,312.159,342.978,342.978,342.978,342.978,342.978,397.087,397.087,397.087,397.087,397.087,393.808,393.808,393.808,393.808,393.808,346.659,346.659,346.659,346.659,346.659,354.132,354.132,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223,378.223
78,218.237,218.237,218.237,218.237,218.237,219.441,215.9,213.279,212.926,219.189,225.089,230.047,234.512,236.977,236.317,225.997,239.535,263.513,271.927,277.285,283.583,348.955,332.506,310.565,302.435,293.853,292.005,294.005,299.35,298.411,298.411,298.411,331.067,331.067,331.067,331.067,331.067,384.612,384.612,384.612,384.612,384.612,388.836,388.836,388.836,388.836,388.836,358.546,358.546,358.546,358.546,358.546,332.328,332.328,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64,368.64
79,206.02,206.02,206.02,206.02,206.02,209.981,211.628,208.527,206.312,206.28,212.649,218.655,223.727,228.289,230.874,230.382,220.438,233.755,257.269,265.6,270.956,277.239,341.311,325.392,304.067,296.248,287.967,286.275,288.348,293.703,293.703,293.703,312.931,312.931,312.931,312.931,312.931,366.706,366.706,366.706,366.706,366.706,390.05,390.05,390.05,390.05,390.05,372.342,372.342,372.342,372.342,372.342,319.676,319.676,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472,346.472
80,192.23,192.23,192.23,192.23,192.23,197.211,201.494,203.392,200.736,198.938,199.231,205.699,211.804,216.984,221.64,224.344,224.025,214.481,227.558,250.575,258.815,264.166,270.429,333.104,317.745,297.074,289.584,281.621,280.093,282.243,282.243,282.243,295.432,295.432,295.432,295.432,295.432,349.509,349.509,349.509,349.509,349.509,383.286,383.286,383.286,383.286,383.286,374.707,374.707,374.707,374.707,374.707,321.168,321.168,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246,324.246
81,185.801,185.801,185.801,185.801,185.801,183.073,188.296,192.688,194.833,192.63,191.252,191.871,198.428,204.625,209.904,214.65,217.472,217.33,208.207,221.026,243.51,251.649,256.991,263.229,324.408,309.639,289.662,282.516,274.887,273.532,273.532,273.532,280.595,280.595,280.595,280.595,280.595,327.387,327.387,327.387,327.387,327.387,377.113,377.113,377.113,377.113,377.113,362.122,362.122,362.122,362.122,362.122,323.021,323.021,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032,311.032
82,177.462,177.462,177.462,177.462,177.462,175.98,173.877,179.118,183.61,185.995,184.245,183.286,184.228,190.86,197.137,202.508,207.335,210.272,210.309,201.629,214.171,236.086,244.116,249.444,255.652,315.232,301.082,281.835,275.047,267.769,267.769,267.769,274.275,274.275,274.275,274.275,274.275,311.969,311.969,311.969,311.969,311.969,364.502,364.502,364.502,364.502,364.502,364.512,364.512,364.512,364.512,364.512,323.317,323.317,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599,311.599
83,165.411,165.411,165.411,165.411,165.411,166.968,166.079,164.367,169.61,174.188,176.803,175.504,174.962,176.219,182.911,189.253,194.704,199.602,202.65,202.869,194.649,206.896,228.205,236.115,241.426,247.596,305.475,291.971,273.488,267.069,267.069,267.069,261.557,261.557,261.557,261.557,261.557,297.835,297.835,297.835,297.835,297.835,349.543,349.543,349.543,349.543,349.543,356.669,356.669,356.669,356.669,356.669,331.691,331.691,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322,312.322
84,154.669,154.669,154.669,154.669,154.669,154.372,156.347,155.794,154.466,159.695,164.343,167.177,166.324,166.192,167.755,174.489,180.878,186.396,191.355,194.505,194.908,187.168,199.096,219.761,227.539,232.826,238.949,295.015,282.185,264.504,264.504,264.504,251.146,251.146,251.146,251.146,251.146,277.977,277.977,277.977,277.977,277.977,329.479,329.479,329.479,329.479,329.479,354.098,354.098,354.098,354.098,354.098,341.23,341.23,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215,311.215
85,143.599,143.599,143.599,143.599,143.599,143.075,143.345,145.46,145.229,144.276,149.471,154.171,157.204,156.786,157.053,158.909,165.661,172.075,177.643,182.648,185.892,186.477,179.235,190.82,210.801,218.436,223.692,229.759,283.901,271.767,271.767,271.767,243.161,243.161,243.161,243.161,243.161,258.697,258.697,258.697,258.697,258.697,309.978,309.978,309.978,309.978,309.978,343.906,343.906,343.906,343.906,343.906,339.755,339.755,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634,317.634
86,137.402,137.402,137.402,137.402,137.402,131.677,131.763,132.309,134.542,134.613,134.017,139.157,143.883,147.093,147.092,147.735,149.864,156.608,163.025,168.62,173.654,176.982,177.743,171.009,182.232,201.493,208.973,214.189,220.191,272.309,272.309,272.309,239.689,239.689,239.689,239.689,239.689,241.832,241.832,241.832,241.832,241.832,286.213,286.213,286.213,286.213,286.213,333.988,333.988,333.988,333.988,333.988,324.503,324.503,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112,325.112
87,130.85,130.85,130.85,130.85,130.85,124.656,120.064,120.454,121.249,123.578,123.93,123.673,128.732,133.457,136.819,137.211,138.21,140.589,147.295,153.688,159.287,164.33,167.727,168.66,162.447,173.284,191.785,199.097,204.264,210.185,210.185,210.185,234.415,234.415,234.415,234.415,234.415,232.179,232.179,232.179,232.179,232.179,268.333,268.333,268.333,268.333,268.333,318.111,318.111,318.111,318.111,318.111,322.331,322.331,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963,321.963
88,111.472,111.472,111.472,111.472,111.472,117.187,112.29,108.492,109.156,110.168,112.568,113.175,113.234,118.186,122.881,126.364,127.124,128.452,131.054,137.69,144.028,149.605,154.634,158.084,159.18,153.5,163.923,181.622,188.75,193.857,193.857,193.857,237.51,237.51,237.51,237.51,237.51,216.974,216.974,216.974,216.974,216.974,251.533,251.533,251.533,251.533,251.533,300.057,300.057,300.057,300.057,300.057,310.699,310.699,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53,305.53
89,81.373,81.373,81.373,81.373,81.373,98.312,104.059,100.078,97.027,97.923,99.119,101.561,102.396,102.742,107.556,112.19,115.759,116.857,118.482,121.276,127.805,134.052,139.578,144.568,148.05,149.299,144.163,154.143,170.995,177.921,177.921,177.921,234.039,234.039,234.039,234.039,234.039,203.689,203.689,203.689,203.689,203.689,229.994,229.994,229.994,229.994,229.994,277.642,277.642,277.642,277.642,277.642,303.352,303.352,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17,301.17
90-94,231.732,231.732,231.732,231.732,231.732,235.999,256.739,281.591,301.714,316.76,326.896,330.799,334.585,340.547,347.61,358.153,371.628,386.373,400.763,415.523,429.671,446.743,466.661,489.584,514.331,538.597,558.25,567.796,582.51,608.903,608.903,608.903,705.802,705.802,705.802,705.802,705.802,878.828,878.828,878.828,878.828,878.828,880.416,880.416,880.416,880.416,880.416,1055.217,1055.217,1055.217,1055.217,1055.217,1261.607,1261.607,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56,1298.56
95-99,68.201,68.201,68.201,68.201,68.201,69.982,71.598,72.084,71.304,71.08,75.267,85.619,97.272,106.471,113.578,119.567,124.219,129.277,135.014,141.101,149.176,159.052,170.043,181.16,192.755,204.672,218.745,234.593,251.863,269.784,269.784,269.784,310.089,310.089,310.089,310.089,310.089,410.319,410.319,410.319,410.319,410.319,532.597,532.597,532.597,532.597,532.597,562.356,562.356,562.356,562.356,562.356,704.212,704.212,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734,775.734
100 & over,9.141,9.141,9.141,9.141,9.141,9.6,10.134,10.632,11.143,11.685,12.244,12.715,13.033,13.186,13.59,15.112,18.132,21.456,24.133,26.405,28.786,31.337,34.229,37.275,40.483,44.594,49.617,55.396,61.527,68.137,68.137,68.137,93.783,93.783,93.783,93.783,93.783,144.976,144.976,144.976,144.976,144.976,216.971,216.971,216.971,216.971,216.971,311.585,311.585,311.585,311.585,311.585,381.62,381.62,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94,425.94
