  Ages,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
50,446.622,446.622,446.622,446.622,446.622,453.562,460.834,463.964,458.959,460.629,451.192,449.205,437.232,445.503,432.912,414.364,395.582,388.931,381.553,375.622,380.745,408.295,424.646,424.349,419.982,422.374,422.208,436.799,438.475,433.506,482.235,482.235,482.235,482.235,457.742,457.742,457.742,457.742,457.742,423.029,423.029,423.029,423.029,423.029,454.545,454.545,454.545,454.545,454.545,486.654,486.654,486.654,486.654,486.654,492.393,483.6375952,486.0364978,488.4354004,490.834303,493.2332056,495.6321082,498.0310108,500.4299134,502.828816,505.2277186,507.6266212,510.0255238,512.4244264,514.823329,517.2222316,519.6211342,522.0200368,524.4189394,526.817842,529.2167446,531.6156472,534.0145498,536.4134524,538.812355,541.2112576,543.6101602,546.0090628,548.4079654,550.806868,553.2057706,555.6046732,558.0035758,560.4024784,562.801381,565.2002835,567.5991861,569.9980887,572.3969913
51,432.048,432.048,432.048,432.048,432.048,445.176,452.198,459.493,462.68,457.712,459.416,450.027,448.077,436.162,444.439,431.903,413.422,394.703,388.086,380.74,374.838,379.963,407.467,423.797,423.513,419.167,421.565,421.411,435.983,437.666,470.001,470.001,470.001,470.001,454.11,454.11,454.11,454.11,454.11,432.388,432.388,432.388,432.388,432.388,438.708,438.708,438.708,438.708,438.708,477.629,477.629,477.629,477.629,477.629,486,471.1589286,472.8652597,474.5715909,476.2779221,477.9842532,479.6905844,481.3969156,483.1032468,484.8095779,486.5159091,488.2222403,489.9285714,491.6349026,493.3412338,495.0475649,496.7538961,498.4602273,500.1665584,501.8728896,503.5792208,505.2855519,506.9918831,508.6982143,510.4045455,512.1108766,513.8172078,515.523539,517.2298701,518.9362013,520.6425325,522.3488636,524.0551948,525.761526,527.4678571,529.1741883,530.8805195,532.5868506,534.2931818
52,414.979,414.979,414.979,414.979,414.979,430.482,443.676,450.722,458.06,461.267,456.358,458.084,448.756,446.845,434.992,443.272,430.795,412.384,393.734,387.152,379.839,373.968,379.095,406.548,422.854,422.584,418.261,420.665,420.522,435.075,455.147,455.147,455.147,455.147,464.526,464.526,464.526,464.526,464.526,441.968,441.968,441.968,441.968,441.968,431.181,431.181,431.181,431.181,431.181,472.529,472.529,472.529,472.529,472.529,476.899,459.5497857,460.0806364,460.611487,461.1423377,461.6731883,462.204039,462.7348896,463.2657403,463.7965909,464.3274416,464.8582922,465.3891429,465.9199935,466.4508442,466.9816948,467.5125455,468.0433961,468.5742468,469.1050974,469.6359481,470.1667987,470.6976494,471.2285,471.7593506,472.2902013,472.8210519,473.3519026,473.8827532,474.4136039,474.9444545,475.4753052,476.0061558,476.5370065,477.0678571,477.5987078,478.1295584,478.6604091,479.1912597
53,406.516,406.516,406.516,406.516,406.516,413.311,428.872,442.067,449.152,456.502,459.744,454.889,456.646,447.383,445.511,433.724,442.006,429.591,411.255,392.679,386.133,378.857,373.018,378.147,405.544,421.822,421.566,417.268,419.678,419.549,448.877,448.877,448.877,448.877,461.309,461.309,461.309,461.309,461.309,445.491,445.491,445.491,445.491,445.491,419.822,419.822,419.822,419.822,419.822,475.075,475.075,475.075,475.075,475.075,471.727,457.2728095,457.8031861,458.3335628,458.8639394,459.394316,459.9246926,460.4550693,460.9854459,461.5158225,462.0461991,462.5765758,463.1069524,463.637329,464.1677056,464.6980823,465.2284589,465.7588355,466.2892121,466.8195887,467.3499654,467.880342,468.4107186,468.9410952,469.4714719,470.0018485,470.5322251,471.0626017,471.5929784,472.123355,472.6537316,473.1841082,473.7144848,474.2448615,474.7752381,475.3056147,475.8359913,476.366368,476.8967446
54,397.713,397.713,397.713,397.713,397.713,404.706,411.598,427.149,440.355,447.454,454.827,458.095,453.301,455.09,445.896,444.063,432.346,440.63,428.281,410.026,391.528,385.023,377.785,371.981,377.111,404.445,420.692,420.452,416.18,418.598,429.811,429.811,429.811,429.811,467.267,467.267,467.267,467.267,467.267,453.95,453.95,453.95,453.95,453.95,412.573,412.573,412.573,412.573,412.573,460.753,460.753,460.753,460.753,460.753,474.178,442.6225476,441.9653203,441.3080931,440.6508658,439.9936385,439.3364113,438.679184,438.0219567,437.3647294,436.7075022,436.0502749,435.3930476,434.7358203,434.0785931,433.4213658,432.7641385,432.1069113,431.449684,430.7924567,430.1352294,429.4780022,428.8207749,428.1635476,427.5063203,426.8490931,426.1918658,425.5346385,424.8774113,424.220184,423.5629567,422.9057294,422.2485022,421.5912749,420.9340476,420.2768203,419.6195931,418.9623658,418.3051385
55,383.256,383.256,383.256,383.256,383.256,395.623,402.719,409.637,425.184,438.38,445.503,452.89,456.191,451.461,453.282,444.161,442.369,430.726,439.01,426.734,408.566,390.153,383.69,376.493,370.727,375.856,403.121,419.335,419.11,414.867,433.385,433.385,433.385,433.385,476.958,476.958,476.958,476.958,476.958,453.038,453.038,453.038,453.038,453.038,418.948,418.948,418.948,418.948,418.948,450.42,450.42,450.42,450.42,450.42,459.667,431.4083333,429.6900996,427.9718658,426.253632,424.5353983,422.8171645,421.0989307,419.380697,417.6624632,415.9442294,414.2259957,412.5077619,410.7895281,409.0712944,407.3530606,405.6348268,403.9165931,402.1983593,400.4801255,398.7618918,397.043658,395.3254242,393.6071905,391.8889567,390.1707229,388.4524892,386.7342554,385.0160216,383.2977879,381.5795541,379.8613203,378.1430866,376.4248528,374.706619,372.9883853,371.2701515,369.5519177,367.833684
56,370.436,370.436,370.436,370.436,370.436,380.926,393.373,400.495,407.444,422.97,436.163,443.305,450.71,454.044,449.381,451.234,442.19,440.441,428.878,437.16,424.96,406.886,388.564,382.147,374.994,369.268,374.396,401.584,417.76,417.552,430.139,430.139,430.139,430.139,464.067,464.067,464.067,464.067,464.067,448.696,448.696,448.696,448.696,448.696,427.526,427.526,427.526,427.526,427.526,434.062,434.062,434.062,434.062,434.062,449.152,424.7931429,423.0604545,421.3277662,419.5950779,417.8623896,416.1297013,414.397013,412.6643247,410.9316364,409.1989481,407.4662597,405.7335714,404.0008831,402.2681948,400.5355065,398.8028182,397.0701299,395.3374416,393.6047532,391.8720649,390.1393766,388.4066883,386.674,384.9413117,383.2086234,381.4759351,379.7432468,378.0105584,376.2778701,374.5451818,372.8124935,371.0798052,369.3471169,367.6144286,365.8817403,364.1490519,362.4163636,360.6836753
57,356.437,356.437,356.437,356.437,356.437,367.987,378.565,391.004,398.156,405.128,420.632,433.816,440.978,448.401,451.767,447.173,449.059,440.096,438.392,426.912,435.192,423.071,405.099,386.874,380.505,373.4,367.716,372.842,399.947,416.08,414.092,414.092,414.092,414.092,448.59,448.59,448.59,448.59,448.59,458.217,458.217,458.217,458.217,458.217,436.286,436.286,436.286,436.286,436.286,425.943,425.943,425.943,425.943,425.943,432.739,424.3970952,422.8144978,421.2319004,419.649303,418.0667056,416.4841082,414.9015108,413.3189134,411.736316,410.1537186,408.5711212,406.9885238,405.4059264,403.823329,402.2407316,400.6581342,399.0755368,397.4929394,395.910342,394.3277446,392.7451472,391.1625498,389.5799524,387.997355,386.4147576,384.8321602,383.2495628,381.6669654,380.084368,378.5017706,376.9191732,375.3365758,373.7539784,372.171381,370.5887835,369.0061861,367.4235887,365.8409913
58,356.847,356.847,356.847,356.847,356.847,353.86,365.482,376.054,388.485,395.659,402.656,418.133,431.305,438.484,445.922,449.321,444.798,446.718,437.838,436.182,424.79,433.064,421.028,403.165,385.043,378.725,371.671,366.032,371.156,398.169,412.4,412.4,412.4,412.4,441.542,441.542,441.542,441.542,441.542,454.194,454.194,454.194,454.194,454.194,438.982,438.982,438.982,438.982,438.982,413.996,413.996,413.996,413.996,413.996,424.51,417.2922381,415.5392381,413.7862381,412.0332381,410.2802381,408.5272381,406.7742381,405.0212381,403.2682381,401.5152381,399.7622381,398.0092381,396.2562381,394.5032381,392.7502381,390.9972381,389.2442381,387.4912381,385.7382381,383.9852381,382.2322381,380.4792381,378.7262381,376.9732381,375.2202381,373.4672381,371.7142381,369.9612381,368.2082381,366.4552381,364.7022381,362.9492381,361.1962381,359.4432381,357.6902381,355.9372381,354.1842381,352.4312381
59,352.847,352.847,352.847,352.847,352.847,354.05,351.231,362.825,373.392,385.809,393.005,400.023,415.468,428.623,435.816,443.268,446.699,442.249,444.204,435.412,433.804,422.505,430.772,418.825,401.076,383.066,376.8,369.802,364.21,369.331,408.034,408.034,408.034,408.034,421.859,421.859,421.859,421.859,421.859,459.139,459.139,459.139,459.139,459.139,446.461,446.461,446.461,446.461,446.461,406.07,406.07,406.07,406.07,406.07,412.461,418.6749286,417.4284675,416.1820065,414.9355455,413.6890844,412.4426234,411.1961623,409.9497013,408.7032403,407.4567792,406.2103182,404.9638571,403.7173961,402.4709351,401.224474,399.978013,398.7315519,397.4850909,396.2386299,394.9921688,393.7457078,392.4992468,391.2527857,390.0063247,388.7598636,387.5134026,386.2669416,385.0204805,383.7740195,382.5275584,381.2810974,380.0346364,378.7881753,377.5417143,376.2952532,375.0487922,373.8023312,372.5558701
60,341.873,341.873,341.873,341.873,341.873,349.961,351.302,348.551,360.117,370.673,383.07,390.286,397.323,412.731,425.865,433.071,440.534,443.996,439.622,441.61,432.911,431.352,420.15,428.408,416.556,398.929,381.037,374.827,367.887,362.346,410.131,410.131,410.131,410.131,424.62,424.62,424.62,424.62,424.62,467.891,467.891,467.891,467.891,467.891,444.858,444.858,444.858,444.858,444.858,411.735,411.735,411.735,411.735,411.735,404.518,420.0206667,418.5938095,417.1669524,415.7400952,414.3132381,412.886381,411.4595238,410.0326667,408.6058095,407.1789524,405.7520952,404.3252381,402.898381,401.4715238,400.0446667,398.6178095,397.1909524,395.7640952,394.3372381,392.910381,391.4835238,390.0566667,388.6298095,387.2029524,385.7760952,384.3492381,382.922381,381.4955238,380.0686667,378.6418095,377.2149524,375.7880952,374.3612381,372.934381,371.5075238,370.0806667,368.6538095,367.2269524
61,344.494,344.494,344.494,344.494,344.494,338.928,347.102,348.473,345.796,357.327,367.868,380.244,387.476,394.53,409.896,423.003,430.22,437.692,441.184,436.89,438.911,430.308,428.799,417.7,425.947,414.196,396.698,378.933,372.781,365.904,408.149,408.149,408.149,408.149,420.798,420.798,420.798,420.798,420.798,454.579,454.579,454.579,454.579,454.579,440.007,440.007,440.007,440.007,440.007,419.672,419.672,419.672,419.672,419.672,410.091,426.0495,425.4506623,424.8518247,424.252987,423.6541494,423.0553117,422.456474,421.8576364,421.2587987,420.659961,420.0611234,419.4622857,418.8634481,418.2646104,417.6657727,417.0669351,416.4680974,415.8692597,415.2704221,414.6715844,414.0727468,413.4739091,412.8750714,412.2762338,411.6773961,411.0785584,410.4797208,409.8808831,409.2820455,408.6832078,408.0843701,407.4855325,406.8866948,406.2878571,405.6890195,405.0901818,404.4913442,403.8925065
62,350.523,350.523,350.523,350.523,350.523,341.294,335.946,344.09,345.496,342.891,354.384,364.906,377.256,384.502,391.57,406.887,419.963,427.19,434.668,438.189,433.977,436.031,427.528,426.07,415.081,423.312,411.668,394.308,376.679,370.592,390.023,390.023,390.023,390.023,404.402,404.402,404.402,404.402,404.402,438.704,438.704,438.704,438.704,438.704,448.687,448.687,448.687,448.687,448.687,427.699,427.699,427.699,427.699,427.699,417.848,441.8457381,442.9862251,444.1267121,445.2671991,446.4076861,447.5481732,448.6886602,449.8291472,450.9696342,452.1101212,453.2506082,454.3910952,455.5315823,456.6720693,457.8125563,458.9530433,460.0935303,461.2340173,462.3745043,463.5149913,464.6554784,465.7959654,466.9364524,468.0769394,469.2174264,470.3579134,471.4984004,472.6388874,473.7793745,474.9198615,476.0603485,477.2008355,478.3413225,479.4818095,480.6222965,481.7627835,482.9032706,484.0437576
63,360.339,360.339,360.339,360.339,360.339,347.021,338.075,332.826,340.939,342.377,339.851,351.3,361.797,374.116,381.374,388.453,403.715,416.753,423.986,431.467,435.017,430.89,432.977,424.578,423.174,412.3,420.514,408.983,391.771,374.288,361.266,361.266,361.266,361.266,402.056,402.056,402.056,402.056,402.056,431.099,431.099,431.099,431.099,431.099,444.068,444.068,444.068,444.068,444.068,429.744,429.744,429.744,429.744,429.744,425.694,443.6909286,445.2362987,446.7816688,448.327039,449.8724091,451.4177792,452.9631494,454.5085195,456.0538896,457.5992597,459.1446299,460.69,462.2353701,463.7807403,465.3261104,466.8714805,468.4168506,469.9622208,471.5075909,473.052961,474.5983312,476.1437013,477.6890714,479.2344416,480.7798117,482.3251818,483.8705519,485.4159221,486.9612922,488.5066623,490.0520325,491.5974026,493.1427727,494.6881429,496.233513,497.7788831,499.3242532,500.8696234
64,378.978,378.978,378.978,378.978,378.978,356.423,343.471,334.678,329.535,337.614,339.087,336.638,348.039,358.508,370.79,378.055,385.143,400.342,413.336,420.572,428.053,431.631,427.592,429.712,421.423,420.074,409.322,417.515,406.105,389.05,353.809,353.809,353.809,353.809,397.051,397.051,397.051,397.051,397.051,411.154,411.154,411.154,411.154,411.154,448.159,448.159,448.159,448.159,448.159,436.408,436.408,436.408,436.408,436.408,427.544,451.7139048,454.2878788,456.8618528,459.4358268,462.0098009,464.5837749,467.1577489,469.7317229,472.305697,474.879671,477.453645,480.027619,482.6015931,485.1755671,487.7495411,490.3235152,492.8974892,495.4714632,498.0454372,500.6194113,503.1933853,505.7673593,508.3413333,510.9153074,513.4892814,516.0632554,518.6372294,521.2112035,523.7851775,526.3591515,528.9331255,531.5070996,534.0810736,536.6550476,539.2290216,541.8029957,544.3769697,546.9509437
65,410.882,410.882,410.882,410.882,410.882,374.45,352.427,339.697,331.065,326.03,334.073,335.58,333.214,344.561,354.997,367.235,374.504,381.597,396.725,409.668,416.904,424.383,427.987,424.037,426.19,418.017,416.725,406.102,414.273,402.99,356.489,356.489,356.489,356.489,398.153,398.153,398.153,398.153,398.153,412.935,412.935,412.935,412.935,412.935,455.749,455.749,455.749,455.749,455.749,434.001,434.001,434.001,434.001,434.001,433.935,453.7211429,456.2753377,458.8295325,461.3837273,463.9379221,466.4921169,469.0463117,471.6005065,474.1547013,476.7088961,479.2630909,481.8172857,484.3714805,486.9256753,489.4798701,492.0340649,494.5882597,497.1424545,499.6966494,502.2508442,504.805039,507.3592338,509.9134286,512.4676234,515.0218182,517.576013,520.1302078,522.6844026,525.2385974,527.7927922,530.346987,532.9011818,535.4553766,538.0095714,540.5637662,543.117961,545.6721558,548.2263506
66,317.259,317.259,317.259,317.259,317.259,405.501,369.866,348.215,335.72,327.253,322.332,330.334,331.877,329.594,340.882,351.279,363.467,370.735,377.83,392.877,405.763,412.994,420.468,424.096,420.24,422.426,414.374,413.141,402.655,410.798,360.179,360.179,360.179,360.179,395.147,395.147,395.147,395.147,395.147,408.167,408.167,408.167,408.167,408.167,441.712,441.712,441.712,441.712,441.712,428.283,428.283,428.283,428.283,428.283,431.314,444.5425238,446.8695108,449.1964978,451.5234848,453.8504719,456.1774589,458.5044459,460.8314329,463.1584199,465.4854069,467.8123939,470.139381,472.466368,474.793355,477.120342,479.447329,481.774316,484.101303,486.42829,488.7552771,491.0822641,493.4092511,495.7362381,498.0632251,500.3902121,502.7171991,505.0441861,507.3711732,509.6981602,512.0251472,514.3521342,516.6791212,519.0061082,521.3330952,523.6600823,525.9870693,528.3140563,530.6410433
67,306.949,306.949,306.949,306.949,306.949,312.709,400.069,365.051,343.787,331.537,323.242,318.44,326.398,327.977,325.781,337.004,347.355,359.485,366.748,373.841,388.797,401.617,408.841,416.304,419.955,416.197,418.415,410.49,409.319,398.979,362.791,362.791,362.791,362.791,376.479,376.479,376.479,376.479,376.479,391.172,391.172,391.172,391.172,391.172,425.162,425.162,425.162,425.162,425.162,435.646,435.646,435.646,435.646,435.646,425.401,448.3640952,452.0348745,455.7056537,459.3764329,463.0472121,466.7179913,470.3887706,474.0595498,477.730329,481.4011082,485.0718874,488.7426667,492.4134459,496.0842251,499.7550043,503.4257835,507.0965628,510.767342,514.4381212,518.1089004,521.7796797,525.4504589,529.1212381,532.7920173,536.4627965,540.1335758,543.804355,547.4751342,551.1459134,554.8166926,558.4874719,562.1582511,565.8290303,569.4998095,573.1705887,576.841368,580.5121472,584.1829264
68,306.685,306.685,306.685,306.685,306.685,302.064,308.081,394.315,359.941,339.082,327.084,318.972,314.294,322.204,323.819,321.714,332.864,343.162,355.208,362.443,369.528,384.384,397.129,404.341,411.789,415.461,411.806,414.055,406.267,405.161,375.915,375.915,375.915,375.915,347.523,347.523,347.523,347.523,347.523,387.624,387.624,387.624,387.624,387.624,416.501,416.501,416.501,416.501,416.501,429.902,429.902,429.902,429.902,429.902,432.38,451.7219048,456.6830736,461.6442424,466.6054113,471.5665801,476.5277489,481.4889177,486.4500866,491.4112554,496.3724242,501.3335931,506.2947619,511.2559307,516.2170996,521.1782684,526.1394372,531.1006061,536.0617749,541.0229437,545.9841126,550.9452814,555.9064502,560.867619,565.8287879,570.7899567,575.7511255,580.7122944,585.6734632,590.634632,595.5958009,600.5569697,605.5181385,610.4793074,615.4404762,620.401645,625.3628139,630.3239827,635.2851515
69,284.257,284.257,284.257,284.257,284.257,301.243,297.096,303.172,388.21,354.507,334.072,322.338,314.415,309.868,317.725,319.379,317.367,328.437,338.638,350.574,357.794,364.865,379.61,392.271,399.465,406.892,410.585,407.037,409.318,401.676,387.999,387.999,387.999,387.999,338.983,338.983,338.983,338.983,338.983,381.349,381.349,381.349,381.349,381.349,395.828,395.828,395.828,395.828,395.828,432.4,432.4,432.4,432.4,432.4,426.311,447.2315,452.5247922,457.8180844,463.1113766,468.4046688,473.697961,478.9912532,484.2845455,489.5778377,494.8711299,500.1644221,505.4577143,510.7510065,516.0442987,521.3375909,526.6308831,531.9241753,537.2174675,542.5107597,547.8040519,553.0973442,558.3906364,563.6839286,568.9772208,574.270513,579.5638052,584.8570974,590.1503896,595.4436818,600.736974,606.0302662,611.3235584,616.6168506,621.9101429,627.2034351,632.4967273,637.7900195,643.0833117
70,253.211,253.211,253.211,253.211,253.211,278.654,295.739,291.853,297.984,381.743,348.743,328.751,317.294,309.57,305.158,312.959,314.651,312.736,323.685,333.784,345.633,352.832,359.884,374.504,387.071,394.242,401.643,405.354,401.92,404.233,393.956,393.956,393.956,393.956,340.042,340.042,340.042,340.042,340.042,380.832,380.832,380.832,380.832,380.832,396.002,396.002,396.002,396.002,396.002,438.114,438.114,438.114,438.114,438.114,428.425,451.552619,457.0904113,462.6282035,468.1659957,473.7037879,479.2415801,484.7793723,490.3171645,495.8549567,501.3927489,506.9305411,512.4683333,518.0061255,523.5439177,529.08171,534.6195022,540.1572944,545.6950866,551.2328788,556.770671,562.3084632,567.8462554,573.3840476,578.9218398,584.459632,589.9974242,595.5352165,601.0730087,606.6108009,612.1485931,617.6863853,623.2241775,628.7619697,634.2997619,639.8375541,645.3753463,650.9131385,656.4509307
71,227.012,227.012,227.012,227.012,227.012,247.668,272.988,289.932,286.31,292.487,374.885,342.622,323.093,311.926,304.41,300.14,307.88,309.611,307.779,318.615,328.637,340.39,347.562,354.589,369.074,381.535,388.677,396.048,399.775,396.46,380.951,380.951,380.951,380.951,341.909,341.909,341.909,341.909,341.909,376.254,376.254,376.254,376.254,376.254,389.766,389.766,389.766,389.766,389.766,422.927,422.927,422.927,422.927,422.927,433.708,438.2425,443.0697922,447.8970844,452.7243766,457.5516688,462.378961,467.2062532,472.0335455,476.8608377,481.6881299,486.5154221,491.3427143,496.1700065,500.9972987,505.8245909,510.6518831,515.4791753,520.3064675,525.1337597,529.9610519,534.7883442,539.6156364,544.4429286,549.2702208,554.097513,558.9248052,563.7520974,568.5793896,573.4066818,578.233974,583.0612662,587.8885584,592.7158506,597.5431429,602.3704351,607.1977273,612.0250195,616.8523117
72,234.514,234.514,234.514,234.514,234.514,221.511,242.08,267.033,283.815,280.459,286.674,367.622,336.129,317.085,306.222,298.924,294.803,302.475,304.245,302.518,313.246,323.183,334.83,341.967,348.962,363.299,375.644,382.752,390.087,393.829,385.062,385.062,385.062,385.062,342.549,342.549,342.549,342.549,342.549,356.683,356.683,356.683,356.683,356.683,371.779,371.779,371.779,371.779,371.779,405.272,405.272,405.272,405.272,405.272,418.275,414.7403095,418.6790823,422.617855,426.5566277,430.4954004,434.4341732,438.3729459,442.3117186,446.2504913,450.1892641,454.1280368,458.0668095,462.0055823,465.944355,469.8831277,473.8219004,477.7606732,481.6994459,485.6382186,489.5769913,493.5157641,497.4545368,501.3933095,505.3320823,509.270855,513.2096277,517.1484004,521.0871732,525.0259459,528.9647186,532.9034913,536.8422641,540.7810368,544.7198095,548.6585823,552.597355,556.5361277,560.4749004
73,231.22,231.22,231.22,231.22,231.22,228.278,216.009,236.252,260.806,277.403,274.312,280.556,359.961,329.273,310.736,300.189,293.12,289.156,296.754,298.563,296.944,307.554,317.395,328.922,336.018,342.974,357.149,369.365,376.432,383.727,379.875,379.875,379.875,379.875,352.917,352.917,352.917,352.917,352.917,327.497,327.497,327.497,327.497,327.497,366.546,366.546,366.546,366.546,366.546,395.126,395.126,395.126,395.126,395.126,400.387,397.6999286,400.9072078,404.114487,407.3217662,410.5290455,413.7363247,416.9436039,420.1508831,423.3581623,426.5654416,429.7727208,432.98,436.1872792,439.3945584,442.6018377,445.8091169,449.0163961,452.2236753,455.4309545,458.6382338,461.845513,465.0527922,468.2600714,471.4673506,474.6746299,477.8819091,481.0891883,484.2964675,487.5037468,490.711026,493.9183052,497.1255844,500.3328636,503.5401429,506.7474221,509.9547013,513.1619805,516.3692597
74,224.195,224.195,224.195,224.195,224.195,224.489,222.059,210.289,230.177,254.3,270.688,267.864,274.126,351.889,322.044,304.036,293.819,286.989,283.189,290.705,292.553,291.047,301.528,311.262,322.656,329.702,336.613,350.609,362.682,369.704,380.254,380.254,380.254,380.254,362.043,362.043,362.043,362.043,362.043,317.629,317.629,317.629,317.629,317.629,358.674,358.674,358.674,358.674,358.674,373.622,373.622,373.622,373.622,373.622,389.912,373.556881,375.2665887,376.9762965,378.6860043,380.3957121,382.1054199,383.8151277,385.5248355,387.2345433,388.9442511,390.6539589,392.3636667,394.0733745,395.7830823,397.49279,399.2024978,400.9122056,402.6219134,404.3316212,406.041329,407.7510368,409.4607446,411.1704524,412.8801602,414.589868,416.2995758,418.0092835,419.7189913,421.4286991,423.1384069,424.8481147,426.5578225,428.2675303,429.9772381,431.6869459,433.3966537,435.1063615,436.8160693
75,210.965,210.965,210.965,210.965,210.965,217.025,217.759,215.573,204.31,223.815,247.473,263.627,261.07,267.338,343.356,314.391,296.935,287.064,280.483,276.853,284.28,286.167,284.778,295.117,304.733,315.979,322.967,329.824,343.624,355.543,370.722,370.722,370.722,370.722,365.131,365.131,365.131,365.131,365.131,316.603,316.603,316.603,316.603,316.603,356.066,356.066,356.066,356.066,356.066,371.709,371.709,371.709,371.709,371.709,368.194,365.9608571,367.1272597,368.2936623,369.4600649,370.6264675,371.7928701,372.9592727,374.1256753,375.2920779,376.4584805,377.6248831,378.7912857,379.9576883,381.1240909,382.2904935,383.4568961,384.6232987,385.7897013,386.9561039,388.1225065,389.2889091,390.4553117,391.6217143,392.7881169,393.9545195,395.1209221,396.2873247,397.4537273,398.6201299,399.7865325,400.9529351,402.1193377,403.2857403,404.4521429,405.6185455,406.7849481,407.9513506,409.1177532
76,198.638,198.638,198.638,198.638,198.638,203.531,209.853,210.737,208.791,198.045,217.137,240.293,256.185,253.893,260.155,334.319,306.272,289.393,279.88,273.56,270.108,277.439,279.364,278.093,288.278,297.764,308.847,315.768,322.563,336.149,365.753,365.753,365.753,365.753,350.406,350.406,350.406,350.406,350.406,316.089,316.089,316.089,316.089,316.089,349.448,349.448,349.448,349.448,349.448,363.563,363.563,363.563,363.563,363.563,365.735,361.8549048,363.3080996,364.7612944,366.2144892,367.667684,369.1208788,370.5740736,372.0272684,373.4804632,374.933658,376.3868528,377.8400476,379.2932424,380.7464372,382.199632,383.6528268,385.1060216,386.5592165,388.0124113,389.4656061,390.9188009,392.3719957,393.8251905,395.2783853,396.7315801,398.1847749,399.6379697,401.0911645,402.5443593,403.9975541,405.4507489,406.9039437,408.3571385,409.8103333,411.2635281,412.7167229,414.1699177,415.6231126
77,187.349,187.349,187.349,187.349,187.349,190.894,196.105,202.379,203.406,201.7,191.482,210.127,232.741,248.34,246.311,252.554,324.745,297.659,281.383,272.245,266.195,262.929,270.155,272.117,270.969,280.984,290.327,301.231,308.075,314.8,353.658,353.658,353.658,353.658,351.148,351.148,351.148,351.148,351.148,314.131,314.131,314.131,314.131,314.131,328.771,328.771,328.771,328.771,328.771,344.327,344.327,344.327,344.327,344.327,357.095,337.8402857,338.037974,338.2356623,338.4333506,338.631039,338.8287273,339.0264156,339.2241039,339.4217922,339.6194805,339.8171688,340.0148571,340.2125455,340.4102338,340.6079221,340.8056104,341.0032987,341.200987,341.3986753,341.5963636,341.7940519,341.9917403,342.1894286,342.3871169,342.5848052,342.7824935,342.9801818,343.1778701,343.3755584,343.5732468,343.7709351,343.9686234,344.1663117,344.364,344.5616883,344.7593766,344.9570649,345.1547532
78,171.335,171.335,171.335,171.335,171.335,179.25,183.189,188.395,194.608,195.772,194.304,184.624,202.786,224.815,240.089,238.321,244.529,314.622,288.539,272.893,264.146,258.38,255.305,262.417,264.414,263.393,273.223,282.408,293.117,299.874,337.785,337.785,337.785,337.785,343.082,343.082,343.082,343.082,343.082,320.703,320.703,320.703,320.703,320.703,299.325,299.325,299.325,299.325,299.325,336.759,336.759,336.759,336.759,336.759,337.549,320.1589524,319.667368,319.1757835,318.6841991,318.1926147,317.7010303,317.2094459,316.7178615,316.2262771,315.7346926,315.2431082,314.7515238,314.2599394,313.768355,313.2767706,312.7851861,312.2936017,311.8020173,311.3104329,310.8188485,310.3272641,309.8356797,309.3440952,308.8525108,308.3609264,307.869342,307.3777576,306.8861732,306.3945887,305.9030043,305.4114199,304.9198355,304.4282511,303.9366667,303.4450823,302.9534978,302.4619134,301.970329
79,160.481,160.481,160.481,160.481,160.481,163.097,171.226,175.222,180.409,186.545,187.839,186.602,177.47,195.113,216.511,231.428,229.916,236.073,303.937,278.901,263.912,255.572,250.099,247.224,254.21,256.243,255.352,264.981,273.992,284.487,321.717,321.717,321.717,321.717,339.716,339.716,339.716,339.716,339.716,325.637,325.637,325.637,325.637,325.637,287.52,287.52,287.52,287.52,287.52,326.553,326.553,326.553,326.553,326.553,329.423,307.8204762,306.6848788,305.5492814,304.413684,303.2780866,302.1424892,301.0068918,299.8712944,298.735697,297.6000996,296.4645022,295.3289048,294.1933074,293.05771,291.9221126,290.7865152,289.6509177,288.5153203,287.3797229,286.2441255,285.1085281,283.9729307,282.8373333,281.7017359,280.5661385,279.4305411,278.2949437,277.1593463,276.0237489,274.8881515,273.7525541,272.6169567,271.4813593,270.3457619,269.2101645,268.0745671,266.9389697,265.8033723
