  Ages,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
49,454.818,454.818,454.818,454.818,454.818,462.014,465.115,460.028,461.687,452.19,450.18,438.15,446.415,433.772,415.16,396.318,389.634,382.225,376.267,381.386,408.979,425.35,425.041,420.654,423.04,422.862,437.469,439.14,434.153,452.262,457.125,461.988,466.851,471.714,468.9688,466.2236,463.4784,460.7332,457.988,449.5864,441.1848,432.7832,424.3816,415.98,425.6532,435.3264,444.9996,454.6728,464.346,470.0596,475.7732,481.4868,487.2004,492.914,483.48,473.4154762,474.9068398,476.3982035,477.8895671,479.3809307,480.8722944,482.363658,483.8550216,485.3463853,486.8377489,488.3291126,489.8204762,491.3118398,492.8032035,494.2945671,495.7859307,497.2772944,498.768658,500.2600216,501.7513853,503.2427489,504.7341126,506.2254762,507.7168398,509.2082035,510.6995671,512.1909307,513.6822944,515.173658,516.6650216,518.1563853,519.6477489,521.1391126,522.6304762,524.1218398,525.6132035,527.1045671,528.5959307
50,446.622,446.622,446.622,446.622,446.622,453.562,460.834,463.964,458.959,460.629,451.192,449.205,437.232,445.503,432.912,414.364,395.582,388.931,381.553,375.622,380.745,408.295,424.646,424.349,419.982,422.374,422.208,436.799,438.475,433.506,445.68825,457.8705,470.05275,482.235,477.3364,472.4378,467.5392,462.6406,457.742,450.7994,443.8568,436.9142,429.9716,423.029,429.3322,435.6354,441.9386,448.2418,454.545,460.9668,467.3886,473.8104,480.2322,486.654,492.393,466.546481,467.4299056,468.3133303,469.196755,470.0801797,470.9636043,471.847029,472.7304537,473.6138784,474.497303,475.3807277,476.2641524,477.1475771,478.0310017,478.9144264,479.7978511,480.6812758,481.5647004,482.4481251,483.3315498,484.2149745,485.0983991,485.9818238,486.8652485,487.7486732,488.6320978,489.5155225,490.3989472,491.2823719,492.1657965,493.0492212,493.9326459,494.8160706,495.6994952,496.5829199,497.4663446,498.3497693,499.2331939
51,432.048,432.048,432.048,432.048,432.048,445.176,452.198,459.493,462.68,457.712,459.416,450.027,448.077,436.162,444.439,431.903,413.422,394.703,388.086,380.74,374.838,379.963,407.467,423.797,423.513,419.167,421.565,421.411,435.983,437.666,445.74975,453.8335,461.91725,470.001,466.8228,463.6446,460.4664,457.2882,454.11,449.7656,445.4212,441.0768,436.7324,432.388,433.652,434.916,436.18,437.444,438.708,446.4922,454.2764,462.0606,469.8448,477.629,486,457.0109381,457.4971316,457.9833251,458.4695186,458.9557121,459.4419056,459.9280991,460.4142926,460.9004861,461.3866797,461.8728732,462.3590667,462.8452602,463.3314537,463.8176472,464.3038407,464.7900342,465.2762277,465.7624212,466.2486147,466.7348082,467.2210017,467.7071952,468.1933887,468.6795823,469.1657758,469.6519693,470.1381628,470.6243563,471.1105498,471.5967433,472.0829368,472.5691303,473.0553238,473.5415173,474.0277108,474.5139043,475.0000978
52,414.979,414.979,414.979,414.979,414.979,430.482,443.676,450.722,458.06,461.267,456.358,458.084,448.756,446.845,434.992,443.272,430.795,412.384,393.734,387.152,379.839,373.968,379.095,406.548,422.854,422.584,418.261,420.665,420.522,435.075,440.093,445.111,450.129,455.147,457.0228,458.8986,460.7744,462.6502,464.526,460.0144,455.5028,450.9912,446.4796,441.968,439.8106,437.6532,435.4958,433.3384,431.181,439.4506,447.7202,455.9898,464.2594,472.529,476.899,450.9480143,450.8473792,450.7467442,450.6461091,450.545474,450.444839,450.3442039,450.2435688,450.1429338,450.0422987,449.9416636,449.8410286,449.7403935,449.6397584,449.5391234,449.4384883,449.3378532,449.2372182,449.1365831,449.0359481,448.935313,448.8346779,448.7340429,448.6334078,448.5327727,448.4321377,448.3315026,448.2308675,448.1302325,448.0295974,447.9289623,447.8283273,447.7276922,447.6270571,447.5264221,447.425787,447.3251519,447.2245169
53,406.516,406.516,406.516,406.516,406.516,413.311,428.872,442.067,449.152,456.502,459.744,454.889,456.646,447.383,445.511,433.724,442.006,429.591,411.255,392.679,386.133,378.857,373.018,378.147,405.544,421.822,421.566,417.268,419.678,419.549,426.881,434.213,441.545,448.877,451.3634,453.8498,456.3362,458.8226,461.309,458.1454,454.9818,451.8182,448.6546,445.491,440.3572,435.2234,430.0896,424.9558,419.822,430.8726,441.9232,452.9738,464.0244,475.075,471.727,447.4282476,447.2904866,447.1527255,447.0149645,446.8772035,446.7394424,446.6016814,446.4639203,446.3261593,446.1883983,446.0506372,445.9128762,445.7751152,445.6373541,445.4995931,445.361832,445.224071,445.08631,444.9485489,444.8107879,444.6730268,444.5352658,444.3975048,444.2597437,444.1219827,443.9842216,443.8464606,443.7086996,443.5709385,443.4331775,443.2954165,443.1576554,443.0198944,442.8821333,442.7443723,442.6066113,442.4688502,442.3310892
54,397.713,397.713,397.713,397.713,397.713,404.706,411.598,427.149,440.355,447.454,454.827,458.095,453.301,455.09,445.896,444.063,432.346,440.63,428.281,410.026,391.528,385.023,377.785,371.981,377.111,404.445,420.692,420.452,416.18,418.598,421.40125,424.2045,427.00775,429.811,437.3022,444.7934,452.2846,459.7758,467.267,464.6036,461.9402,459.2768,456.6134,453.95,445.6746,437.3992,429.1238,420.8484,412.573,422.209,431.845,441.481,451.117,460.753,474.178,440.7080619,440.1446866,439.5813113,439.0179359,438.4545606,437.8911853,437.32781,436.7644346,436.2010593,435.637684,435.0743087,434.5109333,433.947558,433.3841827,432.8208074,432.257432,431.6940567,431.1306814,430.5673061,430.0039307,429.4405554,428.8771801,428.3138048,427.7504294,427.1870541,426.6236788,426.0603035,425.4969281,424.9335528,424.3701775,423.8068022,423.2434268,422.6800515,422.1166762,421.5533009,420.9899255,420.4265502,419.8631749
55,383.256,383.256,383.256,383.256,383.256,395.623,402.719,409.637,425.184,438.38,445.503,452.89,456.191,451.461,453.282,444.161,442.369,430.726,439.01,426.734,408.566,390.153,383.69,376.493,370.727,375.856,403.121,419.335,419.11,414.867,419.4965,424.126,428.7555,433.385,442.0996,450.8142,459.5288,468.2434,476.958,472.174,467.39,462.606,457.822,453.038,446.22,439.402,432.584,425.766,418.948,425.2424,431.5368,437.8312,444.1256,450.42,459.667,433.8355238,432.4854329,431.135342,429.7852511,428.4351602,427.0850693,425.7349784,424.3848874,423.0347965,421.6847056,420.3346147,418.9845238,417.6344329,416.284342,414.9342511,413.5841602,412.2340693,410.8839784,409.5338874,408.1837965,406.8337056,405.4836147,404.1335238,402.7834329,401.433342,400.0832511,398.7331602,397.3830693,396.0329784,394.6828874,393.3327965,391.9827056,390.6326147,389.2825238,387.9324329,386.582342,385.2322511,383.8821602
56,370.436,370.436,370.436,370.436,370.436,380.926,393.373,400.495,407.444,422.97,436.163,443.305,450.71,454.044,449.381,451.234,442.19,440.441,428.878,437.16,424.96,406.886,388.564,382.147,374.994,369.268,374.396,401.584,417.76,417.552,420.69875,423.8455,426.99225,430.139,436.9246,443.7102,450.4958,457.2814,464.067,460.9928,457.9186,454.8444,451.7702,448.696,444.462,440.228,435.994,431.76,427.526,428.8332,430.1404,431.4476,432.7548,434.062,449.152,430.871581,429.7254433,428.5793056,427.433168,426.2870303,425.1408926,423.994755,422.8486173,421.7024797,420.556342,419.4102043,418.2640667,417.117929,415.9717913,414.8256537,413.679516,412.5333784,411.3872407,410.241103,409.0949654,407.9488277,406.80269,405.6565524,404.5104147,403.3642771,402.2181394,401.0720017,399.9258641,398.7797264,397.6335887,396.4874511,395.3413134,394.1951758,393.0490381,391.9029004,390.7567628,389.6106251,388.4644874
57,356.437,356.437,356.437,356.437,356.437,367.987,378.565,391.004,398.156,405.128,420.632,433.816,440.978,448.401,451.767,447.173,449.059,440.096,438.392,426.912,435.192,423.071,405.099,386.874,380.505,373.4,367.716,372.842,399.947,416.08,415.583,415.086,414.589,414.092,420.9916,427.8912,434.7908,441.6904,448.59,450.5154,452.4408,454.3662,456.2916,458.217,453.8308,449.4446,445.0584,440.6722,436.286,434.2174,432.1488,430.0802,428.0116,425.943,432.739,435.6392571,435.1812805,434.7233039,434.2653273,433.8073506,433.349374,432.8913974,432.4334208,431.9754442,431.5174675,431.0594909,430.6015143,430.1435377,429.685561,429.2275844,428.7696078,428.3116312,427.8536545,427.3956779,426.9377013,426.4797247,426.0217481,425.5637714,425.1057948,424.6478182,424.1898416,423.7318649,423.2738883,422.8159117,422.3579351,421.8999584,421.4419818,420.9840052,420.5260286,420.0680519,419.6100753,419.1520987,418.6941221
58,356.847,356.847,356.847,356.847,356.847,353.86,365.482,376.054,388.485,395.659,402.656,418.133,431.305,438.484,445.922,449.321,444.798,446.718,437.838,436.182,424.79,433.064,421.028,403.165,385.043,378.725,371.671,366.032,371.156,398.169,401.72675,405.2845,408.84225,412.4,418.2284,424.0568,429.8852,435.7136,441.542,444.0724,446.6028,449.1332,451.6636,454.194,451.1516,448.1092,445.0668,442.0244,438.982,433.9848,428.9876,423.9904,418.9932,413.996,424.51,430.797781,430.2863758,429.7749706,429.2635654,428.7521602,428.240755,427.7293498,427.2179446,426.7065394,426.1951342,425.683729,425.1723238,424.6609186,424.1495134,423.6381082,423.126703,422.6152978,422.1038926,421.5924874,421.0810823,420.5696771,420.0582719,419.5468667,419.0354615,418.5240563,418.0126511,417.5012459,416.9898407,416.4784355,415.9670303,415.4556251,414.9442199,414.4328147,413.9214095,413.4100043,412.8985991,412.3871939,411.8757887
59,352.847,352.847,352.847,352.847,352.847,354.05,351.231,362.825,373.392,385.809,393.005,400.023,415.468,428.623,435.816,443.268,446.699,442.249,444.204,435.412,433.804,422.505,430.772,418.825,401.076,383.066,376.8,369.802,364.21,369.331,379.00675,388.6825,398.35825,408.034,410.799,413.564,416.329,419.094,421.859,429.315,436.771,444.227,451.683,459.139,456.6034,454.0678,451.5322,448.9966,446.461,438.3828,430.3046,422.2264,414.1482,406.07,412.461,433.9639476,434.0903931,434.2168385,434.343284,434.4697294,434.5961749,434.7226203,434.8490658,434.9755113,435.1019567,435.2284022,435.3548476,435.4812931,435.6077385,435.734184,435.8606294,435.9870749,436.1135203,436.2399658,436.3664113,436.4928567,436.6193022,436.7457476,436.8721931,436.9986385,437.125084,437.2515294,437.3779749,437.5044203,437.6308658,437.7573113,437.8837567,438.0102022,438.1366476,438.2630931,438.3895385,438.515984,438.6424294
60,341.873,341.873,341.873,341.873,341.873,349.961,351.302,348.551,360.117,370.673,383.07,390.286,397.323,412.731,425.865,433.071,440.534,443.996,439.622,441.61,432.911,431.352,420.15,428.408,416.556,398.929,381.037,374.827,367.887,362.346,374.29225,386.2385,398.18475,410.131,413.0288,415.9266,418.8244,421.7222,424.62,433.2742,441.9284,450.5826,459.2368,467.891,463.2844,458.6778,454.0712,449.4646,444.858,438.2334,431.6088,424.9842,418.3596,411.735,404.518,434.875219,434.8126632,434.7501074,434.6875515,434.6249957,434.5624398,434.499884,434.4373281,434.3747723,434.3122165,434.2496606,434.1871048,434.1245489,434.0619931,433.9994372,433.9368814,433.8743255,433.8117697,433.7492139,433.686658,433.6241022,433.5615463,433.4989905,433.4364346,433.3738788,433.3113229,433.2487671,433.1862113,433.1236554,433.0610996,432.9985437,432.9359879,432.873432,432.8108762,432.7483203,432.6857645,432.6232087,432.5606528
61,344.494,344.494,344.494,344.494,344.494,338.928,347.102,348.473,345.796,357.327,367.868,380.244,387.476,394.53,409.896,423.003,430.22,437.692,441.184,436.89,438.911,430.308,428.799,417.7,425.947,414.196,396.698,378.933,372.781,365.904,376.46525,387.0265,397.58775,408.149,410.6788,413.2086,415.7384,418.2682,420.798,427.5542,434.3104,441.0666,447.8228,454.579,451.6646,448.7502,445.8358,442.9214,440.007,435.94,431.873,427.806,423.739,419.672,410.091,435.9677,436.3702831,436.7728662,437.1754494,437.5780325,437.9806156,438.3831987,438.7857818,439.1883649,439.5909481,439.9935312,440.3961143,440.7986974,441.2012805,441.6038636,442.0064468,442.4090299,442.811613,443.2141961,443.6167792,444.0193623,444.4219455,444.8245286,445.2271117,445.6296948,446.0322779,446.434861,446.8374442,447.2400273,447.6426104,448.0451935,448.4477766,448.8503597,449.2529429,449.655526,450.0581091,450.4606922,450.8632753
62,350.523,350.523,350.523,350.523,350.523,341.294,335.946,344.09,345.496,342.891,354.384,364.906,377.256,384.502,391.57,406.887,419.963,427.19,434.668,438.189,433.977,436.031,427.528,426.07,415.081,423.312,411.668,394.308,376.679,370.592,375.44975,380.3075,385.16525,390.023,392.8988,395.7746,398.6504,401.5262,404.402,411.2624,418.1228,424.9832,431.8436,438.704,440.7006,442.6972,444.6938,446.6904,448.687,444.4894,440.2918,436.0942,431.8966,427.699,417.848,449.1879476,451.3221074,453.4562671,455.5904268,457.7245866,459.8587463,461.9929061,464.1270658,466.2612255,468.3953853,470.529545,472.6637048,474.7978645,476.9320242,479.066184,481.2003437,483.3345035,485.4686632,487.6028229,489.7369827,491.8711424,494.0053022,496.1394619,498.2736216,500.4077814,502.5419411,504.6761009,506.8102606,508.9444203,511.0785801,513.2127398,515.3468996,517.4810593,519.615219,521.7493788,523.8835385,526.0176983,528.151858
63,360.339,360.339,360.339,360.339,360.339,347.021,338.075,332.826,340.939,342.377,339.851,351.3,361.797,374.116,381.374,388.453,403.715,416.753,423.986,431.467,435.017,430.89,432.977,424.578,423.174,412.3,420.514,408.983,391.771,374.288,371.0325,367.777,364.5215,361.266,369.424,377.582,385.74,393.898,402.056,407.8646,413.6732,419.4818,425.2904,431.099,433.6928,436.2866,438.8804,441.4742,444.068,441.2032,438.3384,435.4736,432.6088,429.744,425.694,453.0622714,456.0524649,459.0426584,462.0328519,465.0230455,468.013239,471.0034325,473.993626,476.9838195,479.974013,482.9642065,485.9544,488.9445935,491.934787,494.9249805,497.915174,500.9053675,503.895561,506.8857545,509.8759481,512.8661416,515.8563351,518.8465286,521.8367221,524.8269156,527.8171091,530.8073026,533.7974961,536.7876896,539.7778831,542.7680766,545.7582701,548.7484636,551.7386571,554.7288506,557.7190442,560.7092377,563.6994312
64,378.978,378.978,378.978,378.978,378.978,356.423,343.471,334.678,329.535,337.614,339.087,336.638,348.039,358.508,370.79,378.055,385.143,400.342,413.336,420.572,428.053,431.631,427.592,429.712,421.423,420.074,409.322,417.515,406.105,389.05,380.23975,371.4295,362.61925,353.809,362.4574,371.1058,379.7542,388.4026,397.051,399.8716,402.6922,405.5128,408.3334,411.154,418.555,425.956,433.357,440.758,448.159,445.8088,443.4586,441.1084,438.7582,436.408,427.544,457.5356476,461.3540139,465.1723801,468.9907463,472.8091126,476.6274788,480.445845,484.2642113,488.0825775,491.9009437,495.71931,499.5376762,503.3560424,507.1744087,510.9927749,514.8111411,518.6295074,522.4478736,526.2662398,530.0846061,533.9029723,537.7213385,541.5397048,545.358071,549.1764372,552.9948035,556.8131697,560.6315359,564.4499022,568.2682684,572.0866346,575.9050009,579.7233671,583.5417333,587.3600996,591.1784658,594.996832,598.8151983
65,410.882,410.882,410.882,410.882,410.882,374.45,352.427,339.697,331.065,326.03,334.073,335.58,333.214,344.561,354.997,367.235,374.504,381.597,396.725,409.668,416.904,424.383,427.987,424.037,426.19,418.017,416.725,406.102,414.273,402.99,391.36475,379.7395,368.11425,356.489,364.8218,373.1546,381.4874,389.8202,398.153,401.1094,404.0658,407.0222,409.9786,412.935,421.4978,430.0606,438.6234,447.1862,455.749,451.3994,447.0498,442.7002,438.3506,434.001,433.935,461.2469905,465.1564528,469.0659152,472.9753775,476.8848398,480.7943022,484.7037645,488.6132268,492.5226892,496.4321515,500.3416139,504.2510762,508.1605385,512.0700009,515.9794632,519.8889255,523.7983879,527.7078502,531.6173126,535.5267749,539.4362372,543.3456996,547.2551619,551.1646242,555.0740866,558.9835489,562.8930113,566.8024736,570.7119359,574.6213983,578.5308606,582.4403229,586.3497853,590.2592476,594.16871,598.0781723,601.9876346,605.897097
66,317.259,317.259,317.259,317.259,317.259,405.501,369.866,348.215,335.72,327.253,322.332,330.334,331.877,329.594,340.882,351.279,363.467,370.735,377.83,392.877,405.763,412.994,420.468,424.096,420.24,422.426,414.374,413.141,402.655,410.798,398.14325,385.4885,372.83375,360.179,367.1726,374.1662,381.1598,388.1534,395.147,397.751,400.355,402.959,405.563,408.167,414.876,421.585,428.294,435.003,441.712,439.0262,436.3404,433.6546,430.9688,428.283,431.314,449.8798857,453.2817325,456.6835792,460.085426,463.4872727,466.8891195,470.2909662,473.692813,477.0946597,480.4965065,483.8983532,487.3002,490.7020468,494.1038935,497.5057403,500.907587,504.3094338,507.7112805,511.1131273,514.514974,517.9168208,521.3186675,524.7205143,528.122361,531.5242078,534.9260545,538.3279013,541.7297481,545.1315948,548.5334416,551.9352883,555.3371351,558.7389818,562.1408286,565.5426753,568.9445221,572.3463688,575.7482156
67,306.949,306.949,306.949,306.949,306.949,312.709,400.069,365.051,343.787,331.537,323.242,318.44,326.398,327.977,325.781,337.004,347.355,359.485,366.748,373.841,388.797,401.617,408.841,416.304,419.955,416.197,418.415,410.49,409.319,398.979,389.932,380.885,371.838,362.791,365.5286,368.2662,371.0038,373.7414,376.479,379.4176,382.3562,385.2948,388.2334,391.172,397.97,404.768,411.566,418.364,425.162,427.2588,429.3556,431.4524,433.5492,435.646,425.401,443.8560952,447.7478355,451.6395758,455.531316,459.4230563,463.3147965,467.2065368,471.0982771,474.9900173,478.8817576,482.7734978,486.6652381,490.5569784,494.4487186,498.3404589,502.2321991,506.1239394,510.0156797,513.9074199,517.7991602,521.6909004,525.5826407,529.474381,533.3661212,537.2578615,541.1496017,545.041342,548.9330823,552.8248225,556.7165628,560.608303,564.5000433,568.3917835,572.2835238,576.1752641,580.0670043,583.9587446,587.8504848
68,306.685,306.685,306.685,306.685,306.685,302.064,308.081,394.315,359.941,339.082,327.084,318.972,314.294,322.204,323.819,321.714,332.864,343.162,355.208,362.443,369.528,384.384,397.129,404.341,411.789,415.461,411.806,414.055,406.267,405.161,397.8495,390.538,383.2265,375.915,370.2366,364.5582,358.8798,353.2014,347.523,355.5432,363.5634,371.5836,379.6038,387.624,393.3994,399.1748,404.9502,410.7256,416.501,419.1812,421.8614,424.5416,427.2218,429.902,432.38,440.7400857,445.1703273,449.6005688,454.0308104,458.4610519,462.8912935,467.3215351,471.7517766,476.1820182,480.6122597,485.0425013,489.4727429,493.9029844,498.333226,502.7634675,507.1937091,511.6239506,516.0541922,520.4844338,524.9146753,529.3449169,533.7751584,538.2054,542.6356416,547.0658831,551.4961247,555.9263662,560.3566078,564.7868494,569.2170909,573.6473325,578.077574,582.5078156,586.9380571,591.3682987,595.7985403,600.2287818,604.6590234
69,284.257,284.257,284.257,284.257,284.257,301.243,297.096,303.172,388.21,354.507,334.072,322.338,314.415,309.868,317.725,319.379,317.367,328.437,338.638,350.574,357.794,364.865,379.61,392.271,399.465,406.892,410.585,407.037,409.318,401.676,398.25675,394.8375,391.41825,387.999,378.1958,368.3926,358.5894,348.7862,338.983,347.4562,355.9294,364.4026,372.8758,381.349,384.2448,387.1406,390.0364,392.9322,395.828,403.1424,410.4568,417.7712,425.0856,432.4,426.311,428.5573762,432.537445,436.5175139,440.4975827,444.4776515,448.4577203,452.4377892,456.417858,460.3979268,464.3779957,468.3580645,472.3381333,476.3182022,480.298271,484.2783398,488.2584087,492.2384775,496.2185463,500.1986152,504.178684,508.1587528,512.1388216,516.1188905,520.0989593,524.0790281,528.059097,532.0391658,536.0192346,539.9993035,543.9793723,547.9594411,551.93951,555.9195788,559.8996476,563.8797165,567.8597853,571.8398541,575.8199229
70,253.211,253.211,253.211,253.211,253.211,278.654,295.739,291.853,297.984,381.743,348.743,328.751,317.294,309.57,305.158,312.959,314.651,312.736,323.685,333.784,345.633,352.832,359.884,374.504,387.071,394.242,401.643,405.354,401.92,404.233,401.66375,399.0945,396.52525,393.956,383.1732,372.3904,361.6076,350.8248,340.042,348.2,356.358,364.516,372.674,380.832,383.866,386.9,389.934,392.968,396.002,404.4244,412.8468,421.2692,429.6916,438.114,428.425,430.492581,434.4981446,438.5037082,442.5092719,446.5148355,450.5203991,454.5259628,458.5315264,462.53709,466.5426537,470.5482173,474.553781,478.5593446,482.5649082,486.5704719,490.5760355,494.5815991,498.5871628,502.5927264,506.59829,510.6038537,514.6094173,518.614981,522.6205446,526.6261082,530.6316719,534.6372355,538.6427991,542.6483628,546.6539264,550.65949,554.6650537,558.6706173,562.676181,566.6817446,570.6873082,574.6928719,578.6984355
71,227.012,227.012,227.012,227.012,227.012,247.668,272.988,289.932,286.31,292.487,374.885,342.622,323.093,311.926,304.41,300.14,307.88,309.611,307.779,318.615,328.637,340.39,347.562,354.589,369.074,381.535,388.677,396.048,399.775,396.46,392.58275,388.7055,384.82825,380.951,373.1426,365.3342,357.5258,349.7174,341.909,348.778,355.647,362.516,369.385,376.254,378.9564,381.6588,384.3612,387.0636,389.766,396.3982,403.0304,409.6626,416.2948,422.927,433.708,422.0597571,425.7793195,429.4988818,433.2184442,436.9380065,440.6575688,444.3771312,448.0966935,451.8162558,455.5358182,459.2553805,462.9749429,466.6945052,470.4140675,474.1336299,477.8531922,481.5727545,485.2923169,489.0118792,492.7314416,496.4510039,500.1705662,503.8901286,507.6096909,511.3292532,515.0488156,518.7683779,522.4879403,526.2075026,529.9270649,533.6466273,537.3661896,541.0857519,544.8053143,548.5248766,552.244439,555.9640013,559.6835636
72,234.514,234.514,234.514,234.514,234.514,221.511,242.08,267.033,283.815,280.459,286.674,367.622,336.129,317.085,306.222,298.924,294.803,302.475,304.245,302.518,313.246,323.183,334.83,341.967,348.962,363.299,375.644,382.752,390.087,393.829,391.63725,389.4455,387.25375,385.062,376.5594,368.0568,359.5542,351.0516,342.549,345.3758,348.2026,351.0294,353.8562,356.683,359.7022,362.7214,365.7406,368.7598,371.779,378.4776,385.1762,391.8748,398.5734,405.272,418.275,397.3259762,399.8566061,402.3872359,404.9178658,407.4484957,409.9791255,412.5097554,415.0403853,417.5710152,420.101645,422.6322749,425.1629048,427.6935346,430.2241645,432.7547944,435.2854242,437.8160541,440.346684,442.8773139,445.4079437,447.9385736,450.4692035,452.9998333,455.5304632,458.0610931,460.5917229,463.1223528,465.6529827,468.1836126,470.7142424,473.2448723,475.7755022,478.306132,480.8367619,483.3673918,485.8980216,488.4286515,490.9592814
73,231.22,231.22,231.22,231.22,231.22,228.278,216.009,236.252,260.806,277.403,274.312,280.556,359.961,329.273,310.736,300.189,293.12,289.156,296.754,298.563,296.944,307.554,317.395,328.922,336.018,342.974,357.149,369.365,376.432,383.727,382.764,381.801,380.838,379.875,374.4834,369.0918,363.7002,358.3086,352.917,347.833,342.749,337.665,332.581,327.497,335.3068,343.1166,350.9264,358.7362,366.546,372.262,377.978,383.694,389.41,395.126,400.387,380.3951381,382.1612978,383.9274576,385.6936173,387.4597771,389.2259368,390.9920965,392.7582563,394.524416,396.2905758,398.0567355,399.8228952,401.589055,403.3552147,405.1213745,406.8875342,408.6536939,410.4198537,412.1860134,413.9521732,415.7183329,417.4844926,419.2506524,421.0168121,422.7829719,424.5491316,426.3152913,428.0814511,429.8476108,431.6137706,433.3799303,435.14609,436.9122498,438.6784095,440.4445693,442.210729,443.9768887,445.7430485
74,224.195,224.195,224.195,224.195,224.195,224.489,222.059,210.289,230.177,254.3,270.688,267.864,274.126,351.889,322.044,304.036,293.819,286.989,283.189,290.705,292.553,291.047,301.528,311.262,322.656,329.702,336.613,350.609,362.682,369.704,372.3415,374.979,377.6165,380.254,376.6118,372.9696,369.3274,365.6852,362.043,353.1602,344.2774,335.3946,326.5118,317.629,325.838,334.047,342.256,350.465,358.674,361.6636,364.6532,367.6428,370.6324,373.622,389.912,360.6945571,361.1775429,361.6605286,362.1435143,362.6265,363.1094857,363.5924714,364.0754571,364.5584429,365.0414286,365.5244143,366.0074,366.4903857,366.9733714,367.4563571,367.9393429,368.4223286,368.9053143,369.3883,369.8712857,370.3542714,370.8372571,371.3202429,371.8032286,372.2862143,372.7692,373.2521857,373.7351714,374.2181571,374.7011429,375.1841286,375.6671143,376.1501,376.6330857,377.1160714,377.5990571,378.0820429,378.5650286
75,210.965,210.965,210.965,210.965,210.965,217.025,217.759,215.573,204.31,223.815,247.473,263.627,261.07,267.338,343.356,314.391,296.935,287.064,280.483,276.853,284.28,286.167,284.778,295.117,304.733,315.979,322.967,329.824,343.624,355.543,359.33775,363.1325,366.92725,370.722,369.6038,368.4856,367.3674,366.2492,365.131,355.4254,345.7198,336.0142,326.3086,316.603,324.4956,332.3882,340.2808,348.1734,356.066,359.1946,362.3232,365.4518,368.5804,371.709,368.194,355.0739429,355.2591714,355.4444,355.6296286,355.8148571,356.0000857,356.1853143,356.3705429,356.5557714,356.741,356.9262286,357.1114571,357.2966857,357.4819143,357.6671429,357.8523714,358.0376,358.2228286,358.4080571,358.5932857,358.7785143,358.9637429,359.1489714,359.3342,359.5194286,359.7046571,359.8898857,360.0751143,360.2603429,360.4455714,360.6308,360.8160286,361.0012571,361.1864857,361.3717143,361.5569429,361.7421714,361.9274
76,198.638,198.638,198.638,198.638,198.638,203.531,209.853,210.737,208.791,198.045,217.137,240.293,256.185,253.893,260.155,334.319,306.272,289.393,279.88,273.56,270.108,277.439,279.364,278.093,288.278,297.764,308.847,315.768,322.563,336.149,343.55,350.951,358.352,365.753,362.6836,359.6142,356.5448,353.4754,350.406,343.5426,336.6792,329.8158,322.9524,316.089,322.7608,329.4326,336.1044,342.7762,349.448,352.271,355.094,357.917,360.74,363.563,365.735,350.8223333,351.2536061,351.6848788,352.1161515,352.5474242,352.978697,353.4099697,353.8412424,354.2725152,354.7037879,355.1350606,355.5663333,355.9976061,356.4288788,356.8601515,357.2914242,357.722697,358.1539697,358.5852424,359.0165152,359.4477879,359.8790606,360.3103333,360.7416061,361.1728788,361.6041515,362.0354242,362.466697,362.8979697,363.3292424,363.7605152,364.1917879,364.6230606,365.0543333,365.4856061,365.9168788,366.3481515,366.7794242
77,187.349,187.349,187.349,187.349,187.349,190.894,196.105,202.379,203.406,201.7,191.482,210.127,232.741,248.34,246.311,252.554,324.745,297.659,281.383,272.245,266.195,262.929,270.155,272.117,270.969,280.984,290.327,301.231,308.075,314.8,324.5145,334.229,343.9435,353.658,353.156,352.654,352.152,351.65,351.148,343.7446,336.3412,328.9378,321.5344,314.131,317.059,319.987,322.915,325.843,328.771,331.8822,334.9934,338.1046,341.2158,344.327,357.095,330.767981,330.2419446,329.7159082,329.1898719,328.6638355,328.1377991,327.6117628,327.0857264,326.55969,326.0336537,325.5076173,324.981581,324.4555446,323.9295082,323.4034719,322.8774355,322.3513991,321.8253628,321.2993264,320.77329,320.2472537,319.7212173,319.195181,318.6691446,318.1431082,317.6170719,317.0910355,316.5649991,316.0389628,315.5129264,314.98689,314.4608537,313.9348173,313.408781,312.8827446,312.3567082,311.8306719,311.3046355
