Ages,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
68,255.811,255.811,255.811,255.811,255.811,244.213,258.569,283.641,294.08,297.087,302.756,372.27,352.272,326.493,313.936,304.21,301.297,303.72,307.494,305.593,312.753,323.771,336.042,339.991,345.573,358.951,366.445,375.642,382.543,387.008,387.008,387.008,377.935,377.935,377.935,377.935,377.935,338.267,338.267,338.267,338.267,338.267,304.513,304.513,304.513,304.513,304.513,358.882,358.882,358.882,358.882,358.882,394.975,394.975,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573,390.573
69,253.094,253.094,253.094,253.094,253.094,250.796,239.609,253.806,278.526,288.868,291.916,297.578,366.054,346.503,321.232,308.951,299.434,296.606,299.015,302.746,300.883,307.944,318.807,330.91,334.808,340.316,353.505,360.892,369.959,376.76,376.76,376.76,381.676,381.676,381.676,381.676,381.676,348.452,348.452,348.452,348.452,348.452,295.546,295.546,295.546,295.546,295.546,336.073,336.073,336.073,336.073,336.073,382.451,382.451,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29,383.29
70,246.551,246.551,246.551,246.551,246.551,247.672,245.656,234.812,248.839,273.185,283.42,286.499,292.148,359.535,340.436,315.681,303.68,294.372,291.629,294.019,297.703,295.877,302.832,313.533,325.454,329.298,334.725,347.711,354.982,363.912,363.912,363.912,373.049,373.049,373.049,373.049,373.049,353.665,353.665,353.665,353.665,353.665,298.885,298.885,298.885,298.885,298.885,335.74,335.74,335.74,335.74,335.74,371.117,371.117,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693,382.693
71,236.744,236.744,236.744,236.744,236.744,240.638,242.017,240.206,229.706,243.546,267.493,277.608,280.715,286.34,352.57,333.932,309.709,297.994,288.901,286.241,288.607,292.239,290.451,297.291,307.818,319.543,323.325,328.663,341.432,348.579,348.579,348.579,368.202,368.202,368.202,368.202,368.202,346.161,346.161,346.161,346.161,346.161,301.009,301.009,301.009,301.009,301.009,325.307,325.307,325.307,325.307,325.307,367.942,367.942,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48,369.48
72,225.966,225.966,225.966,225.966,225.966,230.371,234.501,236.053,234.439,224.289,237.921,261.444,271.426,274.553,280.143,345.138,326.974,303.304,291.881,283.008,280.432,282.769,286.343,284.593,291.308,301.646,313.161,316.874,322.115,334.649,334.649,334.649,356.748,356.748,356.748,356.748,356.748,347.682,347.682,347.682,347.682,347.682,301.492,301.492,301.492,301.492,301.492,300.543,300.543,300.543,300.543,300.543,348.368,348.368,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266,357.266
73,214.462,214.462,214.462,214.462,214.462,219.301,223.964,228.233,229.943,228.522,218.722,232.128,255.202,265.036,268.174,273.718,337.406,319.727,296.624,285.498,276.85,274.356,276.658,280.168,278.457,285.039,295.176,306.465,310.104,315.24,315.24,315.24,342.852,342.852,342.852,342.852,342.852,344.993,344.993,344.993,344.993,344.993,308.662,308.662,308.662,308.662,308.662,277.718,277.718,277.718,277.718,277.718,327.567,327.567,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062,353.062
74,199.581,199.581,199.581,199.581,199.581,207.626,212.737,217.551,221.943,223.799,222.56,213.111,226.274,248.869,258.541,261.681,267.165,329.468,312.283,289.768,278.945,270.526,268.113,270.375,273.816,272.144,278.585,288.503,299.552,303.111,303.111,303.111,326.875,326.875,326.875,326.875,326.875,345.845,345.845,345.845,345.845,345.845,315.643,315.643,315.643,315.643,315.643,267.501,267.501,267.501,267.501,267.501,304.367,304.367,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353,333.353
75,192.388,192.388,192.388,192.388,192.388,192.528,200.75,206.019,210.967,215.463,217.452,216.39,207.304,220.198,242.277,251.766,254.899,260.31,321.125,304.453,282.552,272.044,263.862,261.529,263.746,267.11,265.479,271.765,281.449,292.237,292.237,292.237,312.346,312.346,312.346,312.346,312.346,335.277,335.277,335.277,335.277,335.277,317.788,317.788,317.788,317.788,317.788,268.37,268.37,268.37,268.37,268.37,301.607,301.607,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432,312.432
76,186.111,186.111,186.111,186.111,186.111,184.739,185.347,193.624,199.029,204.09,208.669,210.781,209.89,201.175,213.775,235.296,244.581,247.696,253.017,312.226,296.09,274.835,264.655,256.721,254.47,256.632,259.911,258.323,264.442,273.871,273.871,273.871,292.526,292.526,292.526,292.526,292.526,327.917,327.917,327.917,327.917,327.917,308.255,308.255,308.255,308.255,308.255,267.934,267.934,267.934,267.934,267.934,289.607,289.607,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991,288.991
77,177.746,177.746,177.746,177.746,177.746,177.808,177.006,177.956,186.255,191.773,196.923,201.566,203.787,203.06,194.723,207.001,227.918,236.976,240.062,245.276,302.756,287.179,266.603,256.764,249.089,246.92,249.02,252.206,250.664,256.602,256.602,256.602,279.233,279.233,279.233,279.233,279.233,314.527,314.527,314.527,314.527,314.527,306.548,306.548,306.548,306.548,306.548,265.758,265.758,265.758,265.758,265.758,264.883,264.883,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845,284.845
78,164.994,164.994,164.994,164.994,164.994,168.925,169.505,169.131,170.399,178.687,184.289,189.504,194.188,196.501,195.931,187.977,199.904,220.172,228.982,232.027,237.118,292.75,277.752,257.886,248.399,240.992,238.905,240.937,244.021,242.528,242.528,242.528,267.008,267.008,267.008,267.008,267.008,298.801,298.801,298.801,298.801,298.801,300.719,300.719,300.719,300.719,300.719,269.042,269.042,269.042,269.042,269.042,242.025,242.025,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956,271.956
79,151.537,151.537,151.537,151.537,151.537,155.934,160.171,161.116,161.141,162.695,170.937,176.591,181.846,186.547,188.934,188.509,180.947,192.492,212.068,220.604,223.595,228.545,282.206,267.805,248.683,239.56,232.431,230.428,232.384,235.359,235.359,235.359,248.003,248.003,248.003,248.003,248.003,281.041,281.041,281.041,281.041,281.041,297.44,297.44,297.44,297.44,297.44,271.487,271.487,271.487,271.487,271.487,230.064,230.064,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234,247.234
80,137.734,137.734,137.734,137.734,137.734,142.291,146.925,151.306,152.584,152.976,154.791,162.948,168.625,173.888,178.582,181.026,180.737,173.574,184.704,203.534,211.77,214.693,219.482,271.031,257.252,238.914,230.17,223.332,221.414,223.288,223.288,223.288,230.072,230.072,230.072,230.072,230.072,264.467,264.467,264.467,264.467,264.467,283.964,283.964,283.964,283.964,283.964,269.162,269.162,269.162,269.162,269.162,227.334,227.334,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349,224.349
81,128.621,128.621,128.621,128.621,128.621,128.339,133.058,137.76,142.243,143.818,144.551,146.594,154.63,160.295,165.536,170.196,172.676,172.512,165.757,176.436,194.463,202.371,205.21,209.818,259.103,245.974,228.461,220.117,213.583,211.752,211.752,211.752,214.937,214.937,214.937,214.937,214.937,243.389,243.389,243.389,243.389,243.389,272.875,272.875,272.875,272.875,272.875,256.57,256.57,256.57,256.57,256.57,223.079,223.079,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461,211.461
82,117.087,117.087,117.087,117.087,117.087,118.816,119.007,123.715,128.442,132.986,134.82,135.859,138.1,145.97,151.587,156.774,161.371,163.866,163.814,157.473,167.667,184.84,192.392,195.13,199.537,246.419,233.964,217.317,209.387,203.172,203.172,203.172,205.719,205.719,205.719,205.719,205.719,227.738,227.738,227.738,227.738,227.738,256.539,256.539,256.539,256.539,256.539,250.08,250.08,250.08,250.08,250.08,216.895,216.895,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85,206.85
83,104.061,104.061,104.061,104.061,104.061,107.2,109.213,109.689,114.344,119.055,123.619,125.672,126.975,129.377,137.04,142.571,147.673,152.176,154.663,154.708,148.782,158.461,174.736,181.911,184.533,188.721,233.088,221.325,205.572,198.069,198.069,198.069,192.143,192.143,192.143,192.143,192.143,212.913,212.913,212.913,212.913,212.913,238.265,238.265,238.265,238.265,238.265,239.841,239.841,239.841,239.841,239.841,214.646,214.646,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778,200.778
84,91.883,91.883,91.883,91.883,91.883,94.464,97.718,99.832,100.544,105.108,109.759,114.299,116.527,118.052,120.575,127.991,133.401,138.379,142.761,145.215,145.343,139.83,148.968,164.307,171.081,173.575,177.527,219.282,208.224,193.395,193.395,193.395,179.253,179.253,179.253,179.253,179.253,192.88,192.88,192.88,192.88,192.88,218.575,218.575,218.575,218.575,218.575,231.386,231.386,231.386,231.386,231.386,211.252,211.252,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058,193.058
85,80.73,80.73,80.73,80.73,80.73,82.665,85.385,88.579,90.748,91.652,96.087,100.638,105.112,107.469,109.173,111.779,118.909,124.16,128.982,133.213,135.611,135.805,130.702,139.276,153.646,160.002,162.355,166.059,205.12,194.781,194.781,194.781,169.116,169.116,169.116,169.116,169.116,174.181,174.181,174.181,174.181,174.181,200.249,200.249,200.249,200.249,200.249,215.081,215.081,215.081,215.081,215.081,203.878,203.878,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923,188.923
86,73.174,73.174,73.174,73.174,73.174,71.89,74.006,76.685,79.781,81.966,83.021,87.291,91.704,96.069,98.511,100.352,103.001,109.805,114.862,119.495,123.546,125.867,126.111,121.412,129.4,142.771,148.692,150.893,154.336,190.631,190.631,190.631,161.98,161.98,161.98,161.98,161.98,158.135,158.135,158.135,158.135,158.135,179.081,179.081,179.081,179.081,179.081,200.839,200.839,200.839,200.839,200.839,188.875,188.875,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676,183.676
87,66.358,66.358,66.358,66.358,66.358,64.352,63.632,65.739,68.341,71.306,73.472,74.636,78.709,82.948,87.165,89.65,91.584,94.235,100.679,105.505,109.917,113.762,115.983,116.261,111.961,119.345,131.692,137.16,139.2,142.374,142.374,142.374,155.081,155.081,155.081,155.081,155.081,146.772,146.772,146.772,146.772,146.772,162.49,162.49,162.49,162.49,162.49,183.092,183.092,183.092,183.092,183.092,178.515,178.515,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798,174.798
88,53.879,53.879,53.879,53.879,53.879,57.458,56.137,55.764,57.819,60.31,63.114,65.226,66.461,70.305,74.334,78.366,80.851,82.835,85.453,91.5,96.063,100.223,103.837,105.937,106.235,102.328,109.093,120.394,125.4,127.274,127.274,127.274,152.689,152.689,152.689,152.689,152.689,132.492,132.492,132.492,132.492,132.492,146.829,146.829,146.829,146.829,146.829,164.349,164.349,164.349,164.349,164.349,165.479,165.479,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32,159.32
89,39.117,39.117,39.117,39.117,39.117,45.724,49.188,48.321,48.224,50.19,52.533,55.147,57.173,58.441,62.025,65.807,69.613,72.058,74.052,76.594,82.207,86.47,90.348,93.701,95.659,95.965,92.449,98.572,108.799,113.329,113.329,113.329,145.328,145.328,145.328,145.328,145.328,118.757,118.757,118.757,118.757,118.757,127.766,127.766,127.766,127.766,127.766,144.823,144.823,144.823,144.823,144.823,153.379,153.379,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548,147.548
90-94,89.155,89.155,89.155,89.155,89.155,95.68,107.151,120.08,130.602,139.3,146.417,152.569,159.065,166.682,174.375,183.538,194.099,205.87,217.731,229.504,240.795,254.254,268.359,283.124,298.048,311.542,320.975,323.962,330.071,342.967,342.967,342.967,387.468,387.468,387.468,387.468,387.468,446.879,446.879,446.879,446.879,446.879,418.79,418.79,418.79,418.79,418.79,469.114,469.114,469.114,469.114,469.114,521.459,521.459,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885,525.885
95-99,17.812,17.812,17.812,17.812,17.812,19.06,20.343,21.32,22.01,22.874,25.652,29.982,34.738,38.531,41.68,44.619,47.524,50.67,54.104,57.516,61.669,66.568,72.128,77.79,83.397,88.913,95.484,102.271,109.087,115.624,115.624,115.624,125.864,125.864,125.864,125.864,125.864,151.779,151.779,151.779,151.779,151.779,172.001,172.001,172.001,172.001,172.001,163.041,163.041,163.041,163.041,163.041,183.224,183.224,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439,192.439
100 & over,1.388,1.388,1.388,1.388,1.388,1.561,1.744,1.923,2.122,2.332,2.542,2.75,2.924,3.085,3.293,3.856,4.691,5.588,6.287,6.877,7.513,8.212,8.986,9.8,10.609,11.64,12.894,14.352,15.861,17.37,17.37,17.37,22.678,22.678,22.678,22.678,22.678,29.093,29.093,29.093,29.093,29.093,35.601,35.601,35.601,35.601,35.601,39.814,39.814,39.814,39.814,39.814,38.694,38.694,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343,40.343
