Age,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
44,222.4901359,222.4901359,222.4901359,222.4901359,222.4901359,211.234876,208.9558997,206.0009156,203.5830619,201.2899771,198.8953044,196.4911923,194.1061373,191.4135827,189.1260345,187.2836582,184.752651,183.0401496,180.7241724,178.3155174,176.2963659,174.2746132,172.2705531,170.3792082,168.3916182,166.2458004,164.0633732,162.4553196,160.6506986,158.6932468,156.735795,154.7783431,152.8208913,150.982483,149.1440747,147.3056665,145.4672582,143.6288499,141.8643952,140.0999406,138.3354859,136.5710313,134.8065766,133.2393605,131.6721444,130.1049284,128.5377123,126.9704962,125.4526788,123.9348615,122.4170441,120.8992268,119.3814094,118.2851888,116.9036915,115.5221941,114.1406968,112.7591994,111.4131909,110.0671824,108.721174,107.3751655,106.029157,104.7830769,103.5369967,102.2909166,101.0448365,99.79875632,98.6120769,97.42539747,96.23871805,95.05203862,93.8653592,92.77963675,91.6939143,90.60819185,89.5224694,88.43674695,87.15102702,83.42813507,82.03719394,80.64625282,79.2553117,77.86437057,76.47342945,75.08248832,73.6915472,72.30060608,70.90966495,69.51872383,68.12778271,66.73684158,65.34590046
45,234.9511934,234.9511934,234.9511934,234.9511934,234.9511934,222.6315755,218.6127466,215.1439583,211.6225508,208.4397483,205.3859964,202.163602,199.0359515,196.4253194,193.4910867,190.6520509,188.2387276,185.6767027,183.2573467,181.1697035,178.2828865,175.7870412,174.0143169,171.5534082,169.8742564,167.6929239,165.7700148,163.8150326,162.0087435,160.0955769,158.1824104,156.2692438,154.3560772,152.482757,150.6094368,148.7361166,146.8627964,144.9894762,143.271703,141.5539297,139.8361565,138.1183832,136.40061,134.7267101,133.0528102,131.3789103,129.7050104,128.0311105,126.5114042,124.991698,123.4719917,121.9522855,120.4325792,119.0507632,117.71688,116.3829968,115.0491136,113.7152304,112.3888236,111.0624168,109.7360101,108.4096033,107.0831965,105.7901382,104.4970799,103.2040216,101.9109633,100.617905,99.43360173,98.24929846,97.06499519,95.88069192,94.69638865,93.59661906,92.49684947,91.39707988,90.29731029,89.1975407,88.07085251,84.10039718,82.69255987,81.28472256,79.87688525,78.46904795,77.06121064,75.65337333,74.24553602,72.83769871,71.4298614,70.02202409,68.61418678,67.20634947,65.79851216
46,248.2268737,248.2268737,248.2268737,248.2268737,248.2268737,233.8511363,228.9250419,224.2429866,219.763754,215.2679819,211.2550061,207.3455455,203.6833791,200.0536542,196.9257699,193.7194667,190.3513536,187.7319256,184.7269015,182.0648545,179.7181338,177.3037121,174.8000518,172.8378194,170.6023943,168.4452094,166.5469702,164.4174505,162.5054151,160.5760251,158.6466352,156.7172452,154.7878552,153.0217917,151.2557282,149.4896646,147.7236011,145.9575376,144.1725657,142.3875939,140.602622,138.8176502,137.0326783,135.4004764,133.7682744,132.1360725,130.5038705,128.8716686,127.3195739,125.7674792,124.2153846,122.6632899,121.1111952,119.4879554,118.1003159,116.7126763,115.3250368,113.9373972,112.6139086,111.2904199,109.9669313,108.6434426,107.319954,106.0898455,104.859737,103.6296285,102.39952,101.1694115,99.94139516,98.71337882,97.48536247,96.25734613,95.02932979,93.93882876,92.84832773,91.75782671,90.66732568,89.57682465,88.4296566,84.33139605,82.9106464,81.48989675,80.0691471,78.64839745,77.2276478,75.80689815,74.3861485,72.96539885,71.5446492,70.12389955,68.7031499,67.28240025,65.8616506
47,263.475002,263.475002,263.475002,263.475002,263.475002,246.9745082,240.5261807,234.5975166,229.0314514,223.7492553,218.7290059,214.1047229,209.569123,205.4766959,201.3467462,197.9650549,194.2287819,190.8481764,187.9676335,184.9577106,181.8181818,179.4583062,177.0399672,174.5287135,172.3520816,170.1132195,167.9409656,166.0689947,163.9422888,161.9849092,160.0275297,158.0701501,156.1127705,154.3063005,152.4998304,150.6933604,148.8868903,147.0804203,145.3089447,143.5374691,141.7659936,139.994518,138.2230424,136.5633109,134.9035794,133.2438478,131.5841163,129.9243848,128.4273991,126.9304135,125.4334278,123.9364422,122.4394565,120.785062,119.4109481,118.0368343,116.6627204,115.2886065,113.9505189,112.6124313,111.2743437,109.9362561,108.5981685,107.2958785,105.9935884,104.6912984,103.3890083,102.0867183,100.8883121,99.68990587,98.49149965,97.29309344,96.09468722,94.94671462,93.79874201,92.65076941,91.5027968,90.3548242,89.21017918,85.31555997,83.88840001,82.46124006,81.0340801,79.60692014,78.17976019,76.75260023,75.32544027,73.89828032,72.47112036,71.0439604,69.61680045,68.18964049,66.76248054
48,281.7290608,281.7290608,281.7290608,281.7290608,281.7290608,262.9586494,255.0439495,248.1019552,241.1898405,235.4104277,229.1321222,224.0062239,218.8143529,213.9721403,209.2982841,205.2125526,201.3643676,197.3982696,193.9694099,190.6496246,187.5406358,185.0977518,182.2868454,179.6111807,177.3296655,174.8351505,172.8089642,170.6582764,168.9043736,166.8484876,164.7926015,162.7367155,160.6808294,158.8124066,156.9439837,155.0755609,153.207138,151.3387152,149.5487554,147.7587956,145.9688358,144.178876,142.3889162,140.6718781,138.9548401,137.237802,135.520764,133.8037259,132.2138773,130.6240287,129.0341802,127.4443316,125.854483,124.3868472,122.8858468,121.3848465,119.8838461,118.3828457,117.0141455,115.6454452,114.276745,112.9080447,111.5393445,110.2369485,108.9345525,107.6321566,106.3297606,105.0273646,103.7651876,102.5030106,101.2408336,99.97865666,98.71647968,97.55975231,96.40302494,95.24629757,94.0895702,92.93284283,91.8040196,87.6265195,86.15281465,84.67910979,83.20540494,81.73170008,80.25799522,78.78429037,77.31058551,75.83688066,74.3631758,72.88947095,71.41576609,69.94206123,68.46835638
49,304.8847505,304.8847505,304.8847505,304.8847505,304.8847505,283.9077127,275.3524124,266.8694991,259.4196622,252.7055858,245.8426607,239.584902,233.8065452,228.6346455,223.4701446,218.9563752,214.2442949,210.2878904,206.4430422,202.6244187,199.4685727,196.494131,193.8144039,191.0818943,188.5864993,185.8287822,183.2820281,181.4464722,179.3852084,177.2375872,175.0899659,172.9423447,170.7947234,168.787244,166.7797645,164.7722851,162.7648056,160.7573262,158.8669752,156.9766242,155.0862732,153.1959222,151.3055712,149.4735205,147.6414698,145.8094192,143.9773685,142.1453178,140.476939,138.8085602,137.1401815,135.4718027,133.8034239,132.4484506,130.8094636,129.1704766,127.5314895,125.8925025,124.470926,123.0493495,121.6277731,120.2061966,118.7846201,117.3552516,115.925883,114.4965145,113.0671459,111.6377774,110.3065362,108.975295,107.6440539,106.3128127,104.9815715,103.7764499,102.5713283,101.3662067,100.1610852,98.95596358,97.64772517,93.2952797,91.73379292,90.17230614,88.61081937,87.04933259,85.48784582,83.92635904,82.36487227,80.80338549,79.24189871,77.68041194,76.11892516,74.55743839,72.99595161
50,334.0460545,334.0460545,334.0460545,334.0460545,334.0460545,311.0766205,300.9610356,292.0252327,283.4509114,275.9090781,268.6074962,261.5592493,255.4567576,249.3676029,243.9159599,238.6652123,234.0712729,229.3324421,225.3804606,221.2189136,217.7173037,214.2932364,210.9873549,208.0716728,205.2351633,202.6524747,199.8901078,197.5628573,195.2113916,192.9727726,190.7341536,188.4955346,186.2569156,184.0913234,181.9257312,179.760139,177.5945468,175.4289546,173.3163626,171.2037705,169.0911785,166.9785864,164.8659944,162.892008,160.9180216,158.9440353,156.9700489,154.9960625,153.1833088,151.3705551,149.5578015,147.7450478,145.9322941,144.0377416,142.3468354,140.6559291,138.9650229,137.2741166,135.6499038,134.025691,132.4014781,130.7772653,129.1530525,127.6738056,126.1945587,124.7153117,123.2360648,121.7568179,120.3117469,118.866676,117.421605,115.9765341,114.5314631,113.1980199,111.8645766,110.5311334,109.1976901,107.8642469,106.6002287,101.6576341,99.9539545,98.25027486,96.54659522,94.84291558,93.13923594,91.4355563,89.73187666,88.02819702,86.32451739,84.62083775,82.91715811,81.21347847,79.50979883
51,368.6894052,368.6894052,368.6894052,368.6894052,368.6894052,342.9926842,332.1384898,322.0703027,312.9410188,303.8843011,296.230838,288.8567937,281.4103995,274.8833637,269.089371,263.2395364,258.0754393,252.8336112,248.1261707,244.246421,239.8222274,236.0613286,232.6437459,229.3426455,226.1909259,223.049214,220.3573157,217.8277026,214.9052995,212.4313975,209.9574955,207.4835934,205.0096914,202.6396096,200.2695278,197.8994459,195.5293641,193.1592823,190.8445776,188.5298728,186.2151681,183.9004633,181.5857586,179.4421557,177.2985528,175.15495,173.0113471,170.8677442,168.8524766,166.8372091,164.8219415,162.806674,160.7914064,158.9022971,156.9954846,155.0886722,153.1818597,151.2750472,149.475091,147.6751348,145.8751785,144.0752223,142.2752661,140.6441704,139.0130748,137.3819791,135.7508835,134.1197878,132.5559642,130.9921406,129.4283171,127.8644935,126.3006699,124.7631787,123.2256875,121.6881962,120.150705,118.6132138,117.2075456,112.0000878,110.1234374,108.2467869,106.3701365,104.493486,102.6168355,100.7401851,98.86353461,96.98688415,95.11023369,93.23358323,91.35693277,89.48028231,87.60363185
52,409.896309,409.896309,409.896309,409.896309,409.896309,381.6616568,369.8619948,358.9692391,348.6381935,339.0594785,329.7806137,321.7708311,313.9748909,306.5898924,299.7714932,293.7208704,287.835915,282.4995756,277.0864022,272.4985665,268.0040543,263.6546926,259.5614361,255.8085765,252.565861,249.4143259,246.0151052,243.1829149,239.9364608,237.1902129,234.4439649,231.697717,228.951469,226.3387505,223.7260321,221.1133136,218.5005952,215.8878767,213.3047001,210.7215236,208.138347,205.5551705,202.9719939,200.5615964,198.1511988,195.7408013,193.3304037,190.9200062,188.6259732,186.3319402,184.0379072,181.7438742,179.4498412,177.341361,175.2570563,173.1727516,171.0884468,169.0041421,167.0160058,165.0278694,163.0397331,161.0515967,159.0634604,157.2485818,155.4337033,153.6188247,151.8039462,149.9890676,148.174449,146.3598304,144.5452117,142.7305931,140.9159745,139.2624178,137.6088611,135.9553044,134.3017477,132.648191,131.1210437,125.1406962,123.0438248,120.9469533,118.8500819,116.7532105,114.656339,112.5594676,110.4625962,108.3657247,106.2688533,104.1719818,102.0751104,99.97823897,97.88136753
53,457.2679531,457.2679531,457.2679531,457.2679531,457.2679531,426.283447,412.9158011,401.0386743,389.5962225,378.9422036,369.3118793,359.84428,351.452671,343.3069669,335.9960138,328.9883206,322.3719335,316.3253193,310.733433,305.569773,300.1323275,295.8665776,291.1153524,286.9026937,283.0556199,279.4819036,275.8565072,272.4671578,268.9965405,265.973593,262.9506454,259.9276979,256.9047503,253.9032179,250.9016854,247.900153,244.8986205,241.8970881,238.9717164,236.0463447,233.120973,230.1956013,227.2702296,224.6278197,221.9854099,219.343,216.7005902,214.0581803,211.4923512,208.9265222,206.3606931,203.7948641,201.229035,199.1138801,196.6600387,194.2061973,191.7523558,189.2985144,187.1082988,184.9180832,182.7278675,180.5376519,178.3474363,176.3094572,174.2714781,172.2334991,170.19552,168.1575409,166.1597905,164.1620401,162.1642898,160.1665394,158.168789,156.2753009,154.3818128,152.4883247,150.5948366,148.7013485,147.0816396,140.4035035,138.0578554,135.7122074,133.3665593,131.0209112,128.6752632,126.3296151,123.983967,121.638319,119.2926709,116.9470228,114.6013748,112.2557267,109.9100786
54,509.8898004,509.8898004,509.8898004,509.8898004,509.8898004,475.3833458,460.865319,447.3576403,434.6285901,423.0385025,412.0075806,401.865038,391.9968234,383.4246301,374.9593532,367.2745124,360.112405,353.3424562,346.4861079,340.694314,335.0811014,329.834148,325.3009497,320.1612903,316.0713812,311.7706397,307.5745583,304.1826904,300.3370984,296.909296,293.4814936,290.0536912,286.6258888,283.2800684,279.9342481,276.5884277,273.2426074,269.896787,266.6798566,263.4629262,260.2459958,257.0290654,253.812135,250.8078603,247.8035857,244.799311,241.7950364,238.7907617,235.9921568,233.193552,230.3949471,227.5963423,224.7977374,222.0186991,219.3985304,216.7783616,214.1581929,211.5380241,209.0733454,206.6086667,204.1439881,201.6793094,199.2146307,196.9016764,194.5887221,192.2757679,189.9628136,187.6498593,185.4085973,183.1673353,180.9260734,178.6848114,176.4435494,174.348965,172.2543806,170.1597961,168.0652117,165.9706273,164.0510446,156.7216716,154.1034503,151.4852289,148.8670076,146.2487862,143.6305649,141.0123435,138.3941222,135.7759008,133.1576795,130.5394581,127.9212368,125.3030154,122.6847941
55,566.3223496,566.3223496,566.3223496,566.3223496,566.3223496,528.391566,512.3734589,497.3666669,483.4133926,469.9987908,457.9936734,446.5468808,436.0799721,425.8062515,417.0344219,408.2606924,400.1926351,392.4355152,385.4846353,378.76302,372.5972131,366.8562903,361.0456508,356.2595142,351.0097263,346.4848553,342.1505115,337.9820776,334.1065514,330.1117819,326.1170124,322.1222429,318.1274734,314.4326396,310.7378058,307.0429719,303.3481381,299.6533043,296.206135,292.7589657,289.3117965,285.8646272,282.4174579,279.066277,275.715096,272.3639151,269.0127341,265.6615532,262.4804172,259.2992813,256.1181453,252.9370094,249.7558734,246.4815316,243.6088626,240.7361936,237.8635246,234.9908556,232.2239496,229.4570437,226.6901377,223.9232318,221.1563258,218.597953,216.0395802,213.4812074,210.9228346,208.3644618,205.9857584,203.607055,201.2283516,198.8496482,196.4709448,194.1257421,191.7805395,189.4353368,187.0901342,184.7449315,182.5177892,174.3032397,171.3984284,168.4936172,165.5888059,162.6839947,159.7791834,156.8743721,153.9695609,151.0647496,148.1599384,145.2551271,142.3503159,139.4455046,136.5406934
56,623.1808142,623.1808142,623.1808142,623.1808142,623.1808142,583.170758,566.4958873,549.6742163,534.407549,520.2249263,506.7796105,494.1012434,481.9875997,471.3988651,460.9341093,451.7264462,442.6460144,434.1852781,426.5371897,418.9126118,412.3478408,405.5947494,399.7549474,393.9058447,388.6183112,383.26941,378.5531096,373.5915598,369.4180289,365.0054872,360.5929455,356.1804038,351.7678621,347.7486183,343.7293744,339.7101306,335.6908867,331.6716429,327.7675697,323.8634965,319.9594234,316.0553502,312.151277,308.4917267,304.8321765,301.1726262,297.513076,293.8535257,290.3750242,286.8965227,283.4180211,279.9395196,276.4610181,273.2807049,270.020497,266.7602891,263.5000812,260.2398733,257.1320476,254.0242219,250.9163963,247.8085706,244.7007449,241.8736056,239.0464663,236.2193271,233.3921878,230.5650485,227.8850178,225.204987,222.5249563,219.8449255,217.1648948,214.5978407,212.0307865,209.4637324,206.8966782,204.3296241,201.8064699,192.8328485,189.6180619,186.4032752,183.1884886,179.9737019,176.7589153,173.5441286,170.329342,167.1145554,163.8997687,160.6849821,157.4701954,154.2554088,151.0406221
57,679.6230926,679.6230926,679.6230926,679.6230926,679.6230926,638.9906611,622.4537783,605.2048641,588.554462,572.4992964,558.0508404,543.8554022,531.1657296,519.0257394,507.8524527,497.1908605,487.5300113,478.5982933,469.5082027,461.5193592,454.1161168,447.0343491,439.9587199,434.0598687,427.9210607,422.4043028,416.6949994,411.5016592,406.6158855,401.7995963,396.9833071,392.1670179,387.3507287,382.9765349,378.6023412,374.2281474,369.8539537,365.4797599,361.1341918,356.7886237,352.4430557,348.0974876,343.7519195,339.7010348,335.6501501,331.5992654,327.5483807,323.497496,319.7101869,315.9228779,312.1355688,308.3482598,304.5609507,300.7875421,297.2944101,293.801278,290.308146,286.8150139,283.322001,279.828988,276.3359751,272.8429621,269.3499492,266.2327095,263.1154698,259.9982301,256.8809904,253.7637507,250.8496946,247.9356385,245.0215824,242.1075263,239.1934702,236.3393127,233.4851552,230.6309978,227.7768403,224.9226828,222.5271746,212.2967073,208.7535486,205.2103898,201.667231,198.1240723,194.5809135,191.0377548,187.494596,183.9514373,180.4082785,176.8651197,173.321961,169.7788022,166.2356435
58,736.639991,736.639991,736.639991,736.639991,736.639991,695.6516823,680.9162812,663.6291337,645.7376935,628.4633742,612.3234757,597.3084044,583.00519,570.26458,557.610395,546.2680587,535.4087073,525.2705278,515.8230667,506.7749621,498.4706816,490.5617671,483.4452662,476.5874256,469.9287184,464.0365102,457.7749072,451.9854293,446.5524908,441.2934534,436.034416,430.7753785,425.5163411,420.6706525,415.8249639,410.9792753,406.1335867,401.2878981,396.5688177,391.8497374,387.130657,382.4115767,377.6924963,373.2492794,368.8060626,364.3628457,359.9196289,355.476412,351.2751935,347.0739751,342.8727566,338.6715382,334.4703197,330.2690231,326.3579919,322.4469607,318.5359294,314.6248982,310.9108798,307.1968614,303.4828431,299.7688247,296.0548063,292.5890547,289.1233031,285.6575515,282.1917999,278.7260483,275.5163704,272.3066925,269.0970146,265.8873367,262.6776588,259.5895954,256.5015319,253.4134685,250.325405,247.2373416,244.0995358,233.1758774,229.2843496,225.3928218,221.501294,217.6097662,213.7182384,209.8267106,205.9351828,202.043655,198.1521272,194.2605994,190.3690717,186.4775439,182.5860161
59,794.85217,794.85217,794.85217,794.85217,794.85217,753.1647894,739.8463352,724.4678828,706.9078207,688.8202171,671.1153188,654.5883694,639.1568426,624.4370499,611.1456629,598.3876026,586.8497297,575.5678786,565.6039826,555.6640289,546.4266693,538.0798621,529.841303,522.2711511,514.9638777,508.3696921,501.9603263,495.773886,489.381627,483.6460179,477.9104088,472.1747997,466.4391906,461.0296359,455.6200812,450.2105265,444.8009718,439.3914171,434.3071001,429.2227832,424.1384662,419.0541493,413.9698323,409.0974203,404.2250084,399.3525964,394.4801845,389.6077725,385.0547837,380.501795,375.9488062,371.3958175,366.8428287,362.0752082,357.7997496,353.5242909,349.2488323,344.9733736,340.9253424,336.8773111,332.8292799,328.7812486,324.7332174,320.9309724,317.1287275,313.3264825,309.5242376,305.7219926,302.1417999,298.5616072,294.9814146,291.4012219,287.8210292,284.4682228,281.1154164,277.7626099,274.4098035,271.0569971,267.9984363,255.8054514,251.548354,247.2912565,243.0341591,238.7770616,234.5199642,230.2628667,226.0057693,221.7486719,217.4915744,213.234477,208.9773795,204.7202821,200.4631847
60,858.5184925,858.5184925,858.5184925,858.5184925,858.5184925,814.1023443,802.4549028,788.1290041,772.2575969,754.3138334,735.3843343,717.6880248,700.6981813,684.7157678,669.9384774,656.2510102,643.0904662,631.3191033,619.4027983,609.1416537,599.2062942,589.7803856,580.9898963,572.3582701,564.3966765,556.9983255,549.8225871,543.4579614,536.5851007,530.2267597,523.8684187,517.5100777,511.1517367,505.2230463,499.2943558,493.3656654,487.4369749,481.5082845,475.9098734,470.3114623,464.7130511,459.11464,453.5162289,448.2173072,442.9183855,437.6194638,432.3205421,427.0216204,422.0216915,417.0217626,412.0218337,407.0219048,402.0219759,397.1048988,392.3624166,387.6199345,382.8774523,378.1349701,373.7117788,369.2885874,364.8653961,360.4422047,356.0190134,351.8391149,347.6592165,343.479318,339.2994196,335.1195211,331.2206156,327.3217101,323.4228045,319.523899,315.6249935,311.984021,308.3430485,304.702076,301.0611035,297.420131,293.5600909,280.5779785,275.9196445,271.2613104,266.6029764,261.9446424,257.2863083,252.6279743,247.9696402,243.3113062,238.6529722,233.9946381,229.3363041,224.6779701,220.019636
61,929.4926689,929.4926689,929.4926689,929.4926689,929.4926689,880.7310215,868.34516,855.456296,840.6812207,824.7439991,806.2762325,786.8714496,768.5716645,751.2812844,735.0716774,719.6234506,705.2271417,691.8170021,679.7678952,667.6798982,657.0868088,646.9844575,637.3675066,627.9686662,619.5664678,611.3106965,603.4878269,595.8899952,588.2873675,581.4447367,574.6021058,567.759475,560.9168441,554.3562784,547.7957127,541.235147,534.6745813,528.1140156,521.9720342,515.8300528,509.6880713,503.5460899,497.4041085,491.5810875,485.7580666,479.9350456,474.1120247,468.2890037,462.762977,457.2369502,451.7109235,446.1848967,440.65887,435.5824128,430.3787427,425.1750727,419.9714026,414.7677325,409.9029007,405.0380689,400.173237,395.3084052,390.4435734,385.8396306,381.2356877,376.6317449,372.027802,367.4238592,363.0906588,358.7574584,354.4242579,350.0910575,345.7578571,341.7254827,337.6931082,333.6607338,329.6283593,325.5959849,321.9846151,307.3832843,302.2639106,297.144537,292.0251633,286.9057897,281.7864161,276.6670424,271.5476688,266.4282952,261.3089215,256.1895479,251.0701742,245.9508006,240.831427
62,1009.043448,1009.043448,1009.043448,1009.043448,1009.043448,953.700828,939.4171208,926.4802469,913.1613908,897.6404131,880.6632204,862.1209381,842.1158658,823.1255364,805.4589379,788.65555,773.1486222,758.6646005,744.922655,732.3190255,719.8405475,708.881545,698.6546162,688.3716127,678.8905512,669.7061325,661.1995841,652.7759462,644.5669747,636.9458889,629.3248031,621.7037173,614.0826315,606.9533786,599.8241257,592.6948729,585.56562,578.4363671,571.7855538,565.1347404,558.4839271,551.8331137,545.1823004,538.7607275,532.3391547,525.9175818,519.496009,513.0744361,507.0781301,501.0818241,495.0855182,489.0892122,483.0929062,477.4296423,471.664267,465.8988918,460.1335165,454.3681412,449.019163,443.6701848,438.3212065,432.9722283,427.6232501,422.575742,417.5282339,412.4807259,407.4332178,402.3857097,397.7603849,393.1350601,388.5097354,383.8844106,379.2590858,374.7942455,370.3294053,365.864565,361.3997248,356.9348845,352.6630149,336.9302374,331.3262431,325.7222488,320.1182546,314.5142603,308.910266,303.3062717,297.7022775,292.0982832,286.4942889,280.8902946,275.2863004,269.6823061,264.0783118
63,1098.602258,1098.602258,1098.602258,1098.602258,1098.602258,1035.012347,1017.438421,1001.937781,988.0692616,974.2791473,958.5736142,940.9983235,921.437376,900.987585,882.0066963,863.6178768,846.5760482,830.6500761,815.7730269,801.6296791,788.6522345,775.783848,764.4235877,753.63807,743.14218,733.1524098,723.826101,714.648959,705.9724349,697.6484723,689.3245098,681.0005472,672.6765846,664.8784607,657.0803368,649.2822129,641.484089,633.6859651,626.3374671,618.9889692,611.6404712,604.2919733,596.9434753,589.9636948,582.9839144,576.0041339,569.0243535,562.044573,555.4451512,548.8457293,542.2463075,535.6468856,529.0474638,522.3687854,516.1400634,509.9113414,503.6826193,497.4538973,491.6157262,485.7775551,479.9393839,474.1012128,468.2630417,462.7639618,457.2648819,451.7658021,446.2667222,440.7676423,435.5786342,430.3896261,425.200618,420.0116099,414.8226018,410.0418006,405.2609994,400.4801981,395.6993969,390.9185957,386.1255444,368.7442843,362.5992538,356.4542232,350.3091926,344.1641621,338.0191315,331.8741009,325.7290704,319.5840398,313.4390092,307.2939787,301.1489481,295.0039175,288.858887
64,1200.549878,1200.549878,1200.549878,1200.549878,1200.549878,1126.987378,1104.85174,1086.368702,1070.247307,1055.889583,1041.276544,1024.19695,1006.162819,985.9869911,965.1947379,945.589585,926.8899338,909.4360547,893.185469,877.8186729,862.9449925,849.768445,836.9815345,825.1731328,813.878165,802.9231831,792.4991083,782.2173683,772.9223557,763.8193432,754.7163307,745.6133181,736.5103056,727.8875486,719.2647916,710.6420345,702.0192775,693.3965205,685.3106853,677.2248501,669.1390148,661.0531796,652.9673444,645.4106732,637.8540019,630.2973307,622.7406594,615.1839882,607.9265363,600.6690844,593.4116325,586.1541806,578.8967287,572.1500192,565.3371392,558.5242592,551.7113791,544.8984991,538.4466571,531.9948151,525.5429732,519.0911312,512.6392892,506.6217516,500.604214,494.5866764,488.5691388,482.5516012,476.9145707,471.2775403,465.6405098,460.0034794,454.3664489,449.0730344,443.7796199,438.4862053,433.1927908,427.8993763,422.5643014,403.8983446,397.1827848,390.467225,383.7516651,377.0361053,370.3205455,363.6049856,356.8894258,350.173866,343.4583061,336.7427463,330.0271865,323.3116266,316.5960668
65,1317.87417,1317.87417,1317.87417,1317.87417,1317.87417,1232.718309,1204.197098,1180.435967,1161.378794,1144.65185,1129.067502,1113.269843,1096.266153,1077.287858,1056.604837,1035.009517,1015.187764,995.7940803,978.2397733,961.2474248,945.7631347,930.2742047,916.8331406,903.2060277,890.9004735,879.3732432,867.9418237,856.9106892,846.7682563,836.6152428,826.4622292,816.3092157,806.1562021,796.729334,787.3024658,777.8755977,768.4487295,759.0218614,750.158036,741.2942106,732.4303851,723.5665597,714.7027343,706.4205155,698.1382968,689.856078,681.5738593,673.2916405,665.4573064,657.6229723,649.7886382,641.9543041,634.11997,626.7151142,619.2753805,611.8356469,604.3959132,596.9561795,589.8855923,582.8150051,575.7444179,568.6738307,561.6032435,554.963143,548.3230425,541.6829419,535.0428414,528.4027409,522.1904856,515.9782303,509.765975,503.5537197,497.3414644,491.5507785,485.7600926,479.9694068,474.1787209,468.388035,462.9257585,442.3802566,435.0335606,427.6868646,420.3401687,412.9934727,405.6467768,398.3000808,390.9533849,383.6066889,376.2599929,368.913297,361.566601,354.2199051,346.8732091
66,1452.947814,1452.947814,1452.947814,1452.947814,1452.947814,1353.550697,1317.41513,1288.192051,1263.455112,1243.281726,1225.349535,1208.987798,1192.520684,1174.386185,1154.567081,1133.491221,1111.441242,1091.002266,1071.045772,1053.188836,1036.00895,1019.565686,1004.059521,990.0476515,975.81288,963.1886302,951.2571218,939.0898573,927.2871759,916.2364413,905.1857066,894.134972,883.0842373,872.7468088,862.4093803,852.0719519,841.7345234,831.3970949,821.6780158,811.9589367,802.2398577,792.5207786,782.8016995,773.8052709,764.8088423,755.8124136,746.815985,737.8195564,729.2240057,720.6284549,712.0329042,703.4373534,694.8418027,686.4219207,678.3532784,670.2846361,662.2159938,654.1473515,646.3631166,638.5788816,630.7946467,623.0104117,615.2261768,608.0265724,600.8269679,593.6273635,586.427759,579.2281546,572.3450113,565.461868,558.5787247,551.6955814,544.8124381,538.4722126,532.1319871,525.7917617,519.4515362,513.1113107,507.2768428,484.7783313,476.7341994,468.6900676,460.6459358,452.601804,444.5576722,436.5135404,428.4694086,420.4252767,412.3811449,404.3370131,396.2928813,388.2487495,380.2046177
67,1604.654345,1604.654345,1604.654345,1604.654345,1604.654345,1492.6089,1448.130727,1410.908175,1380.664301,1355.373995,1333.539556,1314.711137,1297.364527,1280.143898,1260.842076,1240.51662,1218.810091,1201.05252,1184.903253,1164.563463,1145.487745,1127.598656,1110.611093,1094.305815,1079.792756,1064.795906,1051.743586,1038.675056,1025.767555,1013.455229,1001.142904,988.8305784,976.5182528,964.9985093,953.4787658,941.9590224,930.4392789,918.9195354,908.2302575,897.5409796,886.8517016,876.1624237,865.4731458,855.6000827,845.7270195,835.8539564,825.9808932,816.1078301,806.5715486,797.035267,787.4989855,777.9627039,768.4264224,759.0450768,750.1105735,741.1760703,732.241567,723.3070637,714.7566151,706.2061666,697.655718,689.1052695,680.5548209,672.5306736,664.5065263,656.4823789,648.4582316,640.4340843,632.8681554,625.3022265,617.7362976,610.1703687,602.6044398,595.6026216,588.6008035,581.5989853,574.5971672,567.595349,560.7221298,536.2544528,527.367169,518.4798851,509.5926012,500.7053173,491.8180334,482.9307495,474.0434656,465.1561818,456.2688979,447.381614,438.4943301,429.6070462,420.7197623
