Age,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
44,137.8461066,137.8461066,137.8461066,137.8461066,137.8461066,126.9414576,124.7322859,122.3410637,120.266058,117.8524254,115.8364243,113.7594125,112.0466683,110.2211197,108.5442779,106.4337533,105.0255046,103.5465254,101.9330716,100.235026,99.00486234,97.88438314,96.29775994,95.2452055,93.76433896,92.52364369,91.79446004,90.64050465,89.38818991,88.30304504,87.21790018,86.13275531,85.04761044,84.09374797,83.1398855,82.18602304,81.23216057,80.2782981,79.28702023,78.29574236,77.30446448,76.31318661,75.32190874,74.45408,73.58625126,72.71842252,71.85059378,70.98276504,70.07547719,69.16818934,68.26090148,67.35361363,66.44632578,65.86202014,65.1083525,64.35468486,63.60101722,62.84734958,62.10368939,61.36002919,60.616369,59.8727088,59.12904861,58.43467275,57.74029689,57.04592102,56.35154516,55.6571693,55.02426435,54.3913594,53.75845445,53.1255495,52.49264455,51.9003215,51.30799845,50.7156754,50.12335235,49.5310293,48.83311804,46.59971739,45.82430032,45.04888325,44.27346618,43.49804911,42.72263204,41.94721497,41.17179789,40.39638082,39.62096375,38.84554668,38.07012961,37.29471254,36.51929547
45,149.9310444,149.9310444,149.9310444,149.9310444,149.9310444,137.7830578,134.9671765,132.0844551,129.5228456,127.2915266,124.7238092,122.5215023,120.0779261,118.2354691,115.7790706,114.0037608,112.0048145,110.3465886,108.8592777,107.0365068,105.5709879,104.1637732,102.4843383,100.9056509,100.0602172,98.70332663,97.2656311,96.05595149,95.0145437,93.88785595,92.7611682,91.63448045,90.5077927,89.45171638,88.39564005,87.33956373,86.2834874,85.22741108,84.23010213,83.23279317,82.23548422,81.23817526,80.24086631,79.26133665,78.28180699,77.30227733,76.32274767,75.34321801,74.51482469,73.68643137,72.85803806,72.02964474,71.20125142,70.12773573,69.31279805,68.49786038,67.6829227,66.86798502,66.07569634,65.28340766,64.49111899,63.69883031,62.90654163,62.19513568,61.48372973,60.77232379,60.06091784,59.34951189,58.58777966,57.82604743,57.06431519,56.30258296,55.54085073,54.94981528,54.35877983,53.76774437,53.17670892,52.58567347,52.06026395,49.52395033,48.69721177,47.8704732,47.04373464,46.21699608,45.39025751,44.56351895,43.73678039,42.91004182,42.08330326,41.2565647,40.42982613,39.60308757,38.77634901
46,163.5180521,163.5180521,163.5180521,163.5180521,163.5180521,150.3314894,147.1216262,143.877202,140.7850579,138.2416266,135.2429791,132.7952942,129.7222819,127.6686997,125.4670019,123.1864578,121.0234688,119.0313999,117.0570088,115.3315783,113.5323201,111.8429798,110.2678861,108.9163953,107.3495798,105.79829,104.5470184,103.3632112,102.3255814,101.0804044,99.83522746,98.59005048,97.34487351,96.19235111,95.03982871,93.88730631,92.73478391,91.58226151,90.47507979,89.36789807,88.26071634,87.15353462,86.0463529,85.07034454,84.09433618,83.11832782,82.14231946,81.1663111,80.22184691,79.27738272,78.33291854,77.38845435,76.44399016,75.11996529,74.28781273,73.45566017,72.6235076,71.79135504,70.94047426,70.08959348,69.23871269,68.38783191,67.53695113,66.71809021,65.89922929,65.08036838,64.26150746,63.44264654,62.72747977,62.01231299,61.29714622,60.58197944,59.86681267,59.15875661,58.45070054,57.74264448,57.03458841,56.32653235,55.3468898,53.07046252,52.17862414,51.28678575,50.39494736,49.50310898,48.61127059,47.71943221,46.82759382,45.93575543,45.04391705,44.15207866,43.26024027,42.36840189,41.4765635
47,179.4132645,179.4132645,179.4132645,179.4132645,179.4132645,164.5850062,160.8784258,157.5564007,153.6709814,150.8358638,147.6346226,144.5642931,142.0614117,139.1446395,136.5288233,133.9919146,131.6583466,129.601162,127.2724228,125.3834014,123.6452067,121.8769043,119.9651344,118.2411284,116.7261273,115.1740699,113.5897302,112.18084,111.0381283,109.7374785,108.4368286,107.1361788,105.8355289,104.5878996,103.3402703,102.0926409,100.8450116,99.59738228,98.36673186,97.13608144,95.90543102,94.6747806,93.44413018,92.36175366,91.27937715,90.19700063,89.11462412,88.0322476,86.94652438,85.86080116,84.77507794,83.68935472,82.6036315,81.68217617,80.78090044,79.8796247,78.97834897,78.07707323,77.15334852,76.2296238,75.30589909,74.38217437,73.45844966,72.57076463,71.6830796,70.79539458,69.90770955,69.02002452,68.17860271,67.33718089,66.49575908,65.65433726,64.81291545,64.12853854,63.44416164,62.75978473,62.07540783,61.39103092,60.38339202,57.68180778,56.7145158,55.74722381,54.77993182,53.81263984,52.84534785,51.87805587,50.91076388,49.94347189,48.97617991,48.00888792,47.04159594,46.07430395,45.10701196
48,197.2150463,197.2150463,197.2150463,197.2150463,197.2150463,180.7353239,176.6044376,172.9473876,169.1033243,165.437316,162.2508173,159.0050886,155.93913,152.7694143,149.8266711,147.4207613,144.8429041,142.2523462,140.0070903,137.6971764,135.5670268,133.585128,131.6248097,129.9503388,128.0962393,126.8334595,124.6175472,123.4472649,121.8386971,120.425957,119.013217,117.6004769,116.1877368,114.8508039,113.513871,112.1769381,110.8400052,109.5030723,108.1497586,106.7964449,105.4431312,104.0898175,102.7365038,101.5353488,100.3341939,99.1330389,97.93188393,96.73072896,95.58122709,94.43172522,93.28222334,92.13272147,90.9832196,89.86690515,88.83902067,87.81113619,86.78325171,85.75536723,84.74137723,83.72738723,82.71339724,81.69940724,80.68541724,79.76569202,78.84596679,77.92624157,77.00651634,76.08679112,75.1614534,74.23611569,73.31077797,72.38544026,71.46010254,70.63977641,69.81945028,68.99912415,68.17879802,67.35847189,66.54940277,63.51586447,62.45551206,61.39515965,60.33480724,59.27445484,58.21410243,57.15375002,56.09339762,55.03304521,53.9726928,52.9123404,51.85198799,50.79163558,49.73128318
49,217.3871057,217.3871057,217.3871057,217.3871057,217.3871057,199.4521378,195.2174848,190.5721592,186.5541124,182.6346984,179.1883946,175.4811402,172.1470769,168.7067016,165.3970585,162.7562676,159.8551047,157.2660221,154.7173071,152.250452,150.0767165,147.617184,145.6166419,143.7012483,141.807459,139.8419461,138.1111761,136.3715143,134.9257908,133.2568737,131.5879566,129.9190395,128.2501224,126.7369385,125.2237545,123.7105706,122.1973866,120.6842027,119.2629427,117.8416827,116.4204228,114.9991628,113.5779028,112.2728695,110.9678362,109.6628028,108.3577695,107.0527362,105.7363233,104.4199103,103.1034974,101.7870844,100.4706715,99.20379293,98.06177667,96.91976042,95.77774416,94.6357279,93.55221193,92.46869596,91.38517999,90.30166402,89.21814805,88.17299746,87.12784687,86.08269629,85.0375457,83.99239511,82.98165195,81.97090879,80.96016562,79.94942246,78.9386793,78.03794933,77.13721937,76.2364894,75.33575944,74.43502947,73.63120241,70.20517085,69.03602157,67.86687229,66.69772302,65.52857374,64.35942446,63.19027519,62.02112591,60.85197663,59.68282735,58.51367808,57.3445288,56.17537952,55.00623024
50,239.3343472,239.3343472,239.3343472,239.3343472,239.3343472,219.9243271,214.9463582,210.3665103,205.6340348,201.8996828,197.7065185,193.8371811,190.0670643,186.8299955,183.0736608,179.9279349,176.4451817,173.8119925,170.9856081,168.50988,166.055223,163.4355546,161.061217,158.8111589,156.9451083,154.6021755,152.7665392,150.7704781,149.0547691,147.3503464,145.6459236,143.9415009,142.2370781,140.5560214,138.8749648,137.1939081,135.5128515,133.8317948,132.2309049,130.630015,129.0291251,127.4282352,125.8273453,124.3520681,122.8767909,121.4015138,119.9262366,118.4509594,117.0117275,115.5724956,114.1332637,112.6940318,111.2547999,109.8681582,108.5790725,107.2899868,106.000901,104.7118153,103.5359073,102.3599993,101.1840912,100.0081832,98.83227518,97.61186243,96.39144968,95.17103692,93.95062417,92.73021142,91.67513396,90.6200565,89.56497904,88.50990158,87.45482412,86.39564132,85.33645852,84.27727571,83.21809291,82.15891011,81.1709395,77.53272939,76.23044147,74.92815355,73.62586563,72.32357771,71.02128979,69.71900187,68.41671395,67.11442603,65.81213811,64.50985019,63.20756227,61.90527435,60.60298643
51,263.5219711,263.5219711,263.5219711,263.5219711,263.5219711,242.0193087,236.6958211,231.7932522,227.0665887,222.050691,217.9673113,213.7197777,209.8529738,205.8318281,202.4497063,198.8594824,195.4677819,192.1626158,189.0852188,186.0448453,183.4111322,180.6915253,178.0518104,175.4784368,173.4341099,171.1623627,168.8294339,166.6724862,164.6184364,162.7090629,160.7996895,158.890316,156.9809425,155.090688,153.2004335,151.310179,149.4199245,147.52967,145.8392203,144.1487706,142.4583208,140.7678711,139.0774214,137.4315603,135.7856992,134.1398381,132.493977,130.8481159,129.3293647,127.8106136,126.2918624,124.7731113,123.2543601,121.697951,120.2153102,118.7326695,117.2500287,115.7673879,114.4034458,113.0395036,111.6755615,110.3116193,108.9476772,107.7071685,106.4666598,105.2261511,103.9856424,102.7451337,101.5114607,100.2777877,99.0441147,97.8104417,96.5767687,95.49725056,94.41773242,93.33821427,92.25869613,91.17917799,89.80603636,85.87411184,84.44274481,83.01137778,81.58001076,80.14864373,78.7172767,77.28590968,75.85454265,74.42317562,72.9918086,71.56044157,70.12907454,68.69770752,67.26634049
52,289.2522923,289.2522923,289.2522923,289.2522923,289.2522923,266.1560599,260.602851,255.0706623,250.0021151,244.909266,240.038813,235.8244375,231.3214399,227.2413674,223.2221947,219.441571,215.6187266,212.0186294,208.6855517,205.677606,202.7025296,199.4219653,196.6751067,193.9280782,191.3297533,188.8013067,186.5847844,184.2622936,182.0270966,179.9429643,177.858832,175.7746997,173.6905674,171.6151875,169.5398077,167.4644278,165.389048,163.3136681,161.4086257,159.5035833,157.5985408,155.6934984,153.788456,151.9463063,150.1041566,148.2620068,146.4198571,144.5777074,142.8968492,141.215991,139.5351327,137.8542745,136.1734163,134.7105727,133.0422605,131.3739483,129.705636,128.0373238,126.5259335,125.0145433,123.503153,121.9917628,120.4803725,119.1084288,117.7364851,116.3645413,114.9925976,113.6206539,112.2864306,110.9522073,109.6179839,108.2837606,106.9495373,105.6369208,104.3243044,103.0116879,101.6990715,100.386455,99.08163978,94.86369718,93.27697526,91.69025333,90.10353141,88.51680948,86.93008756,85.34336563,83.75664371,82.16992178,80.58319985,78.99647793,77.409756,75.82303408,74.23631215
53,318.3945198,318.3945198,318.3945198,318.3945198,318.3945198,292.8285437,286.3969439,280.6522455,274.8803481,269.6206234,264.356648,259.6437594,254.6609573,250.3393609,246.0436441,241.837432,237.6285709,233.8399866,230.0901245,226.5438383,223.1261304,219.9737161,216.8438172,213.7862396,211.100615,208.4210381,205.6332009,203.2459368,200.703038,198.3908189,196.0785999,193.7663808,191.4541617,189.2082718,186.9623819,184.716492,182.4706021,180.2247122,178.1101985,175.9956848,173.8811712,171.7666575,169.6521438,167.6399227,165.6277016,163.6154806,161.6032595,159.5910384,157.6528364,155.7146345,153.7764325,151.8382306,149.9000286,148.2808071,146.4258924,144.5709778,142.7160631,140.8611484,139.2579356,137.6547228,136.0515101,134.4482973,132.8450845,131.312273,129.7794615,128.2466499,126.7138384,125.1810269,123.7761553,122.3712837,120.966412,119.5615404,118.1566688,116.6965838,115.2364989,113.7764139,112.316329,110.856244,109.6448034,104.6425637,102.8942267,101.1458896,99.39755254,97.64921547,95.90087841,94.15254134,92.40420428,90.65586721,88.90753015,87.15919308,85.41085601,83.66251895,81.91418188
54,349.498567,349.498567,349.498567,349.498567,349.498567,321.4477484,314.6999306,308.3701448,301.9393284,296.1190199,290.4246957,284.9777519,279.7914011,274.6764957,269.8979448,265.3834748,260.997928,256.9984836,252.8336364,248.9608897,245.4757389,241.9159745,238.6088692,235.1334752,231.7488102,228.8318472,225.8184189,223.228669,220.6714883,218.0493299,215.4271714,212.805013,210.1828545,207.7601681,205.3374817,202.9147952,200.4921088,198.0694224,195.7142852,193.359148,191.0040108,188.6488736,186.2937364,184.0902936,181.8868508,179.683408,177.4799652,175.2765224,173.1758216,171.0751207,168.9744199,166.873719,164.7730182,162.8712928,160.938834,159.0063752,157.0739164,155.1414576,153.3254093,151.5093609,149.6933126,147.8772642,146.0612159,144.3326422,142.6040684,140.8754947,139.1469209,137.4183472,135.7988863,134.1794254,132.5599646,130.9405037,129.3210428,127.8409276,126.3608123,124.8806971,123.4005818,121.9204666,120.3612152,114.8592239,112.9346844,111.0101449,109.0856054,107.1610659,105.2365265,103.311987,101.3874475,99.46290801,97.53836853,95.61382905,93.68928957,91.76475008,89.8402106
55,382.5879084,382.5879084,382.5879084,382.5879084,382.5879084,352.1449164,344.9890462,337.5513354,331.063533,324.8110271,318.469953,312.5272955,306.6700201,301.2240962,296.1923942,291.3979077,286.444036,281.6939075,277.2170285,273.152199,268.7324785,265.0924482,261.1454029,257.428447,254.3964622,251.1839118,247.6983885,244.5315224,241.6762369,238.896809,236.1173811,233.3379531,230.5585252,227.9009539,225.2433826,222.5858113,219.92824,217.2706687,214.6837236,212.0967785,209.5098335,206.9228884,204.3359433,201.8971228,199.4583024,197.0194819,194.5806615,192.141841,189.8937268,187.6456126,185.3974983,183.1493841,180.9012699,178.7670435,176.6396384,174.5122333,172.3848281,170.257423,168.2423129,166.2272029,164.2120928,162.1969828,160.1818727,158.3096533,156.4374339,154.5652145,152.6929951,150.8207757,149.1058133,147.3908509,145.6758885,143.9609261,142.2459637,140.5210697,138.7961756,137.0712816,135.3463875,133.6214935,131.9269902,126.1287713,124.0215461,121.914321,119.8070959,117.6998707,115.5926456,113.4854205,111.3781953,109.2709702,107.1637451,105.05652,102.9492948,100.8420697,98.73484458
56,417.2631033,417.2631033,417.2631033,417.2631033,417.2631033,385.2818736,377.6733237,370.2306335,362.5448401,355.5942221,348.7972739,342.1244862,336.1182931,330.0448963,324.1335045,318.7590337,313.7372565,308.3377397,303.6817219,298.9135181,294.546124,290.3267958,286.354489,282.298492,278.7191833,274.8664065,271.0259712,267.9177577,264.7706864,261.6667945,258.5629026,255.4590107,252.3551188,249.4418979,246.528677,243.615456,240.7022351,237.7890142,234.997703,232.2063919,229.4150807,226.6237696,223.8324584,221.1664853,218.5005122,215.8345391,213.168566,210.5025929,207.9740668,205.4455407,202.9170146,200.3884885,197.8599624,195.7193351,193.3944458,191.0695566,188.7446673,186.419778,184.1659168,181.9120557,179.6581945,177.4043334,175.1504722,173.1658055,171.1811388,169.1964721,167.2118054,165.2271387,163.3026741,161.3782096,159.453745,157.5292805,155.6048159,153.7579473,151.9110788,150.0642102,148.2173417,146.3704731,144.5473997,138.0570067,135.7491212,133.4412356,131.1333501,128.8254645,126.517579,124.2096934,121.9018079,119.5939223,117.2860368,114.9781512,112.6702657,110.3623801,108.0544945
57,454.3126843,454.3126843,454.3126843,454.3126843,454.3126843,420.2796906,412.4469968,404.7190642,396.9591706,388.7569849,381.5286551,374.3650563,367.5408889,361.0069607,354.7026813,348.7566022,342.8248422,337.5843961,332.1693584,327.2038637,322.1080891,317.486365,312.8134388,308.7840477,304.8896584,300.6954067,296.8225649,293.106011,289.2625264,285.9341732,282.60582,279.2774668,275.9491136,272.7582545,269.5673954,266.3765363,263.1856772,259.9948181,256.9772638,253.9597095,250.9421552,247.9246009,244.9070466,241.9991647,239.0912829,236.183401,233.2755192,230.3676373,227.60345,224.8392626,222.0750753,219.3108879,216.5467006,214.0039448,211.5041425,209.0043402,206.5045379,204.0047356,201.5543185,199.1039014,196.6534843,194.2030672,191.7526501,189.5480544,187.3434587,185.1388631,182.9342674,180.7296717,178.6006676,176.4716635,174.3426595,172.2136554,170.0846513,168.0563473,166.0280433,163.9997393,161.9714353,159.9431313,158.2132451,150.9933776,148.4674508,145.941524,143.4155971,140.8896703,138.3637435,135.8378166,133.3118898,130.785963,128.2600362,125.7341093,123.2081825,120.6822557,118.1563288
58,493.1568026,493.1568026,493.1568026,493.1568026,493.1568026,456.8319898,449.7019324,441.4480737,433.2978923,424.9434185,416.6746904,408.8756615,401.3015915,394.5149903,387.6327513,381.0791838,374.6770026,368.6171122,363.1685802,357.2976736,352.0453927,347.0300379,341.9819408,336.9095123,332.6329658,328.1601646,324.1322709,320.2687808,316.1288467,312.4333177,308.7377887,305.0422597,301.3467307,297.8383223,294.329914,290.8215056,287.3130973,283.8046889,280.5312604,277.2578319,273.9844034,270.7109749,267.4375464,264.2307087,261.023871,257.8170332,254.6101955,251.4033578,248.4441815,245.4850052,242.5258288,239.5666525,236.6074762,233.7189739,230.964158,228.209342,225.4545261,222.6997101,220.0356333,217.3715564,214.7074796,212.0434027,209.3793259,206.9802307,204.5811354,202.1820402,199.7829449,197.3838497,195.0511968,192.7185438,190.3858909,188.0532379,185.720585,183.5777729,181.4349608,179.2921486,177.1493365,175.0065244,172.9130689,165.000357,162.2470362,159.4937153,156.7403945,153.9870737,151.2337529,148.4804321,145.7271113,142.9737904,140.2204696,137.4671488,134.713828,131.9605072,129.2071864
59,534.6443471,534.6443471,534.6443471,534.6443471,534.6443471,495.50326,488.6713333,481.3796872,472.8923476,463.9910769,455.4844015,446.8612168,438.6403777,430.8051615,423.339423,416.0684019,409.4595434,402.3910065,396.2047753,390.5581095,384.6627007,378.7186723,373.524084,368.32497,363.157819,358.2129903,354.2051325,349.6120921,344.999773,340.9381955,336.876618,332.8150404,328.7534629,324.9354986,321.1175342,317.2995699,313.4816055,309.6636412,306.1515725,302.6395039,299.1274352,295.6153666,292.1032979,288.6068047,285.1103115,281.6138184,278.1173252,274.620832,271.4181961,268.2155602,265.0129242,261.8102883,258.6076524,255.1849769,252.2049854,249.2249939,246.2450024,243.2650109,240.4037398,237.5424688,234.6811977,231.8199267,228.9586556,226.2621003,223.5655449,220.8689896,218.1724342,215.4758789,212.9758965,210.475914,207.9759316,205.4759491,202.9759667,200.5677052,198.1594437,195.7511821,193.3429206,190.9346591,188.6838042,180.2924263,177.289171,174.2859156,171.2826602,168.2794048,165.2761494,162.272894,159.2696386,156.2663832,153.2631278,150.2598724,147.256617,144.2533616,141.2501062
60,579.9877392,579.9877392,579.9877392,579.9877392,579.9877392,537.6642093,530.0154221,523.1460924,514.8105589,506.0401705,496.8357944,488.1317709,479.1099332,470.1593681,462.0103449,454.4851086,446.7750257,439.6591943,432.5754946,426.267683,419.7782777,413.6340485,407.9267271,402.2743206,396.768774,391.5843049,386.2962777,381.7752292,376.8949294,372.3738267,367.852724,363.3316213,358.8105186,354.66151,350.5125014,346.3634927,342.2144841,338.0654755,334.1757837,330.2860919,326.3964001,322.5067083,318.6170165,314.8498754,311.0827343,307.3155932,303.5484521,299.781311,296.2335736,292.6858363,289.1380989,285.5903616,282.0426242,278.6746909,275.4052182,272.1357456,268.8662729,265.5968002,262.3955468,259.1942933,255.9930399,252.7917864,249.590533,246.6305609,243.6705888,240.7106166,237.7506445,234.7906724,232.0758019,229.3609314,226.646061,223.9311905,221.21632,218.6122372,216.0081543,213.4040715,210.7999886,208.1959058,206.195075,196.4875539,193.2024243,189.9172946,186.6321649,183.3470352,180.0619055,176.7767758,173.4916461,170.2065164,166.9213867,163.636257,160.3511273,157.0659976,153.7808679
61,628.8375321,628.8375321,628.8375321,628.8375321,628.8375321,582.5810813,575.1832787,566.8946769,559.1608961,550.8114802,541.6811752,532.0996261,522.6537096,512.9505383,504.3843178,495.6122403,487.5317207,479.7760465,472.1257966,464.8204538,457.9554435,451.5067184,445.1074699,438.7838575,433.0782071,427.3287105,421.7209207,416.1436515,411.3871976,406.3403303,401.293463,396.2465957,391.1997284,386.7408481,382.2819678,377.8230876,373.3642073,368.905327,364.5974878,360.2896487,355.9818095,351.6739704,347.3661312,343.3240097,339.2818881,335.2397666,331.197645,327.1555235,323.2651186,319.3747137,315.4843087,311.5939038,307.7034989,303.900681,300.2973678,296.6940546,293.0907414,289.4874282,286.1091362,282.7308441,279.3525521,275.97426,272.595968,269.3063729,266.0167779,262.7271828,259.4375878,256.1479927,253.2002066,250.2524204,247.3046343,244.3568481,241.409062,238.6140637,235.8190654,233.024067,230.2290687,227.4340704,224.5947744,214.4706184,210.8910692,207.31152,203.7319708,200.1524216,196.5728724,192.9933232,189.413774,185.8342248,182.2546756,178.6751264,175.0955773,171.5160281,167.9364789
62,683.0899711,683.0899711,683.0899711,683.0899711,683.0899711,631.9955859,622.8794681,614.6772035,606.829821,598.5153455,589.5143098,579.6758236,569.8985545,559.9003512,549.9458628,540.7189936,531.713222,523.2399805,515.1674841,507.1695429,499.4334067,492.2274667,485.614827,478.9527493,472.0521836,465.7952507,460.3197425,454.1290851,448.5916045,443.2716872,437.9517698,432.6318525,427.3119351,422.3092367,417.3065383,412.3038398,407.3011414,402.298443,397.6027345,392.907026,388.2113176,383.5156091,378.8199006,374.4142845,370.0086684,365.6030522,361.1974361,356.79182,352.6254007,348.4589813,344.292562,340.1261426,335.9597233,331.8818063,327.8716658,323.8615253,319.8513848,315.8412443,312.1240981,308.406952,304.6898058,300.9726597,297.2555135,293.7046997,290.1538858,286.603072,283.0522581,279.5014443,276.2574584,273.0134724,269.7694865,266.5255005,263.2815146,260.195254,257.1089934,254.0227329,250.9364723,247.8502117,244.7816504,233.8868286,229.979242,226.0716554,222.1640689,218.2564823,214.3488957,210.4413091,206.5337226,202.626136,198.7185494,194.8109629,190.9033763,186.9957897,183.0882032
63,743.6797884,743.6797884,743.6797884,743.6797884,743.6797884,686.7002362,676.259278,666.7490168,657.9484738,649.3996196,640.7870997,631.0484587,621.2051062,610.6135078,600.4988683,589.9806705,580.21853,570.8842163,561.9464659,553.2740508,545.1146658,536.9549402,529.4078671,522.4245319,515.267133,508.5157482,501.8545338,495.6040757,489.3872803,483.4999824,477.6126846,471.7253867,465.8380888,460.4326077,455.0271266,449.6216454,444.2161643,438.8106832,433.6831145,428.5555458,423.4279771,418.3004084,413.1728397,408.4576147,403.7423897,399.0271648,394.3119398,389.5967148,384.9450636,380.2934124,375.6417613,370.9901101,366.3384589,361.8430581,357.5294188,353.2157795,348.9021402,344.5885009,340.4925409,336.396581,332.300621,328.2046611,324.1087011,320.2712651,316.4338291,312.5963931,308.7589571,304.9215211,301.3720433,297.8225655,294.2730876,290.7236098,287.174132,283.8213366,280.4685412,277.1157458,273.7629504,270.410155,267.0584696,255.1304003,250.8677348,246.6050694,242.3424039,238.0797385,233.8170731,229.5544076,225.2917422,221.0290767,216.7664113,212.5037459,208.2410804,203.978415,199.7157496
64,811.7133057,811.7133057,811.7133057,811.7133057,811.7133057,748.2689901,735.2941176,724.5819117,714.4158183,705.2214163,696.1991517,686.7325317,676.9650409,665.9232032,655.1844075,644.3699032,633.2170248,623.2809126,613.2788607,604.0251805,595.1184383,586.5398094,577.7447848,570.0775865,562.7402692,554.8488132,548.3130335,541.1691142,534.4702917,528.0840794,521.6978672,515.3116549,508.9254426,502.9156166,496.9057907,490.8959647,484.8861388,478.8763128,473.2702473,467.6641818,462.0581163,456.4520508,450.8459853,445.7157495,440.5855137,435.455278,430.3250422,425.1948064,420.1382097,415.081613,410.0250163,404.9684196,399.9118229,395.1163055,390.3630147,385.6097239,380.856433,376.1031422,371.6621361,367.22113,362.7801238,358.3391177,353.8981116,349.7479419,345.5977722,341.4476025,337.2974328,333.1472631,329.2026724,325.2580817,321.3134909,317.3689002,313.4243095,309.7740733,306.1238372,302.473601,298.8233649,295.1731287,291.7554355,278.6223039,273.9738684,269.3254329,264.6769974,260.028562,255.3801265,250.731691,246.0832555,241.43482,236.7863845,232.137949,227.4895135,222.8410781,218.1926426
65,888.7397558,888.7397558,888.7397558,888.7397558,888.7397558,817.2889815,802.0319947,788.3893774,777.2072773,766.1140089,756.4473512,746.6275859,736.8769664,726.1376341,715.1255755,703.3307755,692.243621,680.6212288,669.8906453,659.5748633,649.9177678,640.47737,631.4393823,622.4577975,614.4526952,606.5539393,598.811849,591.1982296,583.7257619,576.7507813,569.7758007,562.8008201,555.8258395,549.1912862,542.5567329,535.9221795,529.2876262,522.6530729,516.6527853,510.6524976,504.65221,498.6519223,492.6516347,486.9120563,481.1724779,475.4328996,469.6933212,463.9537428,458.5090996,453.0644564,447.6198131,442.1751699,436.7305267,431.1993016,426.0854386,420.9715756,415.8577126,410.7438496,405.9522731,401.1606965,396.36912,391.5775434,386.7859669,382.192599,377.5992311,373.0058631,368.4124952,363.8191273,359.4557262,355.0923251,350.7289239,346.3655228,342.0021217,338.0718321,334.1415424,330.2112528,326.2809631,322.3506735,318.4138323,304.2393946,299.1640139,294.0886332,289.0132526,283.9378719,278.8624913,273.7871106,268.71173,263.6363493,258.5609686,253.485588,248.4102073,243.3348267,238.259446
66,976.0835547,976.0835547,976.0835547,976.0835547,976.0835547,895.799544,877.1457508,861.1829748,846.6815365,834.8297809,823.4121166,812.8702541,802.4689599,791.8776471,780.8494036,768.6270702,756.4150416,744.696625,732.7605663,721.5442495,710.5289597,700.8172396,690.7343244,681.4026924,671.8084072,663.017414,654.7984913,646.7448386,638.5752532,630.8138535,623.0524539,615.2910542,607.5296545,600.3890088,593.2483632,586.1077175,578.9670719,571.8264262,565.1337231,558.4410199,551.7483168,545.0556136,538.3629105,532.1511022,525.9392939,519.7274856,513.5156773,507.303869,501.3744,495.444931,489.5154621,483.5859931,477.6565241,472.0701858,466.3993105,460.7284352,455.0575598,449.3866845,444.0138999,438.6411153,433.2683306,427.895546,422.5227614,417.6455751,412.7683887,407.8912024,403.014016,398.1368297,393.3676243,388.5984189,383.8292135,379.0600081,374.2908027,369.9605422,365.6302816,361.3000211,356.9697605,352.6395,348.2605731,332.8871906,327.3427183,321.7982459,316.2537735,310.7093011,305.1648288,299.6203564,294.075884,288.5314116,282.9869393,277.4424669,271.8979945,266.3535221,260.8090498
67,1075.483706,1075.483706,1075.483706,1075.483706,1075.483706,985.5898712,963.5834683,943.7987252,927.4250075,911.9126376,898.9366664,886.6505887,875.6861666,864.3439457,853.2101852,841.1524575,828.3502816,818.6873135,809.2318863,796.4968282,784.6157958,772.7775295,762.5307379,751.80018,741.8477049,731.6968935,722.5893916,713.9075024,704.8425973,696.4284402,688.0142832,679.6001261,671.185969,663.2148941,655.2438191,647.2727442,639.3016692,631.3305943,624.0056525,616.6807107,609.3557688,602.030827,594.7058852,587.7858713,580.8658575,573.9458436,567.0258298,560.1058159,553.5679535,547.0300912,540.4922288,533.9543665,527.4165041,521.0704471,514.8727703,508.6750936,502.4774168,496.27974,490.3970035,484.514267,478.6315304,472.7487939,466.8660574,461.3844996,455.9029419,450.4213841,444.9398264,439.4582686,434.2404131,429.0225576,423.8047022,418.5868467,413.3689912,408.5613845,403.7537779,398.9461712,394.1385646,389.3309579,384.7720591,367.5984218,361.475373,355.3523242,349.2292754,343.1062266,336.9831778,330.860129,324.7370802,318.6140313,312.4909825,306.3679337,300.2448849,294.1218361,287.9987873
