Ages,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
68,278.904,278.904,278.904,278.904,278.904,265.623,280.541,307.609,316.423,321.595,327.797,402.014,381.492,354.909,344.291,333.343,330.125,331.398,336.449,334.426,343.132,355.101,367.978,374.234,382.521,398.848,409.637,421.559,427.914,432.155,419.882,419.882,419.882,380.421,380.421,380.421,380.421,380.421,345.193,345.193,345.193,345.193,345.193,386.974,386.974,386.974,386.974,386.974,440.544,440.544,440.544,440.544,440.544,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084,438.084
69,277.249,277.249,277.249,277.249,277.249,275.191,262.195,276.997,303.812,312.581,317.754,323.951,397.456,377.246,351.018,340.584,329.807,326.678,327.983,333.031,331.063,339.728,351.627,364.43,370.672,378.929,395.158,405.897,417.757,424.098,425.023,425.023,425.023,398.655,398.655,398.655,398.655,398.655,334.593,334.593,334.593,334.593,334.593,378.986,378.986,378.986,378.986,378.986,427.008,427.008,427.008,427.008,427.008,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798,435.798
70,272.193,272.193,272.193,272.193,272.193,273.615,271.731,258.965,273.644,300.192,308.912,314.085,320.277,393.037,373.149,347.288,337.044,326.443,323.406,324.744,329.786,327.876,336.496,348.32,361.045,367.27,375.494,391.619,402.303,414.095,422.319,422.319,422.319,405.462,405.462,405.462,405.462,405.462,339.741,339.741,339.741,339.741,339.741,379.135,379.135,379.135,379.135,379.135,424.225,424.225,424.225,424.225,424.225,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43,434.43
71,264.822,264.822,264.822,264.822,264.822,268.425,270.005,268.238,255.711,270.259,296.525,305.193,310.366,316.551,388.527,368.973,343.494,333.447,323.028,320.084,321.456,326.49,324.641,333.212,344.957,357.599,363.804,371.991,388.004,398.627,420.896,420.896,420.896,396.385,396.385,396.385,396.385,396.385,345.678,345.678,345.678,345.678,345.678,371.907,371.907,371.907,371.907,371.907,415.683,415.683,415.683,415.683,415.683,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086,421.086
72,256.484,256.484,256.484,256.484,256.484,260.568,264.328,266.011,264.367,252.091,266.497,292.464,301.077,306.247,312.424,383.563,364.359,339.285,329.442,319.216,316.369,317.775,322.802,321.014,329.532,341.192,353.743,359.924,368.069,383.957,412.437,412.437,412.437,404.115,404.115,404.115,404.115,404.115,350.124,350.124,350.124,350.124,350.124,351.523,351.523,351.523,351.523,351.523,393.622,393.622,393.622,393.622,393.622,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791,417.791
73,246.519,246.519,246.519,246.519,246.519,251.645,255.909,259.769,261.557,260.041,248.031,262.287,287.932,296.485,301.65,307.814,378.053,359.22,334.575,324.948,314.926,312.181,313.623,318.637,316.917,325.376,336.942,349.392,355.546,363.642,401.433,401.433,401.433,400.784,400.784,400.784,400.784,400.784,363.904,363.904,363.904,363.904,363.904,330.872,330.872,330.872,330.872,330.872,371.716,371.716,371.716,371.716,371.716,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4,408.4
74,235.776,235.776,235.776,235.776,235.776,241.357,246.674,251.056,255.013,256.908,255.525,243.795,257.888,283.188,291.674,296.83,302.978,372.245,353.807,329.618,320.221,310.414,307.776,309.254,314.252,312.603,320.998,332.459,344.798,350.92,384.968,384.968,384.968,404.173,404.173,404.173,404.173,404.173,380.021,380.021,380.021,380.021,380.021,319.657,319.657,319.657,319.657,319.657,362.893,362.893,362.893,362.893,362.893,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918,385.918
75,231.844,231.844,231.844,231.844,231.844,230.345,236.126,241.563,246.061,250.115,252.117,250.871,239.439,253.355,278.281,286.692,291.839,297.965,366.183,348.164,324.462,315.306,305.728,303.203,304.715,309.696,308.121,316.443,327.79,340.006,369.51,369.51,369.51,399.655,399.655,399.655,399.655,399.655,384.724,384.724,384.724,384.724,384.724,323.157,323.157,323.157,323.157,323.157,361.533,361.533,361.533,361.533,361.533,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933,363.933
76,229.522,229.522,229.522,229.522,229.522,225.885,224.772,230.673,236.226,240.837,244.987,247.098,245.994,234.88,248.602,273.126,281.454,286.588,292.688,359.777,342.201,319.016,310.113,300.777,298.369,299.915,304.875,303.378,311.619,322.84,348.876,348.876,348.876,396.032,396.032,396.032,396.032,396.032,374.073,374.073,374.073,374.073,374.073,327.131,327.131,327.131,327.131,327.131,352.906,352.906,352.906,352.906,352.906,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752,354.752
77,226.999,226.999,226.999,226.999,226.999,222.783,219.625,218.825,224.843,230.508,235.232,239.475,241.695,240.739,229.958,243.472,267.565,275.8,280.917,286.985,352.86,335.751,313.114,304.479,295.397,293.109,294.69,299.624,298.208,306.359,335.372,335.372,335.372,385.669,385.669,385.669,385.669,385.669,379.149,379.149,379.149,379.149,379.149,329.532,329.532,329.532,329.532,329.532,331.831,331.831,331.831,331.831,331.831,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591,352.591
78,218.237,218.237,218.237,218.237,218.237,219.361,215.673,212.921,212.441,218.57,224.342,229.173,233.506,235.836,235.032,224.604,237.89,261.517,269.652,274.745,280.774,345.34,328.724,306.67,298.316,289.503,287.339,288.953,293.855,292.524,323.276,323.276,323.276,372.858,372.858,372.858,372.858,372.858,373.623,373.623,373.623,373.623,373.623,340.461,340.461,340.461,340.461,340.461,310.601,310.601,310.601,310.601,310.601,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079,343.079
79,206.02,206.02,206.02,206.02,206.02,209.894,211.379,208.138,205.799,205.641,211.872,217.743,222.679,227.098,229.535,228.887,218.833,231.871,254.994,263.017,268.081,274.063,337.212,321.119,299.686,291.626,283.097,281.062,282.707,287.568,305.038,305.038,305.038,354.713,354.713,354.713,354.713,354.713,373.925,373.925,373.925,373.925,373.925,352.971,352.971,352.971,352.971,352.971,298.054,298.054,298.054,298.054,298.054,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426,321.426
80,192.23,192.23,192.23,192.23,192.23,197.12,201.226,202.967,200.178,198.259,198.425,204.748,210.709,215.741,220.241,222.782,222.294,212.636,225.403,247.98,255.879,260.905,266.833,328.451,312.91,292.137,284.385,276.155,274.25,275.925,287.412,287.412,287.412,337.196,337.196,337.196,337.196,337.196,366.371,366.371,366.371,366.371,366.371,354.216,354.216,354.216,354.216,354.216,298.791,298.791,298.791,298.791,298.791,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672,299.672
81,185.801,185.801,185.801,185.801,185.801,182.975,188.013,192.233,194.224,191.892,190.393,190.882,197.282,203.321,208.44,213.013,215.655,215.328,206.085,218.558,240.548,248.309,253.29,259.151,319.119,304.159,284.085,276.653,268.735,266.963,272.371,272.371,272.371,314.873,314.873,314.873,314.873,314.873,359.253,359.253,359.253,359.253,359.253,340.982,340.982,340.982,340.982,340.982,299.592,299.592,299.592,299.592,299.592,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382,286.382
82,177.462,177.462,177.462,177.462,177.462,175.876,173.58,178.639,182.958,185.19,183.311,182.23,183.037,189.499,195.601,200.794,205.428,208.166,208,199.192,211.346,232.706,240.315,245.241,251.024,309.22,294.869,275.53,268.43,260.834,265.614,265.614,265.614,299.045,299.045,299.045,299.045,299.045,345.845,345.845,345.845,345.845,345.845,341.85,341.85,341.85,341.85,341.85,298.675,298.675,298.675,298.675,298.675,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859,285.859
83,165.411,165.411,165.411,165.411,165.411,166.857,165.762,163.869,168.929,173.332,175.789,174.359,173.692,174.806,181.311,187.458,192.711,197.393,200.218,200.213,191.857,203.667,224.353,231.794,236.655,242.348,298.646,284.93,266.359,259.596,252.583,252.583,252.583,284.426,284.426,284.426,284.426,284.426,330.118,330.118,330.118,330.118,330.118,332.795,332.795,332.795,332.795,332.795,305.043,305.043,305.043,305.043,305.043,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171,285.171
84,154.669,154.669,154.669,154.669,154.669,154.257,156.015,155.266,153.767,158.81,163.276,165.946,164.958,164.694,166.104,172.628,178.801,184.094,188.809,191.712,191.864,183.979,195.419,215.38,222.636,227.419,233.007,287.271,274.214,256.445,241.769,241.769,241.769,264.297,264.297,264.297,264.297,264.297,309.509,309.509,309.509,309.509,309.509,328.482,328.482,328.482,328.482,328.482,312.093,312.093,312.093,312.093,312.093,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49,282.49
85,143.599,143.599,143.599,143.599,143.599,142.956,143.005,144.915,144.496,143.377,148.381,152.888,155.747,155.188,155.312,157.001,163.518,169.691,175.003,179.735,182.7,183.007,175.609,186.647,205.837,212.889,217.581,223.047,275.139,262.758,233.245,233.245,233.245,244.749,244.749,244.749,244.749,244.749,289.411,289.411,289.411,289.411,289.411,316.844,316.844,316.844,316.844,316.844,308.541,308.541,308.541,308.541,308.541,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416,286.416
86,137.402,137.402,137.402,137.402,137.402,131.557,131.417,131.756,133.792,133.68,132.92,137.859,142.381,145.404,145.25,145.739,147.684,154.163,160.309,165.616,170.342,173.356,173.808,166.907,177.518,195.891,202.722,207.311,212.635,262.428,229.012,229.012,229.012,227.542,227.542,227.542,227.542,227.542,265.368,265.368,265.368,265.368,265.368,305.342,305.342,305.342,305.342,305.342,292.154,292.154,292.154,292.154,292.154,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89,290.89
87,130.85,130.85,130.85,130.85,130.85,124.528,119.714,119.897,120.496,122.63,122.802,122.379,127.226,131.731,134.889,135.116,135.944,138.119,144.528,150.615,155.89,160.586,163.631,164.22,157.827,167.981,185.488,192.076,196.545,201.706,222.963,222.963,222.963,217.162,217.162,217.162,217.162,217.162,246.898,246.898,246.898,246.898,246.898,288.261,288.261,288.261,288.261,288.261,287.509,287.509,287.509,287.509,287.509,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316,285.316
88,111.472,111.472,111.472,111.472,111.472,117.051,111.919,107.931,108.399,109.223,111.427,111.855,111.743,116.467,120.925,124.185,124.764,125.903,128.278,134.58,140.572,145.784,150.423,153.478,154.194,148.318,157.982,174.57,180.892,185.222,224.775,224.775,224.775,201.533,201.533,201.533,201.533,201.533,229.45,229.45,229.45,229.45,229.45,269.16,269.16,269.16,269.16,269.16,274.078,274.078,274.078,274.078,274.078,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626,267.626
89,81.373,81.373,81.373,81.373,81.373,98.183,103.669,99.49,96.271,96.981,97.994,100.235,100.889,101.059,105.627,110.003,113.327,114.225,115.64,118.18,124.335,130.193,135.307,139.858,142.899,143.729,138.378,147.516,163.131,169.16,220.182,220.182,220.182,187.711,187.711,187.711,187.711,187.711,207.725,207.725,207.725,207.725,207.725,246.185,246.185,246.185,246.185,246.185,264.248,264.248,264.248,264.248,264.248,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451,260.451
90-94,231.732,231.732,231.732,231.732,231.732,235.563,255.416,279.324,298.467,312.522,321.703,324.784,327.771,332.854,338.951,348.409,360.67,374.102,387.094,400.355,412.962,428.33,446.345,467.061,489.278,510.73,527.502,534.359,545.944,568.318,649.042,649.042,649.042,785.004,785.004,785.004,785.004,785.004,765.858,765.858,765.858,765.858,765.858,895.435,895.435,895.435,895.435,895.435,1045.74,1045.74,1045.74,1045.74,1045.74,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139,1066.139
95-99,68.201,68.201,68.201,68.201,68.201,69.765,70.96,71.049,69.924,69.367,73.149,82.903,93.826,102.26,108.591,113.802,117.713,121.965,126.775,131.823,138.669,147.109,156.473,165.816,175.457,185.284,196.953,210.05,224.149,238.457,267.169,267.169,267.169,337.679,337.679,337.679,337.679,337.679,416.408,416.408,416.408,416.408,416.408,421.772,421.772,421.772,421.772,421.772,508.558,508.558,508.558,508.558,508.558,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52,552.52
100&over,9.141,9.141,9.141,9.141,9.141,9.559,9.996,10.401,10.808,11.243,11.684,12.036,12.229,12.277,12.555,13.856,16.52,19.401,21.626,23.43,25.288,27.245,29.443,31.703,34.028,37.059,40.757,44.972,49.329,53.916,71.173,71.173,71.173,100.734,100.734,100.734,100.734,100.734,137.583,137.583,137.583,137.583,137.583,179.245,179.245,179.245,179.245,179.245,200.006,200.006,200.006,200.006,200.006,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264,217.264
