  Ages,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
78,211.095,211.095,211.095,211.095,211.095,218.041,222.063,226.038,231.266,233.211,230.857,219.927,238.821,261.935,275.925,274.5,280.088,358.43,329.699,310.98,302.591,294.617,291.163,297.616,300.784,298.671,308.733,319.613,330.87,338.464,349.30125,360.1385,370.97575,381.813,379.4983,377.1836,374.8689,372.5542,370.2395,367.9248,365.6101,363.2954,360.9807,358.666,353.1324,347.5988,342.0652,336.5316,330.998,339.5526,348.1072,356.6618,365.2164,373.771,370.551,347.6058905,346.5007658,345.3956411,344.2905165,343.1853918,342.0802671,340.9751424,339.8700177,338.7648931,337.6597684,336.5546437,335.449519,334.3443944,333.2392697,332.134145,331.0290203,329.9238957,328.818771,327.7136463,326.6085216,325.503397,324.3982723,323.2931476,322.1880229,321.0828983,319.9777736,318.8726489,317.7675242,316.6623996,315.5572749,314.4521502,313.3470255,312.2419009,311.1367762,310.0316515,308.9265268,307.8214022,306.7162775
79,203.442,203.442,203.442,203.442,203.442,203.843,211.235,215.332,219.364,224.597,226.627,224.471,213.966,232.481,255.122,268.896,267.644,273.217,349.771,321.861,303.692,295.599,287.894,284.602,290.989,294.168,292.179,302.101,312.831,323.933,334.1905,344.448,354.7055,364.963,365.2097,365.4564,365.7031,365.9498,366.1965,366.4432,366.6899,366.9366,367.1833,367.43,357.7756,348.1212,338.4668,328.8124,319.158,328.8508,338.5436,348.2364,357.9292,367.622,367.985,342.9752667,341.8401199,340.7049732,339.5698264,338.4346797,337.2995329,336.1643861,335.0292394,333.8940926,332.7589459,331.6237991,330.4886524,329.3535056,328.2183589,327.0832121,325.9480654,324.8129186,323.6777719,322.5426251,321.4074784,320.2723316,319.1371848,318.0020381,316.8668913,315.7317446,314.5965978,313.4614511,312.3263043,311.1911576,310.0560108,308.9208641,307.7857173,306.6505706,305.5154238,304.3802771,303.2451303,302.1099835,300.9748368
80,200.131,200.131,200.131,200.131,200.131,195.51,196.633,204,208.166,212.248,217.476,219.59,217.637,207.577,225.679,247.806,261.34,260.262,265.811,340.433,313.401,295.819,288.041,280.623,277.502,283.817,287.004,285.146,294.916,305.479,315.2935,325.108,334.9225,344.737,347.6558,350.5746,353.4934,356.4122,359.331,362.2498,365.1686,368.0874,371.0062,373.925,363.2018,352.4786,341.7554,331.0322,320.309,328.6286,336.9482,345.2678,353.5874,361.907,361.236,345.2633333,344.5978528,343.9323723,343.2668918,342.6014113,341.9359307,341.2704502,340.6049697,339.9394892,339.2740087,338.6085281,337.9430476,337.2775671,336.6120866,335.9466061,335.2811255,334.615645,333.9501645,333.284684,332.6192035,331.9537229,331.2882424,330.6227619,329.9572814,329.2918009,328.6263203,327.9608398,327.2953593,326.6298788,325.9643983,325.2989177,324.6334372,323.9679567,323.3024762,322.6369957,321.9715152,321.3060346,320.6405541
81,193.056,193.056,193.056,193.056,193.056,191.273,187.671,189.014,196.341,200.568,204.692,209.905,212.099,210.353,200.758,218.411,239.978,253.244,252.346,257.86,330.399,304.302,287.345,279.9,272.788,269.85,276.083,279.277,277.557,287.157,296.0365,304.916,313.7955,322.675,326.0421,329.4092,332.7763,336.1434,339.5105,342.8776,346.2447,349.6118,352.9789,356.346,348.9106,341.4752,334.0398,326.6044,319.169,326.0448,332.9206,339.7964,346.6722,353.548,354.868,343.9300095,344.3046446,344.6792797,345.0539147,345.4285498,345.8031848,346.1778199,346.552455,346.92709,347.3017251,347.6763602,348.0509952,348.4256303,348.8002654,349.1749004,349.5495355,349.9241706,350.2988056,350.6734407,351.0480758,351.4227108,351.7973459,352.171981,352.546616,352.9212511,353.2958861,353.6705212,354.0451563,354.4197913,354.7944264,355.1690615,355.5436965,355.9183316,356.2929667,356.6676017,357.0422368,357.4168719,357.7915069
82,182.594,182.594,182.594,182.594,182.594,183.353,182.556,179.417,180.976,188.243,192.519,196.678,201.863,204.131,202.596,193.488,210.651,231.61,244.578,243.862,249.328,319.625,294.522,278.231,271.138,264.35,261.605,267.746,270.943,269.371,278.715,288.059,297.403,306.747,311.6444,316.5418,321.4392,326.3366,331.234,336.1314,341.0288,345.9262,350.8236,355.721,348.0064,340.2918,332.5772,324.8626,317.148,319.5762,322.0044,324.4326,326.8608,329.289,345.832,333.7649905,333.9440242,334.123058,334.3020918,334.4811255,334.6601593,334.8391931,335.0182268,335.1972606,335.3762944,335.5553281,335.7343619,335.9133957,336.0924294,336.2714632,336.450497,336.6295307,336.8085645,336.9875983,337.166632,337.3456658,337.5246996,337.7037333,337.8827671,338.0618009,338.2408346,338.4198684,338.5989022,338.7779359,338.9569697,339.1360035,339.3150372,339.494071,339.6731048,339.8521385,340.0311723,340.2102061,340.3892398
83,167.318,167.318,167.318,167.318,167.318,172.187,173.871,173.44,170.765,172.529,179.717,184.032,188.211,193.355,195.69,194.367,185.765,202.398,222.699,235.336,234.802,240.208,308.098,284.048,268.462,261.741,255.295,252.752,258.791,261.987,269.0065,276.026,283.0455,290.065,295.5472,301.0294,306.5116,311.9938,317.476,322.9582,328.4404,333.9226,339.4048,344.887,340.2012,335.5154,330.8296,326.1438,321.458,316.8858,312.3136,307.7414,303.1692,298.597,321.227,320.3826571,320.4336649,320.4846727,320.5356805,320.5866883,320.6376961,320.6887039,320.7397117,320.7907195,320.8417273,320.8927351,320.9437429,320.9947506,321.0457584,321.0967662,321.147774,321.1987818,321.2497896,321.3007974,321.3518052,321.402813,321.4538208,321.5048286,321.5558364,321.6068442,321.6578519,321.7088597,321.7598675,321.8108753,321.8618831,321.9128909,321.9638987,322.0149065,322.0659143,322.1169221,322.1679299,322.2189377,322.2699455
84,153.036,153.036,153.036,153.036,153.036,156.52,162.09,164.022,163.948,161.733,163.692,170.777,175.114,179.3,184.386,186.78,185.67,177.594,193.65,213.241,225.514,225.16,230.491,295.803,272.867,258.026,251.695,245.61,243.278,249.204,254.3675,259.531,264.6945,269.858,276.5193,283.1806,289.8419,296.5032,303.1645,309.8258,316.4871,323.1484,329.8097,336.471,334.1534,331.8358,329.5182,327.2006,324.883,316.7668,308.6506,300.5344,292.4182,284.302,290.397,314.1601952,314.5573926,314.95459,315.3517874,315.7489848,316.1461823,316.5433797,316.9405771,317.3377745,317.7349719,318.1321693,318.5293667,318.9265641,319.3237615,319.7209589,320.1181563,320.5153537,320.9125511,321.3097485,321.7069459,322.1041433,322.5013407,322.8985381,323.2957355,323.6929329,324.0901303,324.4873277,324.8845251,325.2817225,325.6789199,326.0761173,326.4733147,326.8705121,327.2677095,327.6649069,328.0621043,328.4593017,328.8564991
85,141.339,141.339,141.339,141.339,141.339,141.864,146.111,151.662,153.82,154.089,152.328,154.464,161.423,165.763,169.94,174.953,177.394,176.495,168.96,184.396,203.222,215.093,214.917,220.156,282.714,260.951,246.895,240.972,235.266,233.154,237.31575,241.4775,245.63925,249.801,257.321,264.841,272.361,279.881,287.401,294.921,302.441,309.961,317.481,325.001,325.1258,325.2506,325.3754,325.5002,325.625,316.7488,307.8726,298.9964,290.1202,281.244,275.524,314.6125095,315.9019887,317.191468,318.4809472,319.7704264,321.0599056,322.3493848,323.6388641,324.9283433,326.2178225,327.5073017,328.796781,330.0862602,331.3757394,332.6652186,333.9546978,335.2441771,336.5336563,337.8231355,339.1126147,340.4020939,341.6915732,342.9810524,344.2705316,345.5600108,346.84949,348.1389693,349.4284485,350.7179277,352.0074069,353.2968861,354.5863654,355.8758446,357.1653238,358.454803,359.7442823,361.0337615,362.3232407
86,130.435,130.435,130.435,130.435,130.435,129.695,131.196,135.455,140.954,143.314,143.905,142.585,144.882,151.686,156.009,160.159,165.077,167.552,166.862,159.883,174.653,192.656,204.087,204.083,209.212,268.843,248.31,235.077,229.577,224.268,225.774,227.28,228.786,230.292,238.612,246.932,255.252,263.572,271.892,280.212,288.532,296.852,305.172,313.492,311.7944,310.0968,308.3992,306.7016,305.004,299.1492,293.2944,287.4396,281.5848,275.73,271.474,304.6346762,306.3062788,307.9778814,309.649484,311.3210866,312.9926892,314.6642918,316.3358944,318.007497,319.6790996,321.3507022,323.0223048,324.6939074,326.36551,328.0371126,329.7087152,331.3803177,333.0519203,334.7235229,336.3951255,338.0667281,339.7383307,341.4099333,343.0815359,344.7531385,346.4247411,348.0963437,349.7679463,351.4395489,353.1111515,354.7827541,356.4543567,358.1259593,359.7975619,361.4691645,363.1407671,364.8123697,366.4839723
87,117.686,117.686,117.686,117.686,117.686,118.349,118.698,120.384,124.623,130.034,132.566,133.457,132.557,134.992,141.611,145.895,149.997,154.799,157.293,156.807,150.395,164.452,181.577,192.53,192.69,197.688,254.222,234.972,222.596,217.533,218.05725,218.5815,219.10575,219.63,227.2266,234.8232,242.4198,250.0164,257.613,265.2096,272.8062,280.4028,287.9994,295.596,296.1948,296.7936,297.3924,297.9912,298.59,292.6744,286.7588,280.8432,274.9276,269.012,264.967,298.3318476,300.4734528,302.615058,304.7566632,306.8982684,309.0398736,311.1814788,313.323084,315.4646892,317.6062944,319.7478996,321.8895048,324.03111,326.1727152,328.3143203,330.4559255,332.5975307,334.7391359,336.8807411,339.0223463,341.1639515,343.3055567,345.4471619,347.5887671,349.7303723,351.8719775,354.0135827,356.1551879,358.2967931,360.4383983,362.5800035,364.7216087,366.8632139,369.004819,371.1464242,373.2880294,375.4296346,377.5712398
88,106.335,106.335,106.335,106.335,106.335,105.457,107.067,107.674,109.511,113.694,118.979,121.648,122.809,122.306,124.854,131.253,135.472,139.503,144.167,146.664,146.372,140.533,153.833,170.025,180.461,180.776,185.623,238.896,220.976,209.489,208.19675,206.9045,205.61225,204.32,211.2464,218.1728,225.0992,232.0256,238.952,245.8784,252.8048,259.7312,266.6576,273.584,275.5024,277.4208,279.3392,281.2576,283.176,279.9532,276.7304,273.5076,270.2848,267.062,257.218,290.2271333,293.0373749,295.8476165,298.657858,301.4680996,304.2783411,307.0885827,309.8988242,312.7090658,315.5193074,318.3295489,321.1397905,323.950032,326.7602736,329.5705152,332.3807567,335.1909983,338.0012398,340.8114814,343.6217229,346.4319645,349.2422061,352.0524476,354.8626892,357.6729307,360.4831723,363.2934139,366.1036554,368.913897,371.7241385,374.5343801,377.3446216,380.1548632,382.9651048,385.7753463,388.5855879,391.3958294,394.206071
89,94.569,94.569,94.569,94.569,94.569,93.981,94.197,95.9,96.726,98.677,102.766,107.887,110.655,112.051,111.914,114.542,120.691,124.818,128.751,133.253,135.733,135.623,130.359,142.859,158.069,167.949,168.406,173.079,222.945,206.394,201.408,196.422,191.436,186.45,192.8925,199.335,205.7775,212.22,218.6625,225.105,231.5475,237.99,244.4325,250.875,254.6018,258.3286,262.0554,265.7822,269.509,268.3388,267.1686,265.9984,264.8282,263.658,253.92,283.8083667,287.4748134,291.1412602,294.8077069,298.4741537,302.1406004,305.8070472,309.4734939,313.1399407,316.8063874,320.4728342,324.139281,327.8057277,331.4721745,335.1386212,338.805068,342.4715147,346.1379615,349.8044082,353.470855,357.1373017,360.8037485,364.4701952,368.136642,371.8030887,375.4695355,379.1359823,382.802429,386.4688758,390.1353225,393.8017693,397.468216,401.1346628,404.8011095,408.4675563,412.134003,415.8004498,419.4668965
90-94,287.232,287.232,287.232,287.232,287.232,298.721,309.034,311.922,313.933,317.539,324.08,333.847,347.443,361.756,375.787,387.646,399.087,412.85,427.861,444.352,463.299,481.199,494.008,498.48,511.867,535.774,565.525,593.186,625.322,693.804,713.665,733.526,753.387,773.248,786.2618,799.2756,812.2894,825.3032,838.317,851.3308,864.3446,877.3584,890.3722,903.386,935.7844,968.1828,1000.5812,1032.9796,1065.378,1072.5084,1079.6388,1086.7692,1093.8996,1101.03,1098.236,1151.992324,1170.211423,1188.430521,1206.64962,1224.868719,1243.087817,1261.306916,1279.526015,1297.745113,1315.964212,1334.183311,1352.40241,1370.621508,1388.840607,1407.059706,1425.278804,1443.497903,1461.717002,1479.9361,1498.155199,1516.374298,1534.593397,1552.812495,1571.031594,1589.250693,1607.469791,1625.68889,1643.907989,1662.127087,1680.346186,1698.565285,1716.784384,1735.003482,1753.222581,1771.44168,1789.660778,1807.879877,1826.098976
95-99,73.649,73.649,73.649,73.649,73.649,71.257,73.643,82.363,92.444,100.768,107.026,111.955,115.038,118.316,122.31,127.58,134.565,143.557,153.133,162.688,171.332,180.109,190.44,201.344,212.726,224.929,236.26,244.84,248.762,258.052,275.2635,292.475,309.6865,326.898,337.0755,347.253,357.4305,367.608,377.7855,387.963,398.1405,408.318,418.4955,428.673,447.7192,466.7654,485.8116,504.8578,523.904,546.4148,568.9256,591.4364,613.9472,636.458,649.5,644.7446905,660.6544567,676.5642229,692.4739892,708.3837554,724.2935216,740.2032879,756.1130541,772.0228203,787.9325866,803.8423528,819.752119,835.6618853,851.5716515,867.4814177,883.391184,899.3009502,915.2107165,931.1204827,947.0302489,962.9400152,978.8497814,994.7595476,1010.669314,1026.57908,1042.488846,1058.398613,1074.308379,1090.218145,1106.127911,1122.037677,1137.947444,1153.85721,1169.766976,1185.676742,1201.586509,1217.496275,1233.406041
100&over,11.41,11.41,11.41,11.41,11.41,11.764,12.631,13.369,13.926,14.247,14.484,15.569,18.174,21.015,23.278,24.986,26.633,28.293,30.194,32.277,34.728,37.844,41.751,46.044,50.497,54.84,59.542,65.14,71.058,77.144,82.36225,87.5805,92.79875,98.017,107.0493,116.0816,125.1139,134.1462,143.1785,152.2108,161.2431,170.2754,179.3077,188.34,193.9816,199.6232,205.2648,210.9064,216.548,228.6266,240.7052,252.7838,264.8624,276.941,293.045,288.0543857,296.6643753,305.2743649,313.8843545,322.4943442,331.1043338,339.7143234,348.324313,356.9343026,365.5442922,374.1542818,382.7642714,391.374261,399.9842506,408.5942403,417.2042299,425.8142195,434.4242091,443.0341987,451.6441883,460.2541779,468.8641675,477.4741571,486.0841468,494.6941364,503.304126,511.9141156,520.5241052,529.1340948,537.7440844,546.354074,554.9640636,563.5740532,572.1840429,580.7940325,589.4040221,598.0140117,606.6240013
